gallus_gallus ENSGALG00000036297
pteropus_vampyrus ENSPVAG00000007873
canis_lupus_familiaris ENSCAFG00000015430
canis_lupus_dingo ENSCAFG00020010409
vulpes_vulpes ENSVVUG00000016154
mustela_putorius_furo ENSMPUG00000015907
neovison_vison ENSNVIG00000015935
ursus_americanus ENSUAMG00000011538
ailuropoda_melanoleuca ENSAMEG00000010469
panthera_pardus ENSPPRG00000015700
panthera_tigris_altaica ENSPTIG00000011380
felis_catus ENSFCAG00000001005
bos_mutus ENSBMUG00000020317
bos_taurus ENSBTAG00000025809
bison_bison_bison ENSBBBG00000002174
capra_hircus ENSCHIG00000019222
ovis_aries ENSOARG00000017259
sus_scrofa ENSSSCG00000031877
tursiops_truncatus ENSTTRG00000003136
equus_asinus_asinus ENSEASG00005002873
equus_caballus ENSECAG00000009051
procavia_capensis ENSPCAG00000010052
loxodonta_africana ENSLAFG00000012252
microcebus_murinus ENSMICG00000031476
fukomys_damarensis ENSFDAG00000015279
echinops_telfairi ENSETEG00000014795
dasypus_novemcinctus ENSDNOG00000048236
sorex_araneus ENSSARG00000000142
phascolarctos_cinereus ENSPCIG00000018410
notamacropus_eugenii ENSMEUG00000001968
monodelphis_domestica ENSMODG00000015077
ornithorhynchus_anatinus ENSOANG00000014712
notechis_scutatus ENSNSUG00000002857
ficedula_albicollis ENSFALG00000013587
cyanistes_caeruleus ENSCCEG00000002249
zonotrichia_albicollis ENSZALG00000007649
junco_hyemalis ENSJHYG00000005330
taeniopygia_guttata ENSTGUG00000015931
lonchura_striata_domestica ENSLSDG00000008275
latimeria_chalumnae ENSLACG00000009266
xenopus_tropicalis ENSXETG00000013090
tetraodon_nigroviridis ENSTNIG00000003634
takifugu_rubripes ENSTRUG00000003248
tetraodon_nigroviridis ENSTNIG00000014479
gasterosteus_aculeatus ENSGACG00000007838
seriola_lalandi_dorsalis ENSSLDG00000002372
seriola_dumerili ENSSDUG00000010485
scophthalmus_maximus ENSSMAG00000020980
mastacembelus_armatus ENSMAMG00000007032
monopterus_albus ENSMALG00000021060
labrus_bergylta ENSLBEG00000027216
mola_mola ENSMMOG00000007093
anabas_testudineus ENSATEG00000017349
cynoglossus_semilaevis ENSCSEG00000016551
xiphophorus_maculatus ENSXMAG00000021422
xiphophorus_couchianus ENSXCOG00000008936
poecilia_mexicana ENSPMEG00000015425
poecilia_formosa ENSPFOG00000010896
poecilia_latipinna ENSPLAG00000006023
poecilia_reticulata ENSPREG00000012448
gambusia_affinis ENSGAFG00000006968
fundulus_heteroclitus ENSFHEG00000022317
cyprinodon_variegatus ENSCVAG00000002160
kryptolebias_marmoratus ENSKMAG00000004137
oryzias_latipes_asm223469v1 ENSORLG00015000285
oryzias_latipes_asm223467v1 ENSORLG00000008820
oryzias_latipes_asm223471v1 ENSORLG00020013633
oryzias_melastigma ENSOMEG00000004876
haplochromis_burtoni ENSHBUG00000004500
astatotilapia_calliptera ENSACLG00000012304
pundamilia_nyererei ENSPNYG00000014154
maylandia_zebra ENSMZEG00005018778
neolamprologus_brichardi ENSNBRG00000021782
oreochromis_niloticus ENSONIG00000010117
amphilophus_citrinellus ENSACIG00000012211
amphiprion_percula ENSAPEG00000007256
amphiprion_ocellaris ENSAOCG00000007959
acanthochromis_polyacanthus ENSAPOG00000002338
stegastes_partitus ENSSPAG00000003745
hippocampus_comes ENSHCOG00000007615
gadus_morhua ENSGMOG00000018509
esox_lucius ENSELUG00000019715
pygocentrus_nattereri ENSPNAG00000001770
astyanax_mexicanus ENSAMXG00000019058
ictalurus_punctatus ENSIPUG00000007012
danio_rerio ENSDARG00000076620
paramormyrops_kingsleyae ENSPKIG00000008969
scleropages_formosus ENSSFOG00015019752
tetraodon_nigroviridis ENSTNIG00000006610
periophthalmus_magnuspinnatus ENSPMGG00000014377
poecilia_formosa ENSPFOG00000001661
poecilia_mexicana ENSPMEG00000013923
poecilia_latipinna ENSPLAG00000016467
poecilia_reticulata ENSPREG00000008566
xiphophorus_couchianus ENSXCOG00000007228
xiphophorus_maculatus ENSXMAG00000003855
gambusia_affinis ENSGAFG00000013140
fundulus_heteroclitus ENSFHEG00000005595
cyprinodon_variegatus ENSCVAG00000022846
kryptolebias_marmoratus ENSKMAG00000015494
oryzias_latipes_asm223469v1 ENSORLG00015009055
oryzias_latipes_asm223467v1 ENSORLG00000008706
oryzias_latipes_asm223471v1 ENSORLG00020013124
oryzias_melastigma ENSOMEG00000005696
astatotilapia_calliptera ENSACLG00000008251
maylandia_zebra ENSMZEG00005004191
haplochromis_burtoni ENSHBUG00000007851
pundamilia_nyererei ENSPNYG00000002717
neolamprologus_brichardi ENSNBRG00000001753
oreochromis_niloticus ENSONIG00000010524
amphilophus_citrinellus ENSACIG00000020827
mola_mola ENSMMOG00000006214
takifugu_rubripes ENSTRUG00000008288
gasterosteus_aculeatus ENSGACG00000015596
amphiprion_percula ENSAPEG00000015485
amphiprion_ocellaris ENSAOCG00000012191
acanthochromis_polyacanthus ENSAPOG00000015404
stegastes_partitus ENSSPAG00000000284
hippocampus_comes ENSHCOG00000013539
labrus_bergylta ENSLBEG00000013188
monopterus_albus ENSMALG00000001009
mastacembelus_armatus ENSMAMG00000005613
anabas_testudineus ENSATEG00000018651
scophthalmus_maximus ENSSMAG00000006020
cynoglossus_semilaevis ENSCSEG00000011834
seriola_lalandi_dorsalis ENSSLDG00000021593
seriola_dumerili ENSSDUG00000012392
gadus_morhua ENSGMOG00000016960
esox_lucius ENSELUG00000019824
pygocentrus_nattereri ENSPNAG00000027807
astyanax_mexicanus ENSAMXG00000001323
ictalurus_punctatus ENSIPUG00000016953
danio_rerio ENSDARG00000103518
periophthalmus_magnuspinnatus ENSPMGG00000008716
paramormyrops_kingsleyae ENSPKIG00000025627
lepisosteus_oculatus ENSLOCG00000002983
petromyzon_marinus ENSPMAG00000007624
eptatretus_burgeri ENSEBUG00000001727
