ciona_savignyi ENSCSAVG00000001434
chlorocebus_sabaeus ENSCSAG00000007525
theropithecus_gelada ENSTGEG00000010374
cercocebus_atys ENSCATG00000017573
mandrillus_leucophaeus ENSMLEG00000030143
saimiri_boliviensis_boliviensis ENSSBOG00000019908
callithrix_jacchus ENSCJAG00000002568
cebus_capucinus_imitator ENSCCAG00000029395
aotus_nancymaae ENSANAG00000021802
carlito_syrichta ENSTSYG00000010184
chinchilla_lanigera ENSCLAG00000016728
octodon_degus ENSODEG00000014822
cavia_aperea ENSCAPG00000011081
cavia_porcellus ENSCPOG00000019413
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014671
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011089
ochotona_princeps ENSOPRG00000011439
tupaia_belangeri ENSTBEG00000002260
tupaia_belangeri ENSTBEG00000007388
tursiops_truncatus ENSTTRG00000008897
vicugna_pacos ENSVPAG00000000116
bos_mutus ENSBMUG00000007370
bos_taurus ENSBTAG00000007063
bison_bison_bison ENSBBBG00000005292
capra_hircus ENSCHIG00000014857
ovis_aries ENSOARG00000011133
sus_scrofa ENSSSCG00000013015
equus_caballus ENSECAG00000006858
equus_asinus_asinus ENSEASG00005018235
pteropus_vampyrus ENSPVAG00000007895
myotis_lucifugus ENSMLUG00000014392
ursus_americanus ENSUAMG00000012235
ursus_maritimus ENSUMAG00000007978
ailuropoda_melanoleuca ENSAMEG00000017751
mustela_putorius_furo ENSMPUG00000012478
neovison_vison ENSNVIG00000017978
canis_lupus_dingo ENSCAFG00020014873
vulpes_vulpes ENSVVUG00000027535
panthera_pardus ENSPPRG00000003914
panthera_tigris_altaica ENSPTIG00000016079
felis_catus ENSFCAG00000012242
procavia_capensis ENSPCAG00000008232
loxodonta_africana ENSLAFG00000008073
choloepus_hoffmanni ENSCHOG00000000318
phascolarctos_cinereus ENSPCIG00000036905
notamacropus_eugenii ENSMEUG00000003159
monodelphis_domestica ENSMODG00000012533
latimeria_chalumnae ENSLACG00000007463
pygocentrus_nattereri ENSPNAG00000019171
astyanax_mexicanus ENSAMXG00000038173
ictalurus_punctatus ENSIPUG00000004034
danio_rerio ENSDARG00000075403
esox_lucius ENSELUG00000012021
paramormyrops_kingsleyae ENSPKIG00000024906
scleropages_formosus ENSSFOG00015008253
takifugu_rubripes ENSTRUG00000006535
tetraodon_nigroviridis ENSTNIG00000013833
haplochromis_burtoni ENSHBUG00000016660
stegastes_partitus ENSSPAG00000017255
seriola_dumerili ENSSDUG00000021369
seriola_lalandi_dorsalis ENSSLDG00000000249
scophthalmus_maximus ENSSMAG00000017706
astatotilapia_calliptera ENSACLG00000021410
maylandia_zebra ENSMZEG00005003229
pundamilia_nyererei ENSPNYG00000021084
neolamprologus_brichardi ENSNBRG00000006468
amphilophus_citrinellus ENSACIG00000000563
acanthochromis_polyacanthus ENSAPOG00000008982
gasterosteus_aculeatus ENSGACG00000019799
fundulus_heteroclitus ENSFHEG00000005162
cyprinodon_variegatus ENSCVAG00000016474
xiphophorus_couchianus ENSXCOG00000005036
xiphophorus_maculatus ENSXMAG00000008709
gambusia_affinis ENSGAFG00000015047
poecilia_mexicana ENSPMEG00000009777
poecilia_reticulata ENSPREG00000020405
poecilia_formosa ENSPFOG00000002232
poecilia_latipinna ENSPLAG00000012318
kryptolebias_marmoratus ENSKMAG00000007235
oryzias_latipes_asm223467v1 ENSORLG00000005517
oryzias_latipes_asm223471v1 ENSORLG00020012308
oryzias_latipes_asm223469v1 ENSORLG00015010124
oryzias_melastigma ENSOMEG00000008367
mola_mola ENSMMOG00000014217
amphiprion_percula ENSAPEG00000020864
amphiprion_ocellaris ENSAOCG00000020549
oreochromis_niloticus ENSONIG00000013529
mastacembelus_armatus ENSMAMG00000008694
monopterus_albus ENSMALG00000018852
anabas_testudineus ENSATEG00000016216
labrus_bergylta ENSLBEG00000016346
cynoglossus_semilaevis ENSCSEG00000016888
periophthalmus_magnuspinnatus ENSPMGG00000008650
hippocampus_comes ENSHCOG00000015905
gadus_morhua ENSGMOG00000000844
lepisosteus_oculatus ENSLOCG00000002035
petromyzon_marinus ENSPMAG00000002562
caenorhabditis_elegans_strain_n2 WBGene00001466
drosophila_melanogaster FBgn0261386
