astyanax_mexicanus ENSAMXG00000000705
ochotona_princeps ENSOPRG00000007477
oryctolagus_cuniculus ENSOCUG00000000729
jaculus_jaculus ENSJJAG00000013457
tupaia_belangeri ENSTBEG00000005401
pan_troglodytes ENSPTRG00000005997
pan_paniscus ENSPPAG00000030130
homo_sapiens ENSG00000125304
gorilla_gorilla ENSGGOG00000008344
pongo_abelii ENSPPYG00000005468
nomascus_leucogenys ENSNLEG00000007789
mandrillus_leucophaeus ENSMLEG00000031425
papio_anubis ENSPANG00000012681
macaca_nemestrina ENSMNEG00000037593
macaca_mulatta ENSMMUG00000019556
macaca_fascicularis ENSMFAG00000044415
theropithecus_gelada ENSTGEG00000011866
cercocebus_atys ENSCATG00000030112
chlorocebus_sabaeus ENSCSAG00000017504
colobus_angolensis_palliatus ENSCANG00000032826
piliocolobus_tephrosceles ENSPTEG00000000241
rhinopithecus_bieti ENSRBIG00000044749
rhinopithecus_roxellana ENSRROG00000042259
cebus_capucinus_imitator ENSCCAG00000021596
saimiri_boliviensis_boliviensis ENSSBOG00000035783
callithrix_jacchus ENSCJAG00000020955
aotus_nancymaae ENSANAG00000023116
carlito_syrichta ENSTSYG00000001133
microcebus_murinus ENSMICG00000015250
propithecus_coquereli ENSPCOG00000016538
propithecus_coquereli ENSPCOG00000027404
prolemur_simus ENSPSMG00000013673
otolemur_garnettii ENSOGAG00000007453
myotis_lucifugus ENSMLUG00000005464
pteropus_vampyrus ENSPVAG00000012747
equus_caballus ENSECAG00000023803
equus_asinus_asinus ENSEASG00005022188
ursus_maritimus ENSUMAG00000024548
ursus_americanus ENSUAMG00000004698
ailuropoda_melanoleuca ENSAMEG00000004422
mustela_putorius_furo ENSMPUG00000011406
neovison_vison ENSNVIG00000017688
canis_lupus_familiaris ENSCAFG00000005809
canis_lupus_dingo ENSCAFG00020022698
vulpes_vulpes ENSVVUG00000013510
panthera_tigris_altaica ENSPTIG00000006134
panthera_pardus ENSPPRG00000003269
felis_catus ENSFCAG00000026940
capra_hircus ENSCHIG00000009876
ovis_aries ENSOARG00000004196
bos_taurus ENSBTAG00000001589
bos_mutus ENSBMUG00000018434
bison_bison_bison ENSBBBG00000018530
tursiops_truncatus ENSTTRG00000008483
sus_scrofa ENSSSCG00000031808
vicugna_pacos ENSVPAG00000000177
castor_canadensis ENSCCNG00000019100
loxodonta_africana ENSLAFG00000000935
dasypus_novemcinctus ENSDNOG00000017738
choloepus_hoffmanni ENSCHOG00000013748
echinops_telfairi ENSETEG00000014316
procavia_capensis ENSPCAG00000013894
sorex_araneus ENSSARG00000000629
erinaceus_europaeus ENSEEUG00000003723
ornithorhynchus_anatinus ENSOANG00000006992
xenopus_tropicalis ENSXETG00000023543
latimeria_chalumnae ENSLACG00000016750
ornithorhynchus_anatinus ENSOANG00000028611
prolemur_simus ENSPSMG00000000573
petromyzon_marinus ENSPMAG00000009169
eptatretus_burgeri ENSEBUG00000000791
eptatretus_burgeri ENSEBUG00000001228
ciona_intestinalis ENSCING00000005851
ciona_savignyi ENSCSAVG00000008637
drosophila_melanogaster FBgn0032880
