caenorhabditis_elegans_strain_n2 WBGene00015776
phascolarctos_cinereus ENSPCIG00000025163
phascolarctos_cinereus ENSPCIG00000032888
notamacropus_eugenii ENSMEUG00000011173
sarcophilus_harrisii ENSSHAG00000009994
monodelphis_domestica ENSMODG00000016685
ornithorhynchus_anatinus ENSOANG00000012138
sphenodon_punctatus ENSSPUG00000006471
sphenodon_punctatus ENSSPUG00000013412
pogona_vitticeps ENSPVIG00000019544
anolis_carolinensis ENSACAG00000006113
notechis_scutatus ENSNSUG00000000192
salvator_merianae ENSSMRG00000021282
nothoprocta_perdicaria ENSNPEG00000011602
apteryx_rowi ENSARWG00000011788
dromaius_novaehollandiae ENSDNVG00000008848
calidris_pygmaea ENSCPGG00000010403
calidris_pugnax ENSCPUG00000016456
junco_hyemalis ENSJHYG00000005849
zonotrichia_albicollis ENSZALG00000007788
serinus_canaria ENSSCAG00000017138
cyanistes_caeruleus ENSCCEG00000006380
manacus_vitellinus ENSMVIG00005019244
manacus_vitellinus ENSMVIG00005006609
lepidothrix_coronata ENSLCOG00000002222
ficedula_albicollis ENSFALG00000011254
lonchura_striata_domestica ENSLSDG00000015007
taeniopygia_guttata ENSTGUG00000004223
parus_major ENSPMJG00000015832
anser_brachyrhynchus ENSABRG00000019720
anas_platyrhynchos_platyrhynchos ENSAPLG00000008709
melopsittacus_undulatus ENSMUNG00000009618
gallus_gallus ENSGALG00000043405
meleagris_gallopavo ENSMGAG00000000766
coturnix_japonica ENSCJPG00005011985
numida_meleagris ENSNMEG00000018121
crocodylus_porosus ENSCPRG00005014164
gopherus_agassizii ENSGAGG00000009141
chelonoidis_abingdonii ENSCABG00000020441
chrysemys_picta_bellii ENSCPBG00000002862
pelodiscus_sinensis ENSPSIG00000016631
xenopus_tropicalis ENSXETG00000010168
latimeria_chalumnae ENSLACG00000017677
pygocentrus_nattereri ENSPNAG00000007953
astyanax_mexicanus ENSAMXG00000038069
ictalurus_punctatus ENSIPUG00000025043
danio_rerio ENSDARG00000025468
seriola_dumerili ENSSDUG00000021229
seriola_lalandi_dorsalis ENSSLDG00000010524
scophthalmus_maximus ENSSMAG00000005719
mastacembelus_armatus ENSMAMG00000008177
anabas_testudineus ENSATEG00000022682
labrus_bergylta ENSLBEG00000021297
mola_mola ENSMMOG00000014151
gasterosteus_aculeatus ENSGACG00000011374
amphiprion_percula ENSAPEG00000012826
amphiprion_ocellaris ENSAOCG00000019813
acanthochromis_polyacanthus ENSAPOG00000011703
stegastes_partitus ENSSPAG00000002277
pundamilia_nyererei ENSPNYG00000023633
pundamilia_nyererei ENSPNYG00000017118
maylandia_zebra ENSMZEG00005010939
haplochromis_burtoni ENSHBUG00000011575
astatotilapia_calliptera ENSACLG00000010738
neolamprologus_brichardi ENSNBRG00000018260
oreochromis_niloticus ENSONIG00000010688
amphilophus_citrinellus ENSACIG00000001184
poecilia_formosa ENSPFOG00000014826
poecilia_mexicana ENSPMEG00000021384
poecilia_latipinna ENSPLAG00000007409
poecilia_reticulata ENSPREG00000008560
xiphophorus_couchianus ENSXCOG00000015765
xiphophorus_maculatus ENSXMAG00000002019
gambusia_affinis ENSGAFG00000010676
fundulus_heteroclitus ENSFHEG00000004169
cyprinodon_variegatus ENSCVAG00000018215
kryptolebias_marmoratus ENSKMAG00000003987
oryzias_latipes_asm223467v1 ENSORLG00000012129
oryzias_latipes_asm223471v1 ENSORLG00020004911
oryzias_latipes_asm223469v1 ENSORLG00015019356
oryzias_melastigma ENSOMEG00000011395
takifugu_rubripes ENSTRUG00000000602
cynoglossus_semilaevis ENSCSEG00000016851
hippocampus_comes ENSHCOG00000001911
periophthalmus_magnuspinnatus ENSPMGG00000020378
gadus_morhua ENSGMOG00000004716
scleropages_formosus ENSSFOG00015002111
paramormyrops_kingsleyae ENSPKIG00000023867
labrus_bergylta ENSLBEG00000023100
gasterosteus_aculeatus ENSGACG00000018162
mola_mola ENSMMOG00000011619
kryptolebias_marmoratus ENSKMAG00000016127
cyprinodon_variegatus ENSCVAG00000016959
oryzias_latipes_asm223471v1 ENSORLG00020007551
oryzias_latipes_asm223469v1 ENSORLG00015022094
oryzias_latipes_asm223467v1 ENSORLG00000023039
oryzias_melastigma ENSOMEG00000018704
amphiprion_ocellaris ENSAOCG00000006828
amphiprion_percula ENSAPEG00000015941
acanthochromis_polyacanthus ENSAPOG00000023534
scophthalmus_maximus ENSSMAG00000015452
monopterus_albus ENSMALG00000004439
poecilia_formosa ENSPFOG00000004444
poecilia_latipinna ENSPLAG00000011533
poecilia_mexicana ENSPMEG00000023783
poecilia_reticulata ENSPREG00000021832
xiphophorus_couchianus ENSXCOG00000005383
xiphophorus_maculatus ENSXMAG00000024540
gambusia_affinis ENSGAFG00000003310
seriola_dumerili ENSSDUG00000011774
seriola_lalandi_dorsalis ENSSLDG00000013564
stegastes_partitus ENSSPAG00000022999
anabas_testudineus ENSATEG00000002325
mastacembelus_armatus ENSMAMG00000003383
tetraodon_nigroviridis ENSTNIG00000005254
takifugu_rubripes ENSTRUG00000007174
astatotilapia_calliptera ENSACLG00000026931
maylandia_zebra ENSMZEG00005015790
pundamilia_nyererei ENSPNYG00000018813
haplochromis_burtoni ENSHBUG00000005165
oreochromis_niloticus ENSONIG00000013042
neolamprologus_brichardi ENSNBRG00000012074
amphilophus_citrinellus ENSACIG00000001797
fundulus_heteroclitus ENSFHEG00000014853
hippocampus_comes ENSHCOG00000013441
periophthalmus_magnuspinnatus ENSPMGG00000014111
gadus_morhua ENSGMOG00000018404
cynoglossus_semilaevis ENSCSEG00000001249
esox_lucius ENSELUG00000017881
pygocentrus_nattereri ENSPNAG00000023330
astyanax_mexicanus ENSAMXG00000032355
ictalurus_punctatus ENSIPUG00000022045
danio_rerio ENSDARG00000028067
scleropages_formosus ENSSFOG00015006084
lepisosteus_oculatus ENSLOCG00000016104
paramormyrops_kingsleyae ENSPKIG00000023761
gopherus_agassizii ENSGAGG00000025615
chelonoidis_abingdonii ENSCABG00000017627
chrysemys_picta_bellii ENSCPBG00000013596
pelodiscus_sinensis ENSPSIG00000016160
crocodylus_porosus ENSCPRG00005009525
anser_brachyrhynchus ENSABRG00000005764
anas_platyrhynchos_platyrhynchos ENSAPLG00000005950
gallus_gallus ENSGALG00000010476
coturnix_japonica ENSCJPG00005001397
meleagris_gallopavo ENSMGAG00000011844
numida_meleagris ENSNMEG00000005835
calidris_pugnax ENSCPUG00000000656
calidris_pygmaea ENSCPGG00000008897
lonchura_striata_domestica ENSLSDG00000012098
taeniopygia_guttata ENSTGUG00000011638
serinus_canaria ENSSCAG00000010352
junco_hyemalis ENSJHYG00000012306
ficedula_albicollis ENSFALG00000001247
lepidothrix_coronata ENSLCOG00000010201
manacus_vitellinus ENSMVIG00005012950
melopsittacus_undulatus ENSMUNG00000005546
apteryx_haastii ENSAHAG00000014862
apteryx_owenii ENSAOWG00000008214
apteryx_rowi ENSARWG00000009945
dromaius_novaehollandiae ENSDNVG00000004335
nothoprocta_perdicaria ENSNPEG00000011875
pogona_vitticeps ENSPVIG00000012624
notechis_scutatus ENSNSUG00000011970
salvator_merianae ENSSMRG00000014029
anolis_carolinensis ENSACAG00000008046
sphenodon_punctatus ENSSPUG00000006243
spermophilus_dauricus ENSSDAG00000024359
ictidomys_tridecemlineatus ENSSTOG00000012456
urocitellus_parryii ENSUPAG00010006987
marmota_marmota_marmota ENSMMMG00000003504
dipodomys_ordii ENSDORG00000012511
chinchilla_lanigera ENSCLAG00000002633
oryctolagus_cuniculus ENSOCUG00000002541
canis_lupus_dingo ENSCAFG00020019755
canis_lupus_familiaris ENSCAFG00000024645
vulpes_vulpes ENSVVUG00000002173
neovison_vison ENSNVIG00000009234
mustela_putorius_furo ENSMPUG00000002321
ursus_maritimus ENSUMAG00000009675
ursus_americanus ENSUAMG00000009426
ailuropoda_melanoleuca ENSAMEG00000010874
panthera_pardus ENSPPRG00000003653
panthera_tigris_altaica ENSPTIG00000007884
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078566
mus_spicilegus ENSMSIG00000025477
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031722
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030611
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013816
rattus_norvegicus ENSRNOG00000017243
peromyscus_maniculatus_bairdii ENSPEMG00000000428
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021974
cricetulus_griseus_crigri-picr ENSCGRG00015027916
cricetulus_griseus_crigri_1.0 ENSCGRG00000015118
mesocricetus_auratus ENSMAUG00000015551
microtus_ochrogaster ENSMOCG00000019955
meriones_unguiculatus ENSMUGG00000010348
nannospalax_galili ENSNGAG00000002358
dipodomys_ordii ENSDORG00000028417
otolemur_garnettii ENSOGAG00000013258
piliocolobus_tephrosceles ENSPTEG00000023590
piliocolobus_tephrosceles ENSPTEG00000023544
piliocolobus_tephrosceles ENSPTEG00000023433
piliocolobus_tephrosceles ENSPTEG00000023474
colobus_angolensis_palliatus ENSCANG00000024292
mandrillus_leucophaeus ENSMLEG00000035940
nomascus_leucogenys ENSNLEG00000030570
saimiri_boliviensis_boliviensis ENSSBOG00000024894
carlito_syrichta ENSTSYG00000010983
microcebus_murinus ENSMICG00000029152
propithecus_coquereli ENSPCOG00000022942
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100002497
pan_troglodytes ENSPTRG00000003067
pan_paniscus ENSPPAG00000042885
homo_sapiens ENSG00000176171
gorilla_gorilla ENSGGOG00000014520
pongo_abelii ENSPPYG00000002771
macaca_nemestrina ENSMNEG00000027490
macaca_mulatta ENSMMUG00000022445
macaca_fascicularis ENSMFAG00000036887
theropithecus_gelada ENSTGEG00000029013
papio_anubis ENSPANG00000020128
cercocebus_atys ENSCATG00000044994
chlorocebus_sabaeus ENSCSAG00000004399
rhinopithecus_bieti ENSRBIG00000026890
rhinopithecus_roxellana ENSRROG00000034697
theropithecus_gelada ENSTGEG00000008601
cebus_capucinus_imitator ENSCCAG00000034055
callithrix_jacchus ENSCJAG00000000228
aotus_nancymaae ENSANAG00000021122
carlito_syrichta ENSTSYG00000027641
jaculus_jaculus ENSJJAG00000002888
castor_canadensis ENSCCNG00000017724
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007750
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010808
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013199
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008120
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016646
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019148
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008196
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008878
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010985
fukomys_damarensis ENSFDAG00000014419
octodon_degus ENSODEG00000008841
octodon_degus ENSODEG00000005277
octodon_degus ENSODEG00000016554
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009945
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007606
cavia_porcellus ENSCPOG00000038406
cavia_aperea ENSCAPG00000016560
octodon_degus ENSODEG00000017141
equus_asinus_asinus ENSEASG00005014958
equus_caballus ENSECAG00000017458
pteropus_vampyrus ENSPVAG00000001824
loxodonta_africana ENSLAFG00000010625
bos_taurus ENSBTAG00000017804
bos_mutus ENSBMUG00000013510
bison_bison_bison ENSBBBG00000002270
ovis_aries ENSOARG00000015367
capra_hircus ENSCHIG00000016843
tursiops_truncatus ENSTTRG00000008038
sus_scrofa ENSSSCG00000024388
myotis_lucifugus ENSMLUG00000001405
microcebus_murinus ENSMICG00000011985
echinops_telfairi ENSETEG00000011704
procavia_capensis ENSPCAG00000002669
prolemur_simus ENSPSMG00000005069
propithecus_coquereli ENSPCOG00000019269
carlito_syrichta ENSTSYG00000036471
prolemur_simus ENSPSMG00000019721
carlito_syrichta ENSTSYG00000033817
tupaia_belangeri ENSTBEG00000000487
choloepus_hoffmanni ENSCHOG00000002150
phascolarctos_cinereus ENSPCIG00000030566
notamacropus_eugenii ENSMEUG00000004520
monodelphis_domestica ENSMODG00000019678
fukomys_damarensis ENSFDAG00000007406
peromyscus_maniculatus_bairdii ENSPEMG00000024769
papio_anubis ENSPANG00000035383
sarcophilus_harrisii ENSSHAG00000003844
ornithorhynchus_anatinus ENSOANG00000019804
xenopus_tropicalis ENSXETG00000025214
pygocentrus_nattereri ENSPNAG00000002311
astyanax_mexicanus ENSAMXG00000006670
ictalurus_punctatus ENSIPUG00000006409
danio_rerio ENSDARG00000099961
esox_lucius ENSELUG00000014315
scleropages_formosus ENSSFOG00015007815
paramormyrops_kingsleyae ENSPKIG00000017750
xiphophorus_maculatus ENSXMAG00000012753
xiphophorus_couchianus ENSXCOG00000009163
gambusia_affinis ENSGAFG00000011596
poecilia_formosa ENSPFOG00000017122
poecilia_latipinna ENSPLAG00000010338
poecilia_mexicana ENSPMEG00000012240
poecilia_reticulata ENSPREG00000012252
cyprinodon_variegatus ENSCVAG00000020401
fundulus_heteroclitus ENSFHEG00000020214
kryptolebias_marmoratus ENSKMAG00000020164
oryzias_latipes_asm223467v1 ENSORLG00000005914
oryzias_latipes_asm223469v1 ENSORLG00015013712
oryzias_latipes_asm223471v1 ENSORLG00020008837
oryzias_melastigma ENSOMEG00000007623
maylandia_zebra ENSMZEG00005027506
pundamilia_nyererei ENSPNYG00000004777
astatotilapia_calliptera ENSACLG00000016400
haplochromis_burtoni ENSHBUG00000017572
neolamprologus_brichardi ENSNBRG00000017061
oreochromis_niloticus ENSONIG00000000438
amphilophus_citrinellus ENSACIG00000004835
labrus_bergylta ENSLBEG00000010497
gasterosteus_aculeatus ENSGACG00000009527
cynoglossus_semilaevis ENSCSEG00000015609
scophthalmus_maximus ENSSMAG00000020100
amphiprion_ocellaris ENSAOCG00000017849
amphiprion_percula ENSAPEG00000007717
acanthochromis_polyacanthus ENSAPOG00000021815
stegastes_partitus ENSSPAG00000000375
tetraodon_nigroviridis ENSTNIG00000013333
takifugu_rubripes ENSTRUG00000023283
mola_mola ENSMMOG00000008851
monopterus_albus ENSMALG00000017642
mastacembelus_armatus ENSMAMG00000018204
anabas_testudineus ENSATEG00000006937
seriola_dumerili ENSSDUG00000015359
seriola_lalandi_dorsalis ENSSLDG00000017389
periophthalmus_magnuspinnatus ENSPMGG00000015629
hippocampus_comes ENSHCOG00000015833
gadus_morhua ENSGMOG00000016595
lepisosteus_oculatus ENSLOCG00000007528
latimeria_chalumnae ENSLACG00000013097
coturnix_japonica ENSCJPG00005007624
parus_major ENSPMJG00000006026
sphenodon_punctatus ENSSPUG00000002377
danio_rerio ENSDARG00000022832
eptatretus_burgeri ENSEBUG00000014666
ciona_intestinalis ENSCING00000020587
