apteryx_rowi ENSARWG00000010552
saimiri_boliviensis_boliviensis ENSSBOG00000032747
callithrix_jacchus ENSCJAG00000040680
aotus_nancymaae ENSANAG00000037939
carlito_syrichta ENSTSYG00000036710
echinops_telfairi ENSETEG00000006492
myotis_lucifugus ENSMLUG00000008863
pteropus_vampyrus ENSPVAG00000017353
equus_asinus_asinus ENSEASG00005000582
equus_caballus ENSECAG00000010965
mustela_putorius_furo ENSMPUG00000008126
neovison_vison ENSNVIG00000008678
ailuropoda_melanoleuca ENSAMEG00000018174
canis_lupus_dingo ENSCAFG00020004707
canis_lupus_familiaris ENSCAFG00000019881
vulpes_vulpes ENSVVUG00000003220
panthera_pardus ENSPPRG00000008183
panthera_tigris_altaica ENSPTIG00000000414
felis_catus ENSFCAG00000006655
ovis_aries ENSOARG00000012901
capra_hircus ENSCHIG00000014395
bos_taurus ENSBTAG00000051907
bos_mutus ENSBMUG00000013440
bison_bison_bison ENSBBBG00000003459
tursiops_truncatus ENSTTRG00000006256
sus_scrofa ENSSSCG00000031493
erinaceus_europaeus ENSEEUG00000008760
procavia_capensis ENSPCAG00000010061
loxodonta_africana ENSLAFG00000005109
propithecus_coquereli ENSPCOG00000024265
prolemur_simus ENSPSMG00000009551
pan_troglodytes ENSPTRG00000008458
pan_paniscus ENSPPAG00000017054
gorilla_gorilla ENSGGOG00000012534
nomascus_leucogenys ENSNLEG00000034992
macaca_fascicularis ENSMFAG00000032332
mandrillus_leucophaeus ENSMLEG00000031361
macaca_nemestrina ENSMNEG00000040513
marmota_marmota_marmota ENSMMMG00000010774
ursus_americanus ENSUAMG00000020032
ursus_maritimus ENSUMAG00000008254
ornithorhynchus_anatinus ENSOANG00000009702
notamacropus_eugenii ENSMEUG00000014355
phascolarctos_cinereus ENSPCIG00000007476
sarcophilus_harrisii ENSSHAG00000005777
monodelphis_domestica ENSMODG00000004220
xenopus_tropicalis ENSXETG00000017431
latimeria_chalumnae ENSLACG00000006975
anabas_testudineus ENSATEG00000001175
monopterus_albus ENSMALG00000001791
seriola_dumerili ENSSDUG00000019861
seriola_lalandi_dorsalis ENSSLDG00000019308
scophthalmus_maximus ENSSMAG00000001094
labrus_bergylta ENSLBEG00000007737
tetraodon_nigroviridis ENSTNIG00000009290
takifugu_rubripes ENSTRUG00000018180
mola_mola ENSMMOG00000016101
gasterosteus_aculeatus ENSGACG00000015943
poecilia_latipinna ENSPLAG00000001869
poecilia_reticulata ENSPREG00000002474
poecilia_mexicana ENSPMEG00000013883
xiphophorus_maculatus ENSXMAG00000003013
gambusia_affinis ENSGAFG00000001103
cyprinodon_variegatus ENSCVAG00000020518
fundulus_heteroclitus ENSFHEG00000021377
kryptolebias_marmoratus ENSKMAG00000009784
oryzias_latipes_asm223467v1 ENSORLG00000025140
oryzias_latipes_asm223471v1 ENSORLG00020006544
oryzias_latipes_asm223469v1 ENSORLG00015004462
oryzias_melastigma ENSOMEG00000002819
amphiprion_ocellaris ENSAOCG00000004512
amphiprion_percula ENSAPEG00000014811
acanthochromis_polyacanthus ENSAPOG00000013048
stegastes_partitus ENSSPAG00000001870
maylandia_zebra ENSMZEG00005012611
haplochromis_burtoni ENSHBUG00000015829
pundamilia_nyererei ENSPNYG00000016066
neolamprologus_brichardi ENSNBRG00000008290
astatotilapia_calliptera ENSACLG00000005951
oreochromis_niloticus ENSONIG00000005654
amphilophus_citrinellus ENSACIG00000004358
mastacembelus_armatus ENSMAMG00000020678
cynoglossus_semilaevis ENSCSEG00000007093
hippocampus_comes ENSHCOG00000005096
periophthalmus_magnuspinnatus ENSPMGG00000000010
gadus_morhua ENSGMOG00000003713
esox_lucius ENSELUG00000010707
pygocentrus_nattereri ENSPNAG00000028044
astyanax_mexicanus ENSAMXG00000033591
ictalurus_punctatus ENSIPUG00000007054
danio_rerio ENSDARG00000018283
scleropages_formosus ENSSFOG00015007998
paramormyrops_kingsleyae ENSPKIG00000019944
lepisosteus_oculatus ENSLOCG00000001258
eptatretus_burgeri ENSEBUG00000003467
ciona_intestinalis ENSCING00000022975
ciona_savignyi ENSCSAVG00000002515
