labrus_bergylta ENSLBEG00000021292
sphenodon_punctatus ENSSPUG00000005394
vicugna_pacos ENSVPAG00000010709
bos_taurus ENSBTAG00000007363
meriones_unguiculatus ENSMUGG00000004735
dipodomys_ordii ENSDORG00000006894
marmota_marmota_marmota ENSMMMG00000011665
zonotrichia_albicollis ENSZALG00000016776
parus_major ENSPMJG00000013238
apteryx_owenii ENSAOWG00000018528
apteryx_rowi ENSARWG00000004067
apteryx_haastii ENSAHAG00000008690
serinus_canaria ENSSCAG00000004937
sphenodon_punctatus ENSSPUG00000017047
junco_hyemalis ENSJHYG00000002964
meleagris_gallopavo ENSMGAG00000007776
chrysemys_picta_bellii ENSCPBG00000014531
gopherus_agassizii ENSGAGG00000025707
taeniopygia_guttata ENSTGUG00000008327
lonchura_striata_domestica ENSLSDG00000009661
cyanistes_caeruleus ENSCCEG00000021926
ficedula_albicollis ENSFALG00000012644
melopsittacus_undulatus ENSMUNG00000005803
numida_meleagris ENSNMEG00000020263
coturnix_japonica ENSCJPG00005016126
anas_platyrhynchos_platyrhynchos ENSAPLG00000014499
calidris_pugnax ENSCPUG00000019847
crocodylus_porosus ENSCPRG00005017591
dromaius_novaehollandiae ENSDNVG00000002653
nothoprocta_perdicaria ENSNPEG00000005206
chelonoidis_abingdonii ENSCABG00000004295
salvator_merianae ENSSMRG00000002551
anolis_carolinensis ENSACAG00000013503
calidris_pygmaea ENSCPGG00000005525
anser_brachyrhynchus ENSABRG00000010342
lepidothrix_coronata ENSLCOG00000012168
pelodiscus_sinensis ENSPSIG00000015720
notechis_scutatus ENSNSUG00000002076
pogona_vitticeps ENSPVIG00000020352
pundamilia_nyererei ENSPNYG00000009552
poecilia_formosa ENSPFOG00000008372
monopterus_albus ENSMALG00000006485
haplochromis_burtoni ENSHBUG00000022399
maylandia_zebra ENSMZEG00005016682
xiphophorus_couchianus ENSXCOG00000017432
seriola_lalandi_dorsalis ENSSLDG00000006399
cynoglossus_semilaevis ENSCSEG00000015071
mastacembelus_armatus ENSMAMG00000012807
gasterosteus_aculeatus ENSGACG00000003488
xiphophorus_maculatus ENSXMAG00000009151
gambusia_affinis ENSGAFG00000013965
cyprinodon_variegatus ENSCVAG00000006933
neolamprologus_brichardi ENSNBRG00000014318
oreochromis_niloticus ENSONIG00000021369
poecilia_latipinna ENSPLAG00000000563
poecilia_reticulata ENSPREG00000022485
fundulus_heteroclitus ENSFHEG00000000876
amphiprion_percula ENSAPEG00000018621
amphiprion_ocellaris ENSAOCG00000007658
oreochromis_niloticus ENSONIG00000000370
kryptolebias_marmoratus ENSKMAG00000015182
amphilophus_citrinellus ENSACIG00000004574
mola_mola ENSMMOG00000020715
tetraodon_nigroviridis ENSTNIG00000005589
oryzias_latipes_asm223469v1 ENSORLG00015002944
oryzias_latipes_asm223471v1 ENSORLG00020007125
oryzias_latipes_asm223467v1 ENSORLG00000025900
oryzias_melastigma ENSOMEG00000001915
hippocampus_comes ENSHCOG00000013481
anabas_testudineus ENSATEG00000005153
scophthalmus_maximus ENSSMAG00000001818
esox_lucius ENSELUG00000018922
astyanax_mexicanus ENSAMXG00000041214
ictalurus_punctatus ENSIPUG00000009207
pygocentrus_nattereri ENSPNAG00000023467
danio_rerio ENSDARG00000089663
seriola_dumerili ENSSDUG00000006040
astatotilapia_calliptera ENSACLG00000001726
poecilia_mexicana ENSPMEG00000022052
periophthalmus_magnuspinnatus ENSPMGG00000012103
acanthochromis_polyacanthus ENSAPOG00000018947
gadus_morhua ENSGMOG00000011024
scleropages_formosus ENSSFOG00015007071
salvator_merianae ENSSMRG00000012756
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008639
lepisosteus_oculatus ENSLOCG00000013560
eptatretus_burgeri ENSEBUG00000004943
ciona_savignyi ENSCSAVG00000009542
drosophila_melanogaster FBgn0051184
caenorhabditis_elegans_strain_n2 WBGene00003077
