eptatretus_burgeri ENSEBUG00000009169
calidris_pugnax ENSCPUG00000013849
zonotrichia_albicollis ENSZALG00000015645
junco_hyemalis ENSJHYG00000000592
serinus_canaria ENSSCAG00000003831
ficedula_albicollis ENSFALG00000001491
taeniopygia_guttata ENSTGUG00000005329
lonchura_striata_domestica ENSLSDG00000002515
parus_major ENSPMJG00000006692
cyanistes_caeruleus ENSCCEG00000003079
lepidothrix_coronata ENSLCOG00000013513
manacus_vitellinus ENSMVIG00005000263
junco_hyemalis ENSJHYG00000000615
gallus_gallus ENSGALG00000003441
calidris_pugnax ENSCPUG00000013850
nothoprocta_perdicaria ENSNPEG00000013590
apteryx_haastii ENSAHAG00000010422
apteryx_owenii ENSAOWG00000005400
apteryx_rowi ENSARWG00000007500
dromaius_novaehollandiae ENSDNVG00000009660
crocodylus_porosus ENSCPRG00005007006
chrysemys_picta_bellii ENSCPBG00000021184
chelonoidis_abingdonii ENSCABG00000005774
pelodiscus_sinensis ENSPSIG00000012296
xenopus_tropicalis ENSXETG00000006264
anolis_carolinensis ENSACAG00000000004
latimeria_chalumnae ENSLACG00000015421
paramormyrops_kingsleyae ENSPKIG00000007611
scleropages_formosus ENSSFOG00015011578
scophthalmus_maximus ENSSMAG00000015172
cynoglossus_semilaevis ENSCSEG00000001321
seriola_dumerili ENSSDUG00000011581
seriola_lalandi_dorsalis ENSSLDG00000013852
monopterus_albus ENSMALG00000004009
mastacembelus_armatus ENSMAMG00000003020
anabas_testudineus ENSATEG00000002541
amphiprion_percula ENSAPEG00000016239
amphiprion_ocellaris ENSAOCG00000001610
acanthochromis_polyacanthus ENSAPOG00000001300
stegastes_partitus ENSSPAG00000022908
labrus_bergylta ENSLBEG00000020264
gasterosteus_aculeatus ENSGACG00000018132
takifugu_rubripes ENSTRUG00000002681
takifugu_rubripes ENSTRUG00000001527
tetraodon_nigroviridis ENSTNIG00000005630
mola_mola ENSMMOG00000011766
cyprinodon_variegatus ENSCVAG00000017178
fundulus_heteroclitus ENSFHEG00000015176
poecilia_formosa ENSPFOG00000023524
poecilia_mexicana ENSPMEG00000001565
poecilia_latipinna ENSPLAG00000017187
xiphophorus_maculatus ENSXMAG00000013967
xiphophorus_couchianus ENSXCOG00000009177
gambusia_affinis ENSGAFG00000003046
poecilia_reticulata ENSPREG00000021691
kryptolebias_marmoratus ENSKMAG00000016060
oryzias_latipes_asm223469v1 ENSORLG00015017129
oryzias_latipes_asm223467v1 ENSORLG00000014414
oryzias_latipes_asm223471v1 ENSORLG00020003681
oryzias_melastigma ENSOMEG00000015122
astatotilapia_calliptera ENSACLG00000027055
haplochromis_burtoni ENSHBUG00000005463
pundamilia_nyererei ENSPNYG00000018261
maylandia_zebra ENSMZEG00005015577
neolamprologus_brichardi ENSNBRG00000012421
oreochromis_niloticus ENSONIG00000013009
amphilophus_citrinellus ENSACIG00000002202
hippocampus_comes ENSHCOG00000013732
periophthalmus_magnuspinnatus ENSPMGG00000006023
gadus_morhua ENSGMOG00000019112
esox_lucius ENSELUG00000016886
astyanax_mexicanus ENSAMXG00000016255
pygocentrus_nattereri ENSPNAG00000015918
danio_rerio ENSDARG00000067979
lepisosteus_oculatus ENSLOCG00000005767
ciona_savignyi ENSCSAVG00000009556
ciona_intestinalis ENSCING00000014806
drosophila_melanogaster FBgn0086445
caenorhabditis_elegans_strain_n2 WBGene00011368
saccharomyces_cerevisiae_strain_s288c YBR123C
