labrus_bergylta ENSLBEG00000010782
lepisosteus_oculatus ENSLOCG00000016976
phascolarctos_cinereus ENSPCIG00000035773
notamacropus_eugenii ENSMEUG00000012764
sarcophilus_harrisii ENSSHAG00000013348
monodelphis_domestica ENSMODG00000017856
jaculus_jaculus ENSJJAG00000016015
carlito_syrichta ENSTSYG00000028005
echinops_telfairi ENSETEG00000007604
castor_canadensis ENSCCNG00000007116
dipodomys_ordii ENSDORG00000028438
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016047
mus_spicilegus ENSMSIG00000004744
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000044499
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015238
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0030655
rattus_norvegicus ENSRNOG00000000605
meriones_unguiculatus ENSMUGG00000022950
microtus_ochrogaster ENSMOCG00000006907
peromyscus_maniculatus_bairdii ENSPEMG00000027903
cricetulus_griseus_crigri-picr ENSCGRG00015025311
cricetulus_griseus_crigri_1.0 ENSCGRG00000002618
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001015101
mesocricetus_auratus ENSMAUG00000011520
nannospalax_galili ENSNGAG00000014466
spermophilus_dauricus ENSSDAG00000012617
urocitellus_parryii ENSUPAG00010023154
ictidomys_tridecemlineatus ENSSTOG00000025631
marmota_marmota_marmota ENSMMMG00000015290
octodon_degus ENSODEG00000000864
chinchilla_lanigera ENSCLAG00000000666
cavia_porcellus ENSCPOG00000031109
cavia_aperea ENSCAPG00000015239
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012582
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001527
fukomys_damarensis ENSFDAG00000017185
oryctolagus_cuniculus ENSOCUG00000002744
ochotona_princeps ENSOPRG00000006820
tupaia_belangeri ENSTBEG00000015866
propithecus_coquereli ENSPCOG00000016542
prolemur_simus ENSPSMG00000025147
microcebus_murinus ENSMICG00000027940
otolemur_garnettii ENSOGAG00000011023
gorilla_gorilla ENSGGOG00000001108
homo_sapiens ENSG00000249853
pongo_abelii ENSPPYG00000016941
pan_paniscus ENSPPAG00000026905
pan_troglodytes ENSPTRG00000018520
nomascus_leucogenys ENSNLEG00000013070
mandrillus_leucophaeus ENSMLEG00000017342
cercocebus_atys ENSCATG00000028503
macaca_fascicularis ENSMFAG00000040880
macaca_nemestrina ENSMNEG00000031955
theropithecus_gelada ENSTGEG00000003599
papio_anubis ENSPANG00000020863
chlorocebus_sabaeus ENSCSAG00000015695
piliocolobus_tephrosceles ENSPTEG00000027667
colobus_angolensis_palliatus ENSCANG00000028014
rhinopithecus_roxellana ENSRROG00000031650
rhinopithecus_bieti ENSRBIG00000044830
callithrix_jacchus ENSCJAG00000004625
cebus_capucinus_imitator ENSCCAG00000032286
saimiri_boliviensis_boliviensis ENSSBOG00000025511
aotus_nancymaae ENSANAG00000026473
vicugna_pacos ENSVPAG00000001514
sus_scrofa ENSSSCG00000004433
ovis_aries ENSOARG00000009451
capra_hircus ENSCHIG00000019513
bos_mutus ENSBMUG00000005703
bos_taurus ENSBTAG00000000188
bison_bison_bison ENSBBBG00000008545
tursiops_truncatus ENSTTRG00000015046
ursus_maritimus ENSUMAG00000025454
ursus_americanus ENSUAMG00000001513
ailuropoda_melanoleuca ENSAMEG00000013224
neovison_vison ENSNVIG00000006412
mustela_putorius_furo ENSMPUG00000010276
canis_lupus_familiaris ENSCAFG00000004054
canis_lupus_dingo ENSCAFG00020019700
vulpes_vulpes ENSVVUG00000006812
panthera_pardus ENSPPRG00000001482
panthera_tigris_altaica ENSPTIG00000017379
felis_catus ENSFCAG00000000523
pteropus_vampyrus ENSPVAG00000006078
myotis_lucifugus ENSMLUG00000015782
equus_asinus_asinus ENSEASG00005008366
equus_caballus ENSECAG00000018033
sorex_araneus ENSSARG00000007089
dasypus_novemcinctus ENSDNOG00000033227
choloepus_hoffmanni ENSCHOG00000004745
loxodonta_africana ENSLAFG00000010686
procavia_capensis ENSPCAG00000009288
meleagris_gallopavo ENSMGAG00000013395
gallus_gallus ENSGALG00000026594
coturnix_japonica ENSCJPG00005009222
numida_meleagris ENSNMEG00000000504
anser_brachyrhynchus ENSABRG00000000532
anas_platyrhynchos_platyrhynchos ENSAPLG00000006908
cyanistes_caeruleus ENSCCEG00000014853
parus_major ENSPMJG00000014171
ficedula_albicollis ENSFALG00000010977
taeniopygia_guttata ENSTGUG00000011963
lonchura_striata_domestica ENSLSDG00000001391
serinus_canaria ENSSCAG00000014948
junco_hyemalis ENSJHYG00000017249
zonotrichia_albicollis ENSZALG00000005673
lepidothrix_coronata ENSLCOG00000016184
manacus_vitellinus ENSMVIG00005017985
calidris_pugnax ENSCPUG00000009095
calidris_pygmaea ENSCPGG00000014522
melopsittacus_undulatus ENSMUNG00000012181
apteryx_owenii ENSAOWG00000014715
apteryx_rowi ENSARWG00000014705
apteryx_haastii ENSAHAG00000007144
dromaius_novaehollandiae ENSDNVG00000007328
nothoprocta_perdicaria ENSNPEG00000014837
crocodylus_porosus ENSCPRG00005003370
chelonoidis_abingdonii ENSCABG00000019558
gopherus_agassizii ENSGAGG00000007076
chrysemys_picta_bellii ENSCPBG00000002904
pelodiscus_sinensis ENSPSIG00000004541
anolis_carolinensis ENSACAG00000012310
pogona_vitticeps ENSPVIG00000009398
notechis_scutatus ENSNSUG00000018565
salvator_merianae ENSSMRG00000012651
sphenodon_punctatus ENSSPUG00000000295
xenopus_tropicalis ENSXETG00000020230
ornithorhynchus_anatinus ENSOANG00000010980
latimeria_chalumnae ENSLACG00000009784
ciona_intestinalis ENSCING00000025091
drosophila_melanogaster FBgn0053147
caenorhabditis_elegans_strain_n2 WBGene00002030
