xiphophorus_maculatus ENSXMAG00000003800
sus_scrofa ENSSSCG00000010840
tursiops_truncatus ENSTTRG00000003792
vicugna_pacos ENSVPAG00000003057
ailuropoda_melanoleuca ENSAMEG00000014028
ursus_maritimus ENSUMAG00000011615
mustela_putorius_furo ENSMPUG00000015695
neovison_vison ENSNVIG00000001835
canis_lupus_dingo ENSCAFG00020023079
canis_lupus_familiaris ENSCAFG00000015679
vulpes_vulpes ENSVVUG00000026398
panthera_tigris_altaica ENSPTIG00000014826
panthera_pardus ENSPPRG00000011889
felis_catus ENSFCAG00000001325
sorex_araneus ENSSARG00000001022
chlorocebus_sabaeus ENSCSAG00000009524
mandrillus_leucophaeus ENSMLEG00000037671
pongo_abelii ENSPPYG00000000072
pan_troglodytes ENSPTRG00000002161
pan_paniscus ENSPPAG00000031922
gorilla_gorilla ENSGGOG00000010969
homo_sapiens ENSG00000182901
nomascus_leucogenys ENSNLEG00000003630
macaca_fascicularis ENSMFAG00000031055
macaca_mulatta ENSMMUG00000010729
macaca_nemestrina ENSMNEG00000036900
theropithecus_gelada ENSTGEG00000016017
papio_anubis ENSPANG00000009367
cercocebus_atys ENSCATG00000035083
rhinopithecus_bieti ENSRBIG00000041312
rhinopithecus_roxellana ENSRROG00000043653
piliocolobus_tephrosceles ENSPTEG00000037894
colobus_angolensis_palliatus ENSCANG00000026350
cebus_capucinus_imitator ENSCCAG00000025701
saimiri_boliviensis_boliviensis ENSSBOG00000005787
callithrix_jacchus ENSCJAG00000017379
aotus_nancymaae ENSANAG00000035979
carlito_syrichta ENSTSYG00000012789
prolemur_simus ENSPSMG00000023203
microcebus_murinus ENSMICG00000003443
propithecus_coquereli ENSPCOG00000023989
otolemur_garnettii ENSOGAG00000009927
tupaia_belangeri ENSTBEG00000009823
oryctolagus_cuniculus ENSOCUG00000011881
ochotona_princeps ENSOPRG00000005542
castor_canadensis ENSCCNG00000002961
ursus_americanus ENSUAMG00000015016
neovison_vison ENSNVIG00000010868
erinaceus_europaeus ENSEEUG00000005826
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000026527
mus_spicilegus ENSMSIG00000021133
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015742
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014942
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028175
rattus_norvegicus ENSRNOG00000021984
meriones_unguiculatus ENSMUGG00000005182
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018878
cricetulus_griseus_crigri_1.0 ENSCGRG00000000628
cricetulus_griseus_crigri-picr ENSCGRG00015015117
mesocricetus_auratus ENSMAUG00000010632
peromyscus_maniculatus_bairdii ENSPEMG00000015345
microtus_ochrogaster ENSMOCG00000000104
nannospalax_galili ENSNGAG00000001175
jaculus_jaculus ENSJJAG00000011876
dipodomys_ordii ENSDORG00000004523
urocitellus_parryii ENSUPAG00010018948
spermophilus_dauricus ENSSDAG00000020651
ictidomys_tridecemlineatus ENSSTOG00000006862
marmota_marmota_marmota ENSMMMG00000023632
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008134
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016531
fukomys_damarensis ENSFDAG00000018388
chinchilla_lanigera ENSCLAG00000010387
octodon_degus ENSODEG00000012578
cavia_porcellus ENSCPOG00000006465
cavia_aperea ENSCAPG00000006527
capra_hircus ENSCHIG00000016226
ornithorhynchus_anatinus ENSOANG00000010274
latimeria_chalumnae ENSLACG00000014057
gadus_morhua ENSGMOG00000000930
petromyzon_marinus ENSPMAG00000004119
petromyzon_marinus ENSPMAG00000004144
eptatretus_burgeri ENSEBUG00000006436
petromyzon_marinus ENSPMAG00000007534
eptatretus_burgeri ENSEBUG00000004551
petromyzon_marinus ENSPMAG00000007467
eptatretus_burgeri ENSEBUG00000014218
