sarcophilus_harrisii ENSSHAG00000000188
oreochromis_niloticus ENSONIG00000017245
seriola_dumerili ENSSDUG00000005284
seriola_lalandi_dorsalis ENSSLDG00000005990
cynoglossus_semilaevis ENSCSEG00000009396
hippocampus_comes ENSHCOG00000018021
xiphophorus_couchianus ENSXCOG00000012517
xiphophorus_couchianus ENSXCOG00000012519
gambusia_affinis ENSGAFG00000005171
gambusia_affinis ENSGAFG00000005147
fundulus_heteroclitus ENSFHEG00000008953
oryzias_melastigma ENSOMEG00000000418
oryzias_latipes_asm223469v1 ENSORLG00015012870
neolamprologus_brichardi ENSNBRG00000008578
haplochromis_burtoni ENSHBUG00000018761
tetraodon_nigroviridis ENSTNIG00000011195
gasterosteus_aculeatus ENSGACG00000004826
periophthalmus_magnuspinnatus ENSPMGG00000018055
gadus_morhua ENSGMOG00000015563
danio_rerio ENSDARG00000113111
scleropages_formosus ENSSFOG00015016554
paramormyrops_kingsleyae ENSPKIG00000012019
lepisosteus_oculatus ENSLOCG00000009226
xenopus_tropicalis ENSXETG00000030286
latimeria_chalumnae ENSLACG00000007561
ornithorhynchus_anatinus ENSOANG00000004697
hippocampus_comes ENSHCOG00000006685
petromyzon_marinus ENSPMAG00000008227
