calidris_pygmaea ENSCPGG00000001612
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013160
fukomys_damarensis ENSFDAG00000003357
octodon_degus ENSODEG00000018490
chinchilla_lanigera ENSCLAG00000008071
dipodomys_ordii ENSDORG00000012697
cricetulus_griseus_crigri-picr ENSCGRG00015010251
cricetulus_griseus_crigri_1.0 ENSCGRG00000005003
mesocricetus_auratus ENSMAUG00000015171
peromyscus_maniculatus_bairdii ENSPEMG00000013345
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023294
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000053477
mus_spicilegus ENSMSIG00000003748
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022382
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019110
rattus_norvegicus ENSRNOG00000012405
nannospalax_galili ENSNGAG00000021553
jaculus_jaculus ENSJJAG00000018021
urocitellus_parryii ENSUPAG00010000299
ictidomys_tridecemlineatus ENSSTOG00000005134
marmota_marmota_marmota ENSMMMG00000004681
cavia_aperea ENSCAPG00000015464
castor_canadensis ENSCCNG00000003132
cavia_porcellus ENSCPOG00000005267
microtus_ochrogaster ENSMOCG00000016473
spermophilus_dauricus ENSSDAG00000024599
oryctolagus_cuniculus ENSOCUG00000002669
ochotona_princeps ENSOPRG00000016862
aotus_nancymaae ENSANAG00000031962
nomascus_leucogenys ENSNLEG00000007981
myotis_lucifugus ENSMLUG00000012927
ursus_americanus ENSUAMG00000022132
meriones_unguiculatus ENSMUGG00000003434
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001010425
echinops_telfairi ENSETEG00000001948
choloepus_hoffmanni ENSCHOG00000000331
equus_asinus_asinus ENSEASG00005003461
ursus_maritimus ENSUMAG00000003526
canis_lupus_dingo ENSCAFG00020021197
canis_lupus_dingo ENSCAFG00020021285
ursus_americanus ENSUAMG00000011240
ursus_maritimus ENSUMAG00000003531
equus_asinus_asinus ENSEASG00005003452
urocitellus_parryii ENSUPAG00010013337
meriones_unguiculatus ENSMUGG00000021797
dasypus_novemcinctus ENSDNOG00000013859
numida_meleagris ENSNMEG00000002447
gallus_gallus ENSGALG00000047434
cyanistes_caeruleus ENSCCEG00000017488
lonchura_striata_domestica ENSLSDG00000003288
zonotrichia_albicollis ENSZALG00000008820
junco_hyemalis ENSJHYG00000001811
lonchura_striata_domestica ENSLSDG00000002902
coturnix_japonica ENSCJPG00005004819
dromaius_novaehollandiae ENSDNVG00000004607
dromaius_novaehollandiae ENSDNVG00000004617
anas_platyrhynchos_platyrhynchos ENSAPLG00000017851
chelonoidis_abingdonii ENSCABG00000021503
pogona_vitticeps ENSPVIG00000005940
manacus_vitellinus ENSMVIG00005009014
manacus_vitellinus ENSMVIG00005009011
cyanistes_caeruleus ENSCCEG00000006749
serinus_canaria ENSSCAG00000016604
ficedula_albicollis ENSFALG00000011557
gallus_gallus ENSGALG00000033770
gallus_gallus ENSGALG00000055022
numida_meleagris ENSNMEG00000015141
calidris_pugnax ENSCPUG00000012326
gopherus_agassizii ENSGAGG00000015233
aotus_nancymaae ENSANAG00000037799
aotus_nancymaae ENSANAG00000031115
castor_canadensis ENSCCNG00000012175
ornithorhynchus_anatinus ENSOANG00000003082
xenopus_tropicalis ENSXETG00000019086
latimeria_chalumnae ENSLACG00000003485
scleropages_formosus ENSSFOG00015021047
paramormyrops_kingsleyae ENSPKIG00000015474
tetraodon_nigroviridis ENSTNIG00000010330
takifugu_rubripes ENSTRUG00000002569
mola_mola ENSMMOG00000012199
seriola_dumerili ENSSDUG00000001620
seriola_lalandi_dorsalis ENSSLDG00000021898
monopterus_albus ENSMALG00000000165
mastacembelus_armatus ENSMAMG00000022848
anabas_testudineus ENSATEG00000005969
amphiprion_ocellaris ENSAOCG00000022850
amphiprion_percula ENSAPEG00000020239
stegastes_partitus ENSSPAG00000015186
xiphophorus_couchianus ENSXCOG00000007043
xiphophorus_maculatus ENSXMAG00000003820
gambusia_affinis ENSGAFG00000007025
poecilia_mexicana ENSPMEG00000008000
poecilia_latipinna ENSPLAG00000023358
poecilia_formosa ENSPFOG00000009937
poecilia_reticulata ENSPREG00000016463
fundulus_heteroclitus ENSFHEG00000012111
oryzias_latipes_asm223471v1 ENSORLG00020002638
oryzias_latipes_asm223469v1 ENSORLG00015015569
oryzias_latipes_asm223467v1 ENSORLG00000015062
oryzias_melastigma ENSOMEG00000003657
astatotilapia_calliptera ENSACLG00000001501
maylandia_zebra ENSMZEG00005014060
pundamilia_nyererei ENSPNYG00000015605
neolamprologus_brichardi ENSNBRG00000002720
haplochromis_burtoni ENSHBUG00000013229
oreochromis_niloticus ENSONIG00000012720
amphilophus_citrinellus ENSACIG00000018145
labrus_bergylta ENSLBEG00000012435
labrus_bergylta ENSLBEG00000001667
gasterosteus_aculeatus ENSGACG00000000628
kryptolebias_marmoratus ENSKMAG00000007011
cyprinodon_variegatus ENSCVAG00000002174
acanthochromis_polyacanthus ENSAPOG00000016797
stegastes_partitus ENSSPAG00000005513
periophthalmus_magnuspinnatus ENSPMGG00000007034
scophthalmus_maximus ENSSMAG00000013139
gadus_morhua ENSGMOG00000018104
cynoglossus_semilaevis ENSCSEG00000015821
hippocampus_comes ENSHCOG00000002986
esox_lucius ENSELUG00000015197
pygocentrus_nattereri ENSPNAG00000011722
astyanax_mexicanus ENSAMXG00000009833
ictalurus_punctatus ENSIPUG00000007620
danio_rerio ENSDARG00000107408
kryptolebias_marmoratus ENSKMAG00000007987
lepisosteus_oculatus ENSLOCG00000003538
