castor_canadensis ENSCCNG00000001738
echinops_telfairi ENSETEG00000011613
tupaia_belangeri ENSTBEG00000012179
erinaceus_europaeus ENSEEUG00000011913
chinchilla_lanigera ENSCLAG00000002132
octodon_degus ENSODEG00000003643
cavia_porcellus ENSCPOG00000005972
cavia_aperea ENSCAPG00000010453
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000002607
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100007772
fukomys_damarensis ENSFDAG00000011433
dasypus_novemcinctus ENSDNOG00000015526
notamacropus_eugenii ENSMEUG00000010901
phascolarctos_cinereus ENSPCIG00000026944
phascolarctos_cinereus ENSPCIG00000011742
sarcophilus_harrisii ENSSHAG00000005317
sarcophilus_harrisii ENSSHAG00000008452
monodelphis_domestica ENSMODG00000008869
phascolarctos_cinereus ENSPCIG00000028547
monodelphis_domestica ENSMODG00000003569
ornithorhynchus_anatinus ENSOANG00000004067
pogona_vitticeps ENSPVIG00000025131
anolis_carolinensis ENSACAG00000012772
notechis_scutatus ENSNSUG00000015714
salvator_merianae ENSSMRG00000002776
gopherus_agassizii ENSGAGG00000004619
chelonoidis_abingdonii ENSCABG00000015464
chrysemys_picta_bellii ENSCPBG00000016015
pelodiscus_sinensis ENSPSIG00000014605
xenopus_tropicalis ENSXETG00000003377
latimeria_chalumnae ENSLACG00000001638
scleropages_formosus ENSSFOG00015000968
paramormyrops_kingsleyae ENSPKIG00000024454
astyanax_mexicanus ENSAMXG00000009113
pygocentrus_nattereri ENSPNAG00000022089
ictalurus_punctatus ENSIPUG00000017801
danio_rerio ENSDARG00000041417
gadus_morhua ENSGMOG00000018829
gadus_morhua ENSGMOG00000018849
oryzias_latipes_asm223467v1 ENSORLG00000020153
oryzias_latipes_asm223471v1 ENSORLG00020003487
oryzias_latipes_asm223469v1 ENSORLG00015017841
oryzias_melastigma ENSOMEG00000007690
hippocampus_comes ENSHCOG00000004900
takifugu_rubripes ENSTRUG00000011744
tetraodon_nigroviridis ENSTNIG00000006828
mola_mola ENSMMOG00000010576
cynoglossus_semilaevis ENSCSEG00000000617
periophthalmus_magnuspinnatus ENSPMGG00000022043
amphiprion_percula ENSAPEG00000022262
acanthochromis_polyacanthus ENSAPOG00000006312
stegastes_partitus ENSSPAG00000021235
xiphophorus_couchianus ENSXCOG00000016876
xiphophorus_maculatus ENSXMAG00000000272
gambusia_affinis ENSGAFG00000001850
poecilia_formosa ENSPFOG00000000549
poecilia_mexicana ENSPMEG00000008142
poecilia_latipinna ENSPLAG00000014389
poecilia_reticulata ENSPREG00000002003
cyprinodon_variegatus ENSCVAG00000007004
fundulus_heteroclitus ENSFHEG00000016750
neolamprologus_brichardi ENSNBRG00000011579
seriola_lalandi_dorsalis ENSSLDG00000000260
seriola_dumerili ENSSDUG00000007747
scophthalmus_maximus ENSSMAG00000016559
monopterus_albus ENSMALG00000000340
mastacembelus_armatus ENSMAMG00000008316
labrus_bergylta ENSLBEG00000025695
maylandia_zebra ENSMZEG00005026891
astatotilapia_calliptera ENSACLG00000010052
pundamilia_nyererei ENSPNYG00000006127
oreochromis_niloticus ENSONIG00000014809
amphilophus_citrinellus ENSACIG00000009431
amphiprion_ocellaris ENSAOCG00000013796
gasterosteus_aculeatus ENSGACG00000000198
esox_lucius ENSELUG00000020872
paramormyrops_kingsleyae ENSPKIG00000006287
scleropages_formosus ENSSFOG00015011418
takifugu_rubripes ENSTRUG00000009201
tetraodon_nigroviridis ENSTNIG00000012446
mola_mola ENSMMOG00000012439
oryzias_latipes_asm223467v1 ENSORLG00000016253
oryzias_latipes_asm223469v1 ENSORLG00015001910
oryzias_latipes_asm223471v1 ENSORLG00020006863
oryzias_latipes_asm223469v1 ENSORLG00015001902
oryzias_melastigma ENSOMEG00000016723
hippocampus_comes ENSHCOG00000008348
scophthalmus_maximus ENSSMAG00000018969
cynoglossus_semilaevis ENSCSEG00000009955
seriola_lalandi_dorsalis ENSSLDG00000004493
seriola_dumerili ENSSDUG00000005025
labrus_bergylta ENSLBEG00000023757
labrus_bergylta ENSLBEG00000010186
gasterosteus_aculeatus ENSGACG00000011378
mastacembelus_armatus ENSMAMG00000005500
monopterus_albus ENSMALG00000018966
anabas_testudineus ENSATEG00000024527
amphiprion_percula ENSAPEG00000001455
amphiprion_ocellaris ENSAOCG00000013369
acanthochromis_polyacanthus ENSAPOG00000002216
stegastes_partitus ENSSPAG00000002410
xiphophorus_maculatus ENSXMAG00000001388
xiphophorus_couchianus ENSXCOG00000015502
gambusia_affinis ENSGAFG00000019905
poecilia_mexicana ENSPMEG00000003491
poecilia_latipinna ENSPLAG00000023466
poecilia_formosa ENSPFOG00000000345
poecilia_reticulata ENSPREG00000020851
fundulus_heteroclitus ENSFHEG00000000312
cyprinodon_variegatus ENSCVAG00000004365
kryptolebias_marmoratus ENSKMAG00000002033
pundamilia_nyererei ENSPNYG00000021977
haplochromis_burtoni ENSHBUG00000007744
astatotilapia_calliptera ENSACLG00000017339
maylandia_zebra ENSMZEG00005023459
oreochromis_niloticus ENSONIG00000016537
neolamprologus_brichardi ENSNBRG00000001197
amphilophus_citrinellus ENSACIG00000017819
periophthalmus_magnuspinnatus ENSPMGG00000008271
gadus_morhua ENSGMOG00000003605
esox_lucius ENSELUG00000006198
pygocentrus_nattereri ENSPNAG00000019041
astyanax_mexicanus ENSAMXG00000031712
ictalurus_punctatus ENSIPUG00000021607
danio_rerio ENSDARG00000037153
lepisosteus_oculatus ENSLOCG00000015488
petromyzon_marinus ENSPMAG00000006766
eptatretus_burgeri ENSEBUG00000006871
