junco_hyemalis ENSJHYG00000002492
microcebus_murinus ENSMICG00000049159
prolemur_simus ENSPSMG00000010470
otolemur_garnettii ENSOGAG00000004381
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034006
mus_spicilegus ENSMSIG00000022079
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035202
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032858
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015724
rattus_norvegicus ENSRNOG00000004760
meriones_unguiculatus ENSMUGG00000018132
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013043
cricetulus_griseus_crigri_1.0 ENSCGRG00000000249
cricetulus_griseus_crigri-picr ENSCGRG00015012016
mesocricetus_auratus ENSMAUG00000014868
peromyscus_maniculatus_bairdii ENSPEMG00000021995
microtus_ochrogaster ENSMOCG00000018666
nannospalax_galili ENSNGAG00000011444
jaculus_jaculus ENSJJAG00000009780
ictidomys_tridecemlineatus ENSSTOG00000012878
urocitellus_parryii ENSUPAG00010015661
spermophilus_dauricus ENSSDAG00000003222
marmota_marmota_marmota ENSMMMG00000008663
oryctolagus_cuniculus ENSOCUG00000001964
ochotona_princeps ENSOPRG00000000468
sorex_araneus ENSSARG00000004139
cavia_porcellus ENSCPOG00000008058
cavia_aperea ENSCAPG00000015003
octodon_degus ENSODEG00000009801
chinchilla_lanigera ENSCLAG00000015249
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016811
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012898
fukomys_damarensis ENSFDAG00000020916
tupaia_belangeri ENSTBEG00000010757
ovis_aries ENSOARG00000010595
capra_hircus ENSCHIG00000003165
bos_mutus ENSBMUG00000008351
bos_taurus ENSBTAG00000007315
bison_bison_bison ENSBBBG00000002929
tursiops_truncatus ENSTTRG00000006813
vicugna_pacos ENSVPAG00000009088
sus_scrofa ENSSSCG00000011312
pteropus_vampyrus ENSPVAG00000017735
myotis_lucifugus ENSMLUG00000010333
equus_asinus_asinus ENSEASG00005008052
equus_caballus ENSECAG00000024346
ursus_maritimus ENSUMAG00000005688
ursus_americanus ENSUAMG00000002133
ailuropoda_melanoleuca ENSAMEG00000012154
mustela_putorius_furo ENSMPUG00000015327
neovison_vison ENSNVIG00000021172
canis_lupus_dingo ENSCAFG00020013332
canis_lupus_familiaris ENSCAFG00000014030
vulpes_vulpes ENSVVUG00000006969
panthera_pardus ENSPPRG00000005866
panthera_tigris_altaica ENSPTIG00000014039
felis_catus ENSFCAG00000009610
erinaceus_europaeus ENSEEUG00000009260
dipodomys_ordii ENSDORG00000015812
procavia_capensis ENSPCAG00000003818
echinops_telfairi ENSETEG00000019395
loxodonta_africana ENSLAFG00000002474
choloepus_hoffmanni ENSCHOG00000006316
dasypus_novemcinctus ENSDNOG00000005830
ornithorhynchus_anatinus ENSOANG00000006800
ornithorhynchus_anatinus ENSOANG00000031122
xenopus_tropicalis ENSXETG00000014411
piliocolobus_tephrosceles ENSPTEG00000013689
latimeria_chalumnae ENSLACG00000005448
monopterus_albus ENSMALG00000007892
mastacembelus_armatus ENSMAMG00000023987
anabas_testudineus ENSATEG00000023835
scophthalmus_maximus ENSSMAG00000002353
cynoglossus_semilaevis ENSCSEG00000005202
seriola_dumerili ENSSDUG00000016697
seriola_lalandi_dorsalis ENSSLDG00000016976
fundulus_heteroclitus ENSFHEG00000001812
cyprinodon_variegatus ENSCVAG00000019899
xiphophorus_maculatus ENSXMAG00000010803
xiphophorus_couchianus ENSXCOG00000016138
gambusia_affinis ENSGAFG00000002235
poecilia_latipinna ENSPLAG00000021668
poecilia_mexicana ENSPMEG00000023896
poecilia_formosa ENSPFOG00000011593
poecilia_reticulata ENSPREG00000009319
kryptolebias_marmoratus ENSKMAG00000020875
oryzias_latipes_asm223469v1 ENSORLG00015008257
oryzias_latipes_asm223467v1 ENSORLG00000004574
oryzias_latipes_asm223471v1 ENSORLG00020022619
oryzias_melastigma ENSOMEG00000011491
amphiprion_ocellaris ENSAOCG00000018907
amphiprion_percula ENSAPEG00000019312
acanthochromis_polyacanthus ENSAPOG00000004760
stegastes_partitus ENSSPAG00000013283
stegastes_partitus ENSSPAG00000022504
astatotilapia_calliptera ENSACLG00000013037
maylandia_zebra ENSMZEG00005013585
pundamilia_nyererei ENSPNYG00000004846
haplochromis_burtoni ENSHBUG00000014070
oreochromis_niloticus ENSONIG00000006802
neolamprologus_brichardi ENSNBRG00000022165
amphilophus_citrinellus ENSACIG00000010901
hippocampus_comes ENSHCOG00000011897
takifugu_rubripes ENSTRUG00000012513
tetraodon_nigroviridis ENSTNIG00000009647
mola_mola ENSMMOG00000008951
labrus_bergylta ENSLBEG00000006552
gasterosteus_aculeatus ENSGACG00000007099
periophthalmus_magnuspinnatus ENSPMGG00000022738
gadus_morhua ENSGMOG00000000795
esox_lucius ENSELUG00000024462
pygocentrus_nattereri ENSPNAG00000021872
astyanax_mexicanus ENSAMXG00000010970
ictalurus_punctatus ENSIPUG00000020564
danio_rerio ENSDARG00000075337
scleropages_formosus ENSSFOG00015022336
scleropages_formosus ENSSFOG00015022305
paramormyrops_kingsleyae ENSPKIG00000023485
lepisosteus_oculatus ENSLOCG00000002048
eptatretus_burgeri ENSEBUG00000005332
ciona_savignyi ENSCSAVG00000003603
ciona_savignyi ENSCSAVG00000003621
ciona_intestinalis ENSCING00000003591
drosophila_melanogaster FBgn0027085
caenorhabditis_elegans_strain_n2 WBGene00003074
saccharomyces_cerevisiae_strain_s288c YLR382C
