pan_paniscus ENSPPAG00000035288
poecilia_mexicana ENSPMEG00000006514
poecilia_latipinna ENSPLAG00000001005
poecilia_reticulata ENSPREG00000012884
cyprinodon_variegatus ENSCVAG00000016197
fundulus_heteroclitus ENSFHEG00000018572
kryptolebias_marmoratus ENSKMAG00000018498
oryzias_latipes_asm223467v1 ENSORLG00000017118
oryzias_latipes_asm223469v1 ENSORLG00015020550
oryzias_latipes_asm223471v1 ENSORLG00020002121
oryzias_melastigma ENSOMEG00000000506
amphiprion_percula ENSAPEG00000018380
amphiprion_ocellaris ENSAOCG00000001953
acanthochromis_polyacanthus ENSAPOG00000009981
stegastes_partitus ENSSPAG00000013275
xiphophorus_couchianus ENSXCOG00000007633
mastacembelus_armatus ENSMAMG00000014744
monopterus_albus ENSMALG00000015586
anabas_testudineus ENSATEG00000002224
seriola_dumerili ENSSDUG00000010820
seriola_lalandi_dorsalis ENSSLDG00000025510
scophthalmus_maximus ENSSMAG00000008537
cynoglossus_semilaevis ENSCSEG00000019195
astatotilapia_calliptera ENSACLG00000007581
maylandia_zebra ENSMZEG00005012558
pundamilia_nyererei ENSPNYG00000003812
haplochromis_burtoni ENSHBUG00000023210
neolamprologus_brichardi ENSNBRG00000022653
oreochromis_niloticus ENSONIG00000000693
amphilophus_citrinellus ENSACIG00000015462
labrus_bergylta ENSLBEG00000009464
periophthalmus_magnuspinnatus ENSPMGG00000007882
mola_mola ENSMMOG00000015157
takifugu_rubripes ENSTRUG00000014338
tetraodon_nigroviridis ENSTNIG00000010948
gasterosteus_aculeatus ENSGACG00000013160
hippocampus_comes ENSHCOG00000018418
gadus_morhua ENSGMOG00000006447
seriola_lalandi_dorsalis ENSSLDG00000000043
paramormyrops_kingsleyae ENSPKIG00000024124
eptatretus_burgeri ENSEBUG00000002477
