oryzias_latipes_asm223471v1 ENSORLG00020020368
meleagris_gallopavo ENSMGAG00000001872
numida_meleagris ENSNMEG00000010387
anser_brachyrhynchus ENSABRG00000013908
manacus_vitellinus ENSMVIG00005007936
lepidothrix_coronata ENSLCOG00000012533
cyanistes_caeruleus ENSCCEG00000010698
parus_major ENSPMJG00000014436
ficedula_albicollis ENSFALG00000011171
junco_hyemalis ENSJHYG00000005365
zonotrichia_albicollis ENSZALG00000009640
serinus_canaria ENSSCAG00000014061
lonchura_striata_domestica ENSLSDG00000008741
taeniopygia_guttata ENSTGUG00000006838
melopsittacus_undulatus ENSMUNG00000003614
calidris_pygmaea ENSCPGG00000015836
calidris_pugnax ENSCPUG00000018020
apteryx_haastii ENSAHAG00000000120
apteryx_owenii ENSAOWG00000015109
apteryx_rowi ENSARWG00000003672
dromaius_novaehollandiae ENSDNVG00000017458
anas_platyrhynchos_platyrhynchos ENSAPLG00000016420
nothoprocta_perdicaria ENSNPEG00000003619
crocodylus_porosus ENSCPRG00005013767
gopherus_agassizii ENSGAGG00000005556
chelonoidis_abingdonii ENSCABG00000006363
chrysemys_picta_bellii ENSCPBG00000026126
pelodiscus_sinensis ENSPSIG00000013499
anolis_carolinensis ENSACAG00000003996
notechis_scutatus ENSNSUG00000015661
salvator_merianae ENSSMRG00000014748
sphenodon_punctatus ENSSPUG00000017411
phascolarctos_cinereus ENSPCIG00000030044
notamacropus_eugenii ENSMEUG00000011950
sarcophilus_harrisii ENSSHAG00000007771
monodelphis_domestica ENSMODG00000002096
choloepus_hoffmanni ENSCHOG00000003299
dasypus_novemcinctus ENSDNOG00000007029
echinops_telfairi ENSETEG00000001389
procavia_capensis ENSPCAG00000009188
loxodonta_africana ENSLAFG00000012268
saimiri_boliviensis_boliviensis ENSSBOG00000021590
cebus_capucinus_imitator ENSCCAG00000000045
callithrix_jacchus ENSCJAG00000009299
aotus_nancymaae ENSANAG00000031491
pan_troglodytes ENSPTRG00000011941
pan_paniscus ENSPPAG00000033421
homo_sapiens ENSG00000028116
gorilla_gorilla ENSGGOG00000012141
pongo_abelii ENSPPYG00000012395
nomascus_leucogenys ENSNLEG00000009430
macaca_fascicularis ENSMFAG00000031394
macaca_mulatta ENSMMUG00000002025
macaca_nemestrina ENSMNEG00000042551
theropithecus_gelada ENSTGEG00000007249
cercocebus_atys ENSCATG00000033236
mandrillus_leucophaeus ENSMLEG00000032178
papio_anubis ENSPANG00000014544
chlorocebus_sabaeus ENSCSAG00000014381
rhinopithecus_roxellana ENSRROG00000030751
rhinopithecus_bieti ENSRBIG00000044680
colobus_angolensis_palliatus ENSCANG00000039984
piliocolobus_tephrosceles ENSPTEG00000015746
carlito_syrichta ENSTSYG00000001799
propithecus_coquereli ENSPCOG00000023369
prolemur_simus ENSPSMG00000014589
microcebus_murinus ENSMICG00000015032
otolemur_garnettii ENSOGAG00000033750
otolemur_garnettii ENSOGAG00000016063
tupaia_belangeri ENSTBEG00000004424
castor_canadensis ENSCCNG00000020665
dipodomys_ordii ENSDORG00000007613
mus_spicilegus ENSMSIG00000016313
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016992
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000064090
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016149
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0016740
rattus_norvegicus ENSRNOG00000007864
meriones_unguiculatus ENSMUGG00000017221
cricetulus_griseus_crigri-picr ENSCGRG00015027466
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013709
mesocricetus_auratus ENSMAUG00000013376
peromyscus_maniculatus_bairdii ENSPEMG00000001459
microtus_ochrogaster ENSMOCG00000019252
nannospalax_galili ENSNGAG00000011255
jaculus_jaculus ENSJJAG00000021571
octodon_degus ENSODEG00000013065
chinchilla_lanigera ENSCLAG00000016561
cavia_porcellus ENSCPOG00000015550
cavia_aperea ENSCAPG00000007436
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010142
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006691
fukomys_damarensis ENSFDAG00000009088
ictidomys_tridecemlineatus ENSSTOG00000012525
marmota_marmota_marmota ENSMMMG00000007213
urocitellus_parryii ENSUPAG00010017644
spermophilus_dauricus ENSSDAG00000015947
spermophilus_dauricus ENSSDAG00000024433
urocitellus_parryii ENSUPAG00010006353
oryctolagus_cuniculus ENSOCUG00000007388
ochotona_princeps ENSOPRG00000006203
ovis_aries ENSOARG00000001844
capra_hircus ENSCHIG00000017032
bos_mutus ENSBMUG00000018102
bos_taurus ENSBTAG00000033801
bison_bison_bison ENSBBBG00000022177
tursiops_truncatus ENSTTRG00000001095
sus_scrofa ENSSSCG00000008395
vicugna_pacos ENSVPAG00000009711
neovison_vison ENSNVIG00000012761
mustela_putorius_furo ENSMPUG00000005056
canis_lupus_familiaris ENSCAFG00000002935
canis_lupus_dingo ENSCAFG00020026850
vulpes_vulpes ENSVVUG00000010175
ursus_maritimus ENSUMAG00000018931
ailuropoda_melanoleuca ENSAMEG00000015844
panthera_pardus ENSPPRG00000022648
panthera_tigris_altaica ENSPTIG00000008828
felis_catus ENSFCAG00000022979
equus_caballus ENSECAG00000021408
equus_asinus_asinus ENSEASG00005002016
pteropus_vampyrus ENSPVAG00000015125
myotis_lucifugus ENSMLUG00000002069
sorex_araneus ENSSARG00000008655
erinaceus_europaeus ENSEEUG00000009149
ornithorhynchus_anatinus ENSOANG00000029713
ornithorhynchus_anatinus ENSOANG00000011175
xenopus_tropicalis ENSXETG00000020477
latimeria_chalumnae ENSLACG00000008052
