xenopus_tropicalis ENSXETG00000015396
carlito_syrichta ENSTSYG00000034098
propithecus_coquereli ENSPCOG00000020217
prolemur_simus ENSPSMG00000020640
microcebus_murinus ENSMICG00000042613
otolemur_garnettii ENSOGAG00000033231
tupaia_belangeri ENSTBEG00000003124
dasypus_novemcinctus ENSDNOG00000048442
choloepus_hoffmanni ENSCHOG00000001649
procavia_capensis ENSPCAG00000001707
loxodonta_africana ENSLAFG00000018581
ornithorhynchus_anatinus ENSOANG00000008057
apteryx_rowi ENSARWG00000006883
nothoprocta_perdicaria ENSNPEG00000006264
anser_brachyrhynchus ENSABRG00000002844
anas_platyrhynchos_platyrhynchos ENSAPLG00000009102
gallus_gallus ENSGALG00000027771
meleagris_gallopavo ENSMGAG00000007406
coturnix_japonica ENSCJPG00005021310
numida_meleagris ENSNMEG00000003437
calidris_pugnax ENSCPUG00000019026
calidris_pygmaea ENSCPGG00000015400
melopsittacus_undulatus ENSMUNG00000016933
taeniopygia_guttata ENSTGUG00000014330
taeniopygia_guttata ENSTGUG00000004397
lonchura_striata_domestica ENSLSDG00000015319
junco_hyemalis ENSJHYG00000013822
ficedula_albicollis ENSFALG00000002409
cyanistes_caeruleus ENSCCEG00000017104
parus_major ENSPMJG00000017154
lepidothrix_coronata ENSLCOG00000011332
manacus_vitellinus ENSMVIG00005011931
apteryx_haastii ENSAHAG00000015730
apteryx_owenii ENSAOWG00000003984
dromaius_novaehollandiae ENSDNVG00000012358
serinus_canaria ENSSCAG00000013775
zonotrichia_albicollis ENSZALG00000017404
chelonoidis_abingdonii ENSCABG00000020516
gopherus_agassizii ENSGAGG00000006743
chrysemys_picta_bellii ENSCPBG00000009568
pelodiscus_sinensis ENSPSIG00000005096
pogona_vitticeps ENSPVIG00000008313
anolis_carolinensis ENSACAG00000000204
notechis_scutatus ENSNSUG00000010264
salvator_merianae ENSSMRG00000004531
sphenodon_punctatus ENSSPUG00000011380
scleropages_formosus ENSSFOG00015005470
paramormyrops_kingsleyae ENSPKIG00000006111
poecilia_formosa ENSPFOG00000013543
poecilia_mexicana ENSPMEG00000011122
poecilia_latipinna ENSPLAG00000020648
poecilia_reticulata ENSPREG00000000244
xiphophorus_maculatus ENSXMAG00000006557
xiphophorus_couchianus ENSXCOG00000014879
gambusia_affinis ENSGAFG00000016122
cyprinodon_variegatus ENSCVAG00000014461
fundulus_heteroclitus ENSFHEG00000016614
kryptolebias_marmoratus ENSKMAG00000017229
scophthalmus_maximus ENSSMAG00000018315
seriola_lalandi_dorsalis ENSSLDG00000000588
seriola_dumerili ENSSDUG00000011412
anabas_testudineus ENSATEG00000007167
amphiprion_ocellaris ENSAOCG00000018040
amphiprion_percula ENSAPEG00000003789
acanthochromis_polyacanthus ENSAPOG00000001610
stegastes_partitus ENSSPAG00000012845
gasterosteus_aculeatus ENSGACG00000018528
labrus_bergylta ENSLBEG00000012534
monopterus_albus ENSMALG00000014106
cynoglossus_semilaevis ENSCSEG00000012210
takifugu_rubripes ENSTRUG00000000658
tetraodon_nigroviridis ENSTNIG00000019728
mola_mola ENSMMOG00000000482
hippocampus_comes ENSHCOG00000019475
mastacembelus_armatus ENSMAMG00000016142
astatotilapia_calliptera ENSACLG00000002262
maylandia_zebra ENSMZEG00005001928
pundamilia_nyererei ENSPNYG00000018370
haplochromis_burtoni ENSHBUG00000015290
neolamprologus_brichardi ENSNBRG00000003883
oreochromis_niloticus ENSONIG00000006485
amphilophus_citrinellus ENSACIG00000006371
oryzias_latipes_asm223467v1 ENSORLG00000013870
oryzias_latipes_asm223471v1 ENSORLG00020021274
oryzias_latipes_asm223469v1 ENSORLG00015022102
oryzias_melastigma ENSOMEG00000008643
gambusia_affinis ENSGAFG00000016116
periophthalmus_magnuspinnatus ENSPMGG00000002307
gadus_morhua ENSGMOG00000019368
esox_lucius ENSELUG00000014102
pygocentrus_nattereri ENSPNAG00000029850
astyanax_mexicanus ENSAMXG00000041383
ictalurus_punctatus ENSIPUG00000015430
danio_rerio ENSDARG00000008772
pygocentrus_nattereri ENSPNAG00000016609
astyanax_mexicanus ENSAMXG00000042760
ictalurus_punctatus ENSIPUG00000003066
danio_rerio ENSDARG00000052360
amphiprion_ocellaris ENSAOCG00000020290
amphiprion_percula ENSAPEG00000009538
acanthochromis_polyacanthus ENSAPOG00000006637
stegastes_partitus ENSSPAG00000014651
tetraodon_nigroviridis ENSTNIG00000011943
takifugu_rubripes ENSTRUG00000010480
mola_mola ENSMMOG00000005230
gasterosteus_aculeatus ENSGACG00000012215
cynoglossus_semilaevis ENSCSEG00000012540
fundulus_heteroclitus ENSFHEG00000002798
cyprinodon_variegatus ENSCVAG00000014005
poecilia_latipinna ENSPLAG00000009614
poecilia_mexicana ENSPMEG00000000356
poecilia_formosa ENSPFOG00000011832
poecilia_reticulata ENSPREG00000005057
xiphophorus_couchianus ENSXCOG00000000861
xiphophorus_maculatus ENSXMAG00000014634
gambusia_affinis ENSGAFG00000019311
kryptolebias_marmoratus ENSKMAG00000020704
oryzias_latipes_asm223469v1 ENSORLG00015006421
oryzias_latipes_asm223467v1 ENSORLG00000025279
oryzias_latipes_asm223471v1 ENSORLG00020016971
oryzias_melastigma ENSOMEG00000013738
maylandia_zebra ENSMZEG00005013077
astatotilapia_calliptera ENSACLG00000027975
haplochromis_burtoni ENSHBUG00000011416
pundamilia_nyererei ENSPNYG00000015006
neolamprologus_brichardi ENSNBRG00000004868
oreochromis_niloticus ENSONIG00000002265
amphilophus_citrinellus ENSACIG00000005576
labrus_bergylta ENSLBEG00000027277
mastacembelus_armatus ENSMAMG00000023573
monopterus_albus ENSMALG00000005965
anabas_testudineus ENSATEG00000024649
seriola_dumerili ENSSDUG00000007574
seriola_lalandi_dorsalis ENSSLDG00000025499
scophthalmus_maximus ENSSMAG00000013567
periophthalmus_magnuspinnatus ENSPMGG00000009473
hippocampus_comes ENSHCOG00000008795
gadus_morhua ENSGMOG00000004619
scleropages_formosus ENSSFOG00015002923
paramormyrops_kingsleyae ENSPKIG00000007902
lepisosteus_oculatus ENSLOCG00000013628
pogona_vitticeps ENSPVIG00000015375
anolis_carolinensis ENSACAG00000016522
notechis_scutatus ENSNSUG00000003796
salvator_merianae ENSSMRG00000003173
sphenodon_punctatus ENSSPUG00000008669
gopherus_agassizii ENSGAGG00000011619
chelonoidis_abingdonii ENSCABG00000014341
chrysemys_picta_bellii ENSCPBG00000010701
choloepus_hoffmanni ENSCHOG00000004879
dasypus_novemcinctus ENSDNOG00000048125
loxodonta_africana ENSLAFG00000008053
procavia_capensis ENSPCAG00000009675
homo_sapiens ENSG00000130433
gorilla_gorilla ENSGGOG00000000184
pan_troglodytes ENSPTRG00000011438
pan_troglodytes ENSPTRG00000043812
pan_paniscus ENSPPAG00000031168
pongo_abelii ENSPPYG00000010367
nomascus_leucogenys ENSNLEG00000006241
theropithecus_gelada ENSTGEG00000007371
cercocebus_atys ENSCATG00000033506
macaca_fascicularis ENSMFAG00000033219
macaca_mulatta ENSMMUG00000000292
macaca_nemestrina ENSMNEG00000036747
chlorocebus_sabaeus ENSCSAG00000001913
papio_anubis ENSPANG00000011692
mandrillus_leucophaeus ENSMLEG00000040771
rhinopithecus_bieti ENSRBIG00000026774
rhinopithecus_roxellana ENSRROG00000042505
colobus_angolensis_palliatus ENSCANG00000035539
saimiri_boliviensis_boliviensis ENSSBOG00000021355
callithrix_jacchus ENSCJAG00000018488
cebus_capucinus_imitator ENSCCAG00000036647
aotus_nancymaae ENSANAG00000020030
carlito_syrichta ENSTSYG00000005190
prolemur_simus ENSPSMG00000023512
microcebus_murinus ENSMICG00000007586
otolemur_garnettii ENSOGAG00000007971
castor_canadensis ENSCCNG00000012138
ailuropoda_melanoleuca ENSAMEG00000004451
ursus_maritimus ENSUMAG00000011258
neovison_vison ENSNVIG00000003095
mustela_putorius_furo ENSMPUG00000010235
canis_lupus_dingo ENSCAFG00020018593
canis_lupus_familiaris ENSCAFG00000002704
vulpes_vulpes ENSVVUG00000008368
panthera_pardus ENSPPRG00000011508
panthera_tigris_altaica ENSPTIG00000007606
felis_catus ENSFCAG00000045496
equus_caballus ENSECAG00000034186
equus_asinus_asinus ENSEASG00005021614
tursiops_truncatus ENSTTRG00000012950
vicugna_pacos ENSVPAG00000005334
sus_scrofa ENSSSCG00000003257
capra_hircus ENSCHIG00000007908
ovis_aries ENSOARG00000000955
bos_mutus ENSBMUG00000024803
bos_taurus ENSBTAG00000021657
bison_bison_bison ENSBBBG00000004235
pteropus_vampyrus ENSPVAG00000005534
sorex_araneus ENSSARG00000004429
mus_spicilegus ENSMSIG00000006698
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030142
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000078815
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029089
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0020959
rattus_norvegicus ENSRNOG00000057852
meriones_unguiculatus ENSMUGG00000008769
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001002771
cricetulus_griseus_crigri-picr ENSCGRG00015010910
mesocricetus_auratus ENSMAUG00000009475
peromyscus_maniculatus_bairdii ENSPEMG00000008282
microtus_ochrogaster ENSMOCG00000008928
nannospalax_galili ENSNGAG00000022951
jaculus_jaculus ENSJJAG00000019691
urocitellus_parryii ENSUPAG00010001373
ictidomys_tridecemlineatus ENSSTOG00000026713
marmota_marmota_marmota ENSMMMG00000003943
dipodomys_ordii ENSDORG00000010542
spermophilus_dauricus ENSSDAG00000009565
ochotona_princeps ENSOPRG00000016088
ochotona_princeps ENSOPRG00000013242
chinchilla_lanigera ENSCLAG00000002011
octodon_degus ENSODEG00000000726
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004784
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005256
cavia_aperea ENSCAPG00000003331
cavia_porcellus ENSCPOG00000024759
oryctolagus_cuniculus ENSOCUG00000000796
tupaia_belangeri ENSTBEG00000000200
propithecus_coquereli ENSPCOG00000015694
sarcophilus_harrisii ENSSHAG00000008710
phascolarctos_cinereus ENSPCIG00000031070
ornithorhynchus_anatinus ENSOANG00000029093
latimeria_chalumnae ENSLACG00000004966
tetraodon_nigroviridis ENSTNIG00000008105
cynoglossus_semilaevis ENSCSEG00000018713
amphiprion_ocellaris ENSAOCG00000015581
amphiprion_percula ENSAPEG00000009365
stegastes_partitus ENSSPAG00000022510
acanthochromis_polyacanthus ENSAPOG00000023122
kryptolebias_marmoratus ENSKMAG00000005910
scophthalmus_maximus ENSSMAG00000012673
labrus_bergylta ENSLBEG00000016235
takifugu_rubripes ENSTRUG00000005385
haplochromis_burtoni ENSHBUG00000013875
pundamilia_nyererei ENSPNYG00000001477
astatotilapia_calliptera ENSACLG00000022158
maylandia_zebra ENSMZEG00005016552
neolamprologus_brichardi ENSNBRG00000002624
oreochromis_niloticus ENSONIG00000012791
amphilophus_citrinellus ENSACIG00000005771
fundulus_heteroclitus ENSFHEG00000016042
cyprinodon_variegatus ENSCVAG00000001260
xiphophorus_maculatus ENSXMAG00000011991
gambusia_affinis ENSGAFG00000013610
poecilia_formosa ENSPFOG00000010767
poecilia_latipinna ENSPLAG00000014381
poecilia_mexicana ENSPMEG00000002975
poecilia_reticulata ENSPREG00000008727
oryzias_latipes_asm223467v1 ENSORLG00000011512
oryzias_latipes_asm223469v1 ENSORLG00015012863
oryzias_latipes_asm223471v1 ENSORLG00020006961
oryzias_melastigma ENSOMEG00000011340
mola_mola ENSMMOG00000016597
seriola_lalandi_dorsalis ENSSLDG00000022715
seriola_dumerili ENSSDUG00000009438
mastacembelus_armatus ENSMAMG00000019808
monopterus_albus ENSMALG00000009949
anabas_testudineus ENSATEG00000022354
xiphophorus_couchianus ENSXCOG00000019408
periophthalmus_magnuspinnatus ENSPMGG00000022987
hippocampus_comes ENSHCOG00000019378
gadus_morhua ENSGMOG00000013885
esox_lucius ENSELUG00000015801
pygocentrus_nattereri ENSPNAG00000017637
astyanax_mexicanus ENSAMXG00000041585
ictalurus_punctatus ENSIPUG00000007767
danio_rerio ENSDARG00000046079
xiphophorus_maculatus ENSXMAG00000000905
xiphophorus_couchianus ENSXCOG00000018986
gambusia_affinis ENSGAFG00000003350
poecilia_formosa ENSPFOG00000007911
poecilia_latipinna ENSPLAG00000012653
poecilia_mexicana ENSPMEG00000009859
poecilia_reticulata ENSPREG00000000969
fundulus_heteroclitus ENSFHEG00000001723
cyprinodon_variegatus ENSCVAG00000022016
kryptolebias_marmoratus ENSKMAG00000018912
oryzias_latipes_asm223467v1 ENSORLG00000006043
oryzias_latipes_asm223471v1 ENSORLG00020005983
oryzias_latipes_asm223469v1 ENSORLG00015019203
oryzias_melastigma ENSOMEG00000015774
maylandia_zebra ENSMZEG00005002362
astatotilapia_calliptera ENSACLG00000016369
haplochromis_burtoni ENSHBUG00000019495
pundamilia_nyererei ENSPNYG00000003224
neolamprologus_brichardi ENSNBRG00000003238
oreochromis_niloticus ENSONIG00000007030
amphilophus_citrinellus ENSACIG00000003478
takifugu_rubripes ENSTRUG00000006320
tetraodon_nigroviridis ENSTNIG00000018190
mola_mola ENSMMOG00000013075
cynoglossus_semilaevis ENSCSEG00000016751
anabas_testudineus ENSATEG00000015972
monopterus_albus ENSMALG00000005236
seriola_lalandi_dorsalis ENSSLDG00000014534
seriola_dumerili ENSSDUG00000003265
mastacembelus_armatus ENSMAMG00000019250
gasterosteus_aculeatus ENSGACG00000002008
amphiprion_percula ENSAPEG00000002362
amphiprion_ocellaris ENSAOCG00000002390
acanthochromis_polyacanthus ENSAPOG00000024471
stegastes_partitus ENSSPAG00000014238
scophthalmus_maximus ENSSMAG00000012253
labrus_bergylta ENSLBEG00000015395
periophthalmus_magnuspinnatus ENSPMGG00000021654
hippocampus_comes ENSHCOG00000018551
esox_lucius ENSELUG00000022051
pygocentrus_nattereri ENSPNAG00000027618
astyanax_mexicanus ENSAMXG00000030494
ictalurus_punctatus ENSIPUG00000008942
danio_rerio ENSDARG00000036457
scleropages_formosus ENSSFOG00015001290
paramormyrops_kingsleyae ENSPKIG00000012761
lepisosteus_oculatus ENSLOCG00000000175
petromyzon_marinus ENSPMAG00000005252
eptatretus_burgeri ENSEBUG00000009101
