labrus_bergylta ENSLBEG00000000616
salvator_merianae ENSSMRG00000020235
sphenodon_punctatus ENSSPUG00000008866
apteryx_haastii ENSAHAG00000017665
apteryx_owenii ENSAOWG00000012397
apteryx_rowi ENSARWG00000004818
dromaius_novaehollandiae ENSDNVG00000003965
nothoprocta_perdicaria ENSNPEG00000004798
calidris_pygmaea ENSCPGG00000010683
calidris_pugnax ENSCPUG00000005520
melopsittacus_undulatus ENSMUNG00000005085
lonchura_striata_domestica ENSLSDG00000013235
taeniopygia_guttata ENSTGUG00000001711
serinus_canaria ENSSCAG00000016402
cyanistes_caeruleus ENSCCEG00000000706
parus_major ENSPMJG00000005176
zonotrichia_albicollis ENSZALG00000008481
ficedula_albicollis ENSFALG00000009876
lepidothrix_coronata ENSLCOG00000013638
manacus_vitellinus ENSMVIG00005013769
gallus_gallus ENSGALG00000027295
coturnix_japonica ENSCJPG00005005599
numida_meleagris ENSNMEG00000015249
anser_brachyrhynchus ENSABRG00000016330
anser_brachyrhynchus ENSABRG00000009177
anas_platyrhynchos_platyrhynchos ENSAPLG00000007473
crocodylus_porosus ENSCPRG00005015158
chelonoidis_abingdonii ENSCABG00000021897
gopherus_agassizii ENSGAGG00000024928
chrysemys_picta_bellii ENSCPBG00000005960
pelodiscus_sinensis ENSPSIG00000012429
notamacropus_eugenii ENSMEUG00000010035
notamacropus_eugenii ENSMEUG00000009357
notamacropus_eugenii ENSMEUG00000005488
notamacropus_eugenii ENSMEUG00000014423
phascolarctos_cinereus ENSPCIG00000003297
sarcophilus_harrisii ENSSHAG00000002929
monodelphis_domestica ENSMODG00000008075
ursus_maritimus ENSUMAG00000006095
ursus_americanus ENSUAMG00000005580
ailuropoda_melanoleuca ENSAMEG00000014676
mustela_putorius_furo ENSMPUG00000004183
neovison_vison ENSNVIG00000000263
canis_lupus_dingo ENSCAFG00020015950
canis_lupus_familiaris ENSCAFG00000031608
vulpes_vulpes ENSVVUG00000021013
panthera_pardus ENSPPRG00000008906
panthera_tigris_altaica ENSPTIG00000015390
felis_catus ENSFCAG00000023876
equus_asinus_asinus ENSEASG00005004163
equus_caballus ENSECAG00000011552
ovis_aries ENSOARG00000009296
capra_hircus ENSCHIG00000012596
bos_taurus ENSBTAG00000031793
bos_mutus ENSBMUG00000017751
bison_bison_bison ENSBBBG00000002258
vicugna_pacos ENSVPAG00000007996
tursiops_truncatus ENSTTRG00000010594
sus_scrofa ENSSSCG00000010981
erinaceus_europaeus ENSEEUG00000001225
sorex_araneus ENSSARG00000006052
pteropus_vampyrus ENSPVAG00000007995
myotis_lucifugus ENSMLUG00000013066
dasypus_novemcinctus ENSDNOG00000033999
choloepus_hoffmanni ENSCHOG00000009325
loxodonta_africana ENSLAFG00000012287
propithecus_coquereli ENSPCOG00000027715
prolemur_simus ENSPSMG00000017053
microcebus_murinus ENSMICG00000047466
carlito_syrichta ENSTSYG00000031677
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028443
mus_spicilegus ENSMSIG00000005919
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025913
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026861
rattus_norvegicus ENSRNOG00000055633
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024036
rattus_norvegicus ENSRNOG00000013110
rattus_norvegicus ENSRNOG00000059680
meriones_unguiculatus ENSMUGG00000019162
cricetulus_griseus_crigri-picr ENSCGRG00015004583
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013892
cricetulus_griseus_crigri_1.0 ENSCGRG00000002949
mesocricetus_auratus ENSMAUG00000021656
microtus_ochrogaster ENSMOCG00000011878
peromyscus_maniculatus_bairdii ENSPEMG00000027530
nannospalax_galili ENSNGAG00000016175
jaculus_jaculus ENSJJAG00000008209
ictidomys_tridecemlineatus ENSSTOG00000010108
marmota_marmota_marmota ENSMMMG00000008470
urocitellus_parryii ENSUPAG00010007185
spermophilus_dauricus ENSSDAG00000024517
castor_canadensis ENSCCNG00000020327
dipodomys_ordii ENSDORG00000000549
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016344
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007868
fukomys_damarensis ENSFDAG00000007466
cavia_porcellus ENSCPOG00000034164
cavia_aperea ENSCAPG00000015809
chinchilla_lanigera ENSCLAG00000001698
octodon_degus ENSODEG00000015930
oryctolagus_cuniculus ENSOCUG00000006219
ochotona_princeps ENSOPRG00000009135
tupaia_belangeri ENSTBEG00000001447
saimiri_boliviensis_boliviensis ENSSBOG00000024608
callithrix_jacchus ENSCJAG00000046200
cebus_capucinus_imitator ENSCCAG00000025090
aotus_nancymaae ENSANAG00000034212
pan_paniscus ENSPPAG00000037454
pan_troglodytes ENSPTRG00000020876
homo_sapiens ENSG00000164978
gorilla_gorilla ENSGGOG00000003907
pongo_abelii ENSPPYG00000019124
nomascus_leucogenys ENSNLEG00000028801
macaca_mulatta ENSMMUG00000008217
macaca_nemestrina ENSMNEG00000000056
macaca_fascicularis ENSMFAG00000030721
macaca_fascicularis ENSMFAG00000037340
chlorocebus_sabaeus ENSCSAG00000010030
macaca_nemestrina ENSMNEG00000030701
chlorocebus_sabaeus ENSCSAG00000019056
theropithecus_gelada ENSTGEG00000010190
papio_anubis ENSPANG00000035572
cercocebus_atys ENSCATG00000029415
mandrillus_leucophaeus ENSMLEG00000039754
colobus_angolensis_palliatus ENSCANG00000029068
piliocolobus_tephrosceles ENSPTEG00000016455
rhinopithecus_roxellana ENSRROG00000019985
rhinopithecus_bieti ENSRBIG00000032456
otolemur_garnettii ENSOGAG00000014718
echinops_telfairi ENSETEG00000008474
ornithorhynchus_anatinus ENSOANG00000006866
xenopus_tropicalis ENSXETG00000002162
eptatretus_burgeri ENSEBUG00000013534
petromyzon_marinus ENSPMAG00000002801
caenorhabditis_elegans_strain_n2 WBGene00003581
