mola_mola ENSMMOG00000012045
gopherus_agassizii ENSGAGG00000017201
chelonoidis_abingdonii ENSCABG00000016683
chrysemys_picta_bellii ENSCPBG00000017484
pelodiscus_sinensis ENSPSIG00000008055
myotis_lucifugus ENSMLUG00000005391
pteropus_vampyrus ENSPVAG00000006450
equus_caballus ENSECAG00000007347
equus_asinus_asinus ENSEASG00005018140
neovison_vison ENSNVIG00000007276
mustela_putorius_furo ENSMPUG00000017370
ursus_maritimus ENSUMAG00000007359
ursus_americanus ENSUAMG00000024152
ailuropoda_melanoleuca ENSAMEG00000002722
canis_lupus_familiaris ENSCAFG00000003860
canis_lupus_dingo ENSCAFG00020018553
vulpes_vulpes ENSVVUG00000011348
panthera_pardus ENSPPRG00000009674
panthera_tigris_altaica ENSPTIG00000012433
felis_catus ENSFCAG00000018170
bos_mutus ENSBMUG00000022728
bos_taurus ENSBTAG00000044058
bison_bison_bison ENSBBBG00000001702
capra_hircus ENSCHIG00000024238
ovis_aries ENSOARG00000015603
tursiops_truncatus ENSTTRG00000012982
sus_scrofa ENSSSCG00000009075
vicugna_pacos ENSVPAG00000007221
microcebus_murinus ENSMICG00000011520
propithecus_coquereli ENSPCOG00000015187
prolemur_simus ENSPSMG00000018773
otolemur_garnettii ENSOGAG00000005761
rhinopithecus_roxellana ENSRROG00000032697
rhinopithecus_bieti ENSRBIG00000027569
piliocolobus_tephrosceles ENSPTEG00000037735
mandrillus_leucophaeus ENSMLEG00000001583
cercocebus_atys ENSCATG00000038358
macaca_mulatta ENSMMUG00000022751
macaca_nemestrina ENSMNEG00000028534
macaca_fascicularis ENSMFAG00000035668
papio_anubis ENSPANG00000033581
papio_anubis ENSPANG00000022571
theropithecus_gelada ENSTGEG00000008875
chlorocebus_sabaeus ENSCSAG00000003597
gorilla_gorilla ENSGGOG00000006363
homo_sapiens ENSG00000164073
pongo_abelii ENSPPYG00000015058
pan_paniscus ENSPPAG00000015530
pan_troglodytes ENSPTRG00000016435
nomascus_leucogenys ENSNLEG00000013748
cebus_capucinus_imitator ENSCCAG00000031026
callithrix_jacchus ENSCJAG00000003382
saimiri_boliviensis_boliviensis ENSSBOG00000033846
aotus_nancymaae ENSANAG00000036028
castor_canadensis ENSCCNG00000028197
dipodomys_ordii ENSDORG00000001267
cricetulus_griseus_crigri_1.0 ENSCGRG00000002697
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012257
cricetulus_griseus_crigri-picr ENSCGRG00015025871
mesocricetus_auratus ENSMAUG00000006077
microtus_ochrogaster ENSMOCG00000012827
peromyscus_maniculatus_bairdii ENSPEMG00000016465
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000025759
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025894
mus_spicilegus ENSMSIG00000009329
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026400
rattus_norvegicus ENSRNOG00000012729
meriones_unguiculatus ENSMUGG00000000805
nannospalax_galili ENSNGAG00000019252
jaculus_jaculus ENSJJAG00000010896
chinchilla_lanigera ENSCLAG00000004517
octodon_degus ENSODEG00000000927
cavia_porcellus ENSCPOG00000015575
cavia_aperea ENSCAPG00000014752
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018018
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011574
fukomys_damarensis ENSFDAG00000014275
urocitellus_parryii ENSUPAG00010021348
ictidomys_tridecemlineatus ENSSTOG00000008567
marmota_marmota_marmota ENSMMMG00000014435
spermophilus_dauricus ENSSDAG00000012196
ochotona_princeps ENSOPRG00000012565
oryctolagus_cuniculus ENSOCUG00000015003
tupaia_belangeri ENSTBEG00000000587
choloepus_hoffmanni ENSCHOG00000000847
dasypus_novemcinctus ENSDNOG00000016663
loxodonta_africana ENSLAFG00000018444
procavia_capensis ENSPCAG00000000632
echinops_telfairi ENSETEG00000013022
carlito_syrichta ENSTSYG00000004973
notamacropus_eugenii ENSMEUG00000013063
phascolarctos_cinereus ENSPCIG00000012596
sarcophilus_harrisii ENSSHAG00000013966
monodelphis_domestica ENSMODG00000012271
monodelphis_domestica ENSMODG00000029383
colobus_angolensis_palliatus ENSCANG00000027568
latimeria_chalumnae ENSLACG00000016036
petromyzon_marinus ENSPMAG00000007619
drosophila_melanogaster FBgn0035767
