mola_mola ENSMMOG00000014220
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001008186
cricetulus_griseus_crigri-picr ENSCGRG00015009938
cricetulus_griseus_crigri_1.0 ENSCGRG00000011993
microtus_ochrogaster ENSMOCG00000007542
peromyscus_maniculatus_bairdii ENSPEMG00000000928
nannospalax_galili ENSNGAG00000020259
jaculus_jaculus ENSJJAG00000018217
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013885
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009002
fukomys_damarensis ENSFDAG00000007557
cavia_porcellus ENSCPOG00000012951
cavia_aperea ENSCAPG00000010951
chinchilla_lanigera ENSCLAG00000012294
octodon_degus ENSODEG00000007518
octodon_degus ENSODEG00000011743
marmota_marmota_marmota ENSMMMG00000017976
marmota_marmota_marmota ENSMMMG00000020916
spermophilus_dauricus ENSSDAG00000023748
urocitellus_parryii ENSUPAG00010011148
ictidomys_tridecemlineatus ENSSTOG00000025379
oryctolagus_cuniculus ENSOCUG00000012605
ochotona_princeps ENSOPRG00000012252
vicugna_pacos ENSVPAG00000003351
pteropus_vampyrus ENSPVAG00000013009
vulpes_vulpes ENSVVUG00000026395
prolemur_simus ENSPSMG00000022911
dipodomys_ordii ENSDORG00000012934
propithecus_coquereli ENSPCOG00000023936
microcebus_murinus ENSMICG00000009448
saimiri_boliviensis_boliviensis ENSSBOG00000031428
saimiri_boliviensis_boliviensis ENSSBOG00000034991
cebus_capucinus_imitator ENSCCAG00000021695
aotus_nancymaae ENSANAG00000036417
callithrix_jacchus ENSCJAG00000000157
aotus_nancymaae ENSANAG00000025170
cebus_capucinus_imitator ENSCCAG00000031997
macaca_nemestrina ENSMNEG00000027574
macaca_mulatta ENSMMUG00000015201
macaca_fascicularis ENSMFAG00000006175
papio_anubis ENSPANG00000022294
mandrillus_leucophaeus ENSMLEG00000040433
cercocebus_atys ENSCATG00000039908
rhinopithecus_roxellana ENSRROG00000043145
rhinopithecus_bieti ENSRBIG00000038009
colobus_angolensis_palliatus ENSCANG00000041103
pan_paniscus ENSPPAG00000034202
pan_troglodytes ENSPTRG00000047265
gorilla_gorilla ENSGGOG00000005583
pan_troglodytes ENSPTRG00000000084
pan_paniscus ENSPPAG00000001362
homo_sapiens ENSG00000097021
pongo_abelii ENSPPYG00000001945
nomascus_leucogenys ENSNLEG00000010371
macaca_nemestrina ENSMNEG00000037555
macaca_fascicularis ENSMFAG00000041552
cercocebus_atys ENSCATG00000042526
macaca_mulatta ENSMMUG00000004094
papio_anubis ENSPANG00000019943
theropithecus_gelada ENSTGEG00000015263
mandrillus_leucophaeus ENSMLEG00000037372
chlorocebus_sabaeus ENSCSAG00000000739
rhinopithecus_roxellana ENSRROG00000034449
rhinopithecus_bieti ENSRBIG00000042140
colobus_angolensis_palliatus ENSCANG00000031815
carlito_syrichta ENSTSYG00000004406
otolemur_garnettii ENSOGAG00000001705
tupaia_belangeri ENSTBEG00000001489
equus_asinus_asinus ENSEASG00005021326
equus_caballus ENSECAG00000023564
ursus_americanus ENSUAMG00000004312
ursus_maritimus ENSUMAG00000024163
ailuropoda_melanoleuca ENSAMEG00000009803
mustela_putorius_furo ENSMPUG00000006882
mustela_putorius_furo ENSMPUG00000018753
neovison_vison ENSNVIG00000005099
canis_lupus_familiaris ENSCAFG00000019574
canis_lupus_dingo ENSCAFG00020008557
panthera_tigris_altaica ENSPTIG00000015075
panthera_pardus ENSPPRG00000002832
felis_catus ENSFCAG00000006323
felis_catus ENSFCAG00000030311
bos_mutus ENSBMUG00000000671
bos_taurus ENSBTAG00000021202
bison_bison_bison ENSBBBG00000005301
capra_hircus ENSCHIG00000024668
ovis_aries ENSOARG00000012566
tursiops_truncatus ENSTTRG00000010507
sus_scrofa ENSSSCG00000003377
myotis_lucifugus ENSMLUG00000003983
castor_canadensis ENSCCNG00000027989
mesocricetus_auratus ENSMAUG00000021779
aotus_nancymaae ENSANAG00000029975
loxodonta_africana ENSLAFG00000006357
procavia_capensis ENSPCAG00000013615
echinops_telfairi ENSETEG00000007666
echinops_telfairi ENSETEG00000014528
dasypus_novemcinctus ENSDNOG00000009495
erinaceus_europaeus ENSEEUG00000015015
ornithorhynchus_anatinus ENSOANG00000022481
pogona_vitticeps ENSPVIG00000017252
notechis_scutatus ENSNSUG00000018685
salvator_merianae ENSSMRG00000000575
sphenodon_punctatus ENSSPUG00000011280
nothoprocta_perdicaria ENSNPEG00000005680
apteryx_rowi ENSARWG00000001124
dromaius_novaehollandiae ENSDNVG00000016080
anser_brachyrhynchus ENSABRG00000002761
anas_platyrhynchos_platyrhynchos ENSAPLG00000015276
meleagris_gallopavo ENSMGAG00000001348
coturnix_japonica ENSCJPG00005007416
gallus_gallus ENSGALG00000000652
numida_meleagris ENSNMEG00000004836
calidris_pugnax ENSCPUG00000018596
calidris_pygmaea ENSCPGG00000007189
manacus_vitellinus ENSMVIG00005000060
manacus_vitellinus ENSMVIG00005000084
lepidothrix_coronata ENSLCOG00000003889
taeniopygia_guttata ENSTGUG00000002611
lonchura_striata_domestica ENSLSDG00000004116
serinus_canaria ENSSCAG00000002658
cyanistes_caeruleus ENSCCEG00000016235
parus_major ENSPMJG00000010462
junco_hyemalis ENSJHYG00000014484
zonotrichia_albicollis ENSZALG00000000320
ficedula_albicollis ENSFALG00000009795
apteryx_owenii ENSAOWG00000001204
apteryx_haastii ENSAHAG00000000864
apteryx_rowi ENSARWG00000001127
melopsittacus_undulatus ENSMUNG00000007388
crocodylus_porosus ENSCPRG00005011363
chelonoidis_abingdonii ENSCABG00000017870
gopherus_agassizii ENSGAGG00000013305
chrysemys_picta_bellii ENSCPBG00000016178
pelodiscus_sinensis ENSPSIG00000005602
xenopus_tropicalis ENSXETG00000019720
eptatretus_burgeri ENSEBUG00000005801
ciona_intestinalis ENSCING00000006089
