ciona_intestinalis ENSCING00000024389
cercocebus_atys ENSCATG00000022076
rhinopithecus_bieti ENSRBIG00000037119
rhinopithecus_roxellana ENSRROG00000005025
colobus_angolensis_palliatus ENSCANG00000040122
piliocolobus_tephrosceles ENSPTEG00000004570
cebus_capucinus_imitator ENSCCAG00000022734
saimiri_boliviensis_boliviensis ENSSBOG00000028734
callithrix_jacchus ENSCJAG00000006074
callithrix_jacchus ENSCJAG00000021963
aotus_nancymaae ENSANAG00000020033
carlito_syrichta ENSTSYG00000037199
propithecus_coquereli ENSPCOG00000021415
prolemur_simus ENSPSMG00000010530
microcebus_murinus ENSMICG00000000039
otolemur_garnettii ENSOGAG00000025303
castor_canadensis ENSCCNG00000003759
dipodomys_ordii ENSDORG00000006684
mus_spicilegus ENSMSIG00000028204
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019220
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035958
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018354
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019417
rattus_norvegicus ENSRNOG00000018246
meriones_unguiculatus ENSMUGG00000003527
cricetulus_griseus_crigri-picr ENSCGRG00015005603
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001000384
cricetulus_griseus_crigri_1.0 ENSCGRG00000010250
mesocricetus_auratus ENSMAUG00000014451
microtus_ochrogaster ENSMOCG00000002823
peromyscus_maniculatus_bairdii ENSPEMG00000001788
nannospalax_galili ENSNGAG00000001375
jaculus_jaculus ENSJJAG00000021685
cavia_porcellus ENSCPOG00000006390
octodon_degus ENSODEG00000014018
chinchilla_lanigera ENSCLAG00000002072
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019087
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008655
fukomys_damarensis ENSFDAG00000006512
spermophilus_dauricus ENSSDAG00000004094
marmota_marmota_marmota ENSMMMG00000000633
urocitellus_parryii ENSUPAG00010006423
oryctolagus_cuniculus ENSOCUG00000013773
ochotona_princeps ENSOPRG00000016299
neovison_vison ENSNVIG00000007367
mustela_putorius_furo ENSMPUG00000004516
ursus_americanus ENSUAMG00000025939
ursus_maritimus ENSUMAG00000020111
ailuropoda_melanoleuca ENSAMEG00000010230
canis_lupus_familiaris ENSCAFG00000010428
canis_lupus_dingo ENSCAFG00020009994
vulpes_vulpes ENSVVUG00000002523
panthera_pardus ENSPPRG00000015398
panthera_tigris_altaica ENSPTIG00000018574
felis_catus ENSFCAG00000025612
pteropus_vampyrus ENSPVAG00000005002
tursiops_truncatus ENSTTRG00000016376
vicugna_pacos ENSVPAG00000008188
capra_hircus ENSCHIG00000000302
capra_hircus ENSCHIG00000015294
ovis_aries ENSOARG00000005997
bos_mutus ENSBMUG00000001206
bos_taurus ENSBTAG00000000365
bison_bison_bison ENSBBBG00000024232
sus_scrofa ENSSSCG00000001092
equus_caballus ENSECAG00000014264
equus_asinus_asinus ENSEASG00005007656
erinaceus_europaeus ENSEEUG00000010776
sorex_araneus ENSSARG00000013547
myotis_lucifugus ENSMLUG00000013506
tupaia_belangeri ENSTBEG00000007287
dasypus_novemcinctus ENSDNOG00000044082
choloepus_hoffmanni ENSCHOG00000012012
loxodonta_africana ENSLAFG00000002567
procavia_capensis ENSPCAG00000003458
echinops_telfairi ENSETEG00000019096
phascolarctos_cinereus ENSPCIG00000007316
notamacropus_eugenii ENSMEUG00000011761
sarcophilus_harrisii ENSSHAG00000002506
monodelphis_domestica ENSMODG00000011653
xenopus_tropicalis ENSXETG00000014826
latimeria_chalumnae ENSLACG00000008852
labrus_bergylta ENSLBEG00000018868
gasterosteus_aculeatus ENSGACG00000004644
takifugu_rubripes ENSTRUG00000014347
tetraodon_nigroviridis ENSTNIG00000017792
mola_mola ENSMMOG00000019011
poecilia_formosa ENSPFOG00000013712
poecilia_latipinna ENSPLAG00000014809
poecilia_mexicana ENSPMEG00000004994
poecilia_reticulata ENSPREG00000007835
gambusia_affinis ENSGAFG00000010820
xiphophorus_maculatus ENSXMAG00000024728
xiphophorus_couchianus ENSXCOG00000020082
cyprinodon_variegatus ENSCVAG00000003114
fundulus_heteroclitus ENSFHEG00000013116
kryptolebias_marmoratus ENSKMAG00000006626
oryzias_latipes_asm223469v1 ENSORLG00015014158
oryzias_latipes_asm223467v1 ENSORLG00000012815
oryzias_latipes_asm223471v1 ENSORLG00020006264
oryzias_melastigma ENSOMEG00000012347
maylandia_zebra ENSMZEG00005003950
astatotilapia_calliptera ENSACLG00000016118
pundamilia_nyererei ENSPNYG00000011532
haplochromis_burtoni ENSHBUG00000002714
neolamprologus_brichardi ENSNBRG00000012812
oreochromis_niloticus ENSONIG00000002586
maylandia_zebra ENSMZEG00005004153
pundamilia_nyererei ENSPNYG00000011504
astatotilapia_calliptera ENSACLG00000016217
neolamprologus_brichardi ENSNBRG00000012752
maylandia_zebra ENSMZEG00005004077
maylandia_zebra ENSMZEG00005003980
astatotilapia_calliptera ENSACLG00000016148
haplochromis_burtoni ENSHBUG00000005421
neolamprologus_brichardi ENSNBRG00000012769
oreochromis_niloticus ENSONIG00000002585
astatotilapia_calliptera ENSACLG00000016132
maylandia_zebra ENSMZEG00005004103
astatotilapia_calliptera ENSACLG00000016174
maylandia_zebra ENSMZEG00005004126
maylandia_zebra ENSMZEG00005004055
pundamilia_nyererei ENSPNYG00000001944
amphilophus_citrinellus ENSACIG00000010449
amphiprion_ocellaris ENSAOCG00000000351
amphiprion_percula ENSAPEG00000011823
acanthochromis_polyacanthus ENSAPOG00000019212
stegastes_partitus ENSSPAG00000014652
seriola_lalandi_dorsalis ENSSLDG00000013016
seriola_dumerili ENSSDUG00000011076
scophthalmus_maximus ENSSMAG00000008213
monopterus_albus ENSMALG00000021482
mastacembelus_armatus ENSMAMG00000013654
anabas_testudineus ENSATEG00000013969
periophthalmus_magnuspinnatus ENSPMGG00000022673
cynoglossus_semilaevis ENSCSEG00000017383
fundulus_heteroclitus ENSFHEG00000013560
cyprinodon_variegatus ENSCVAG00000005694
poecilia_formosa ENSPFOG00000017990
poecilia_mexicana ENSPMEG00000010824
poecilia_latipinna ENSPLAG00000019439
xiphophorus_maculatus ENSXMAG00000022252
xiphophorus_couchianus ENSXCOG00000010778
kryptolebias_marmoratus ENSKMAG00000015485
oryzias_latipes_asm223471v1 ENSORLG00020004634
oryzias_latipes_asm223467v1 ENSORLG00000001661
oryzias_latipes_asm223469v1 ENSORLG00015008190
oryzias_melastigma ENSOMEG00000015899
amphiprion_percula ENSAPEG00000004208
amphiprion_ocellaris ENSAOCG00000010081
acanthochromis_polyacanthus ENSAPOG00000018379
gasterosteus_aculeatus ENSGACG00000015559
monopterus_albus ENSMALG00000005368
anabas_testudineus ENSATEG00000010663
tetraodon_nigroviridis ENSTNIG00000010260
takifugu_rubripes ENSTRUG00000012218
hippocampus_comes ENSHCOG00000019466
gadus_morhua ENSGMOG00000008484
esox_lucius ENSELUG00000016449
pygocentrus_nattereri ENSPNAG00000004683
astyanax_mexicanus ENSAMXG00000011775
ictalurus_punctatus ENSIPUG00000013691
danio_rerio ENSDARG00000035954
scleropages_formosus ENSSFOG00015004205
paramormyrops_kingsleyae ENSPKIG00000006483
scleropages_formosus ENSSFOG00015011322
paramormyrops_kingsleyae ENSPKIG00000000530
pygocentrus_nattereri ENSPNAG00000022162
astyanax_mexicanus ENSAMXG00000036549
danio_rerio ENSDARG00000069941
esox_lucius ENSELUG00000009321
lepisosteus_oculatus ENSLOCG00000005817
caenorhabditis_elegans_strain_n2 WBGene00013405
