pteropus_vampyrus ENSPVAG00000008889
taeniopygia_guttata ENSTGUG00000009430
serinus_canaria ENSSCAG00000016720
cyanistes_caeruleus ENSCCEG00000022270
parus_major ENSPMJG00000003971
zonotrichia_albicollis ENSZALG00000006907
junco_hyemalis ENSJHYG00000018490
ficedula_albicollis ENSFALG00000008277
lepidothrix_coronata ENSLCOG00000016520
manacus_vitellinus ENSMVIG00005018388
melopsittacus_undulatus ENSMUNG00000007693
calidris_pygmaea ENSCPGG00000017576
calidris_pugnax ENSCPUG00000009466
anas_platyrhynchos_platyrhynchos ENSAPLG00000007945
anser_brachyrhynchus ENSABRG00000000684
coturnix_japonica ENSCJPG00005019534
meleagris_gallopavo ENSMGAG00000009551
gallus_gallus ENSGALG00000007489
numida_meleagris ENSNMEG00000013807
numida_meleagris ENSNMEG00000013808
ornithorhynchus_anatinus ENSOANG00000007300
xenopus_tropicalis ENSXETG00000018427
latimeria_chalumnae ENSLACG00000014142
latimeria_chalumnae ENSLACG00000000774
paramormyrops_kingsleyae ENSPKIG00000015185
scleropages_formosus ENSSFOG00015005249
scophthalmus_maximus ENSSMAG00000021103
cynoglossus_semilaevis ENSCSEG00000020827
oryzias_latipes_asm223469v1 ENSORLG00015021622
oryzias_latipes_asm223471v1 ENSORLG00020020952
oryzias_latipes_asm223467v1 ENSORLG00000000036
oryzias_melastigma ENSOMEG00000011514
gasterosteus_aculeatus ENSGACG00000000245
fundulus_heteroclitus ENSFHEG00000002668
cyprinodon_variegatus ENSCVAG00000002925
poecilia_formosa ENSPFOG00000009603
poecilia_latipinna ENSPLAG00000022295
poecilia_mexicana ENSPMEG00000004174
poecilia_reticulata ENSPREG00000021245
xiphophorus_maculatus ENSXMAG00000005657
xiphophorus_couchianus ENSXCOG00000011824
gambusia_affinis ENSGAFG00000004884
kryptolebias_marmoratus ENSKMAG00000006290
astatotilapia_calliptera ENSACLG00000012030
maylandia_zebra ENSMZEG00005014619
haplochromis_burtoni ENSHBUG00000001140
pundamilia_nyererei ENSPNYG00000000875
oreochromis_niloticus ENSONIG00000000264
neolamprologus_brichardi ENSNBRG00000006620
amphilophus_citrinellus ENSACIG00000020322
amphiprion_percula ENSAPEG00000010118
amphiprion_ocellaris ENSAOCG00000001402
acanthochromis_polyacanthus ENSAPOG00000008709
stegastes_partitus ENSSPAG00000003537
mastacembelus_armatus ENSMAMG00000002885
anabas_testudineus ENSATEG00000022052
monopterus_albus ENSMALG00000008171
seriola_dumerili ENSSDUG00000013708
seriola_lalandi_dorsalis ENSSLDG00000018489
labrus_bergylta ENSLBEG00000013164
mola_mola ENSMMOG00000017928
periophthalmus_magnuspinnatus ENSPMGG00000017519
hippocampus_comes ENSHCOG00000008889
gadus_morhua ENSGMOG00000011922
esox_lucius ENSELUG00000019656
takifugu_rubripes ENSTRUG00000007603
tetraodon_nigroviridis ENSTNIG00000002757
mola_mola ENSMMOG00000010555
gasterosteus_aculeatus ENSGACG00000007529
mastacembelus_armatus ENSMAMG00000001389
monopterus_albus ENSMALG00000017544
anabas_testudineus ENSATEG00000000944
seriola_lalandi_dorsalis ENSSLDG00000019278
seriola_dumerili ENSSDUG00000008497
scophthalmus_maximus ENSSMAG00000003081
labrus_bergylta ENSLBEG00000024249
cynoglossus_semilaevis ENSCSEG00000006403
amphiprion_ocellaris ENSAOCG00000005791
amphiprion_percula ENSAPEG00000014434
acanthochromis_polyacanthus ENSAPOG00000019783
stegastes_partitus ENSSPAG00000013414
astatotilapia_calliptera ENSACLG00000010047
maylandia_zebra ENSMZEG00005027743
haplochromis_burtoni ENSHBUG00000023711
pundamilia_nyererei ENSPNYG00000008062
neolamprologus_brichardi ENSNBRG00000021257
oreochromis_niloticus ENSONIG00000018340
amphilophus_citrinellus ENSACIG00000021793
xiphophorus_couchianus ENSXCOG00000012264
xiphophorus_maculatus ENSXMAG00000002566
gambusia_affinis ENSGAFG00000009347
poecilia_formosa ENSPFOG00000012597
poecilia_latipinna ENSPLAG00000007571
poecilia_mexicana ENSPMEG00000005270
poecilia_reticulata ENSPREG00000019717
fundulus_heteroclitus ENSFHEG00000002420
cyprinodon_variegatus ENSCVAG00000013139
kryptolebias_marmoratus ENSKMAG00000021292
oryzias_latipes_asm223467v1 ENSORLG00000007759
oryzias_latipes_asm223469v1 ENSORLG00015008135
oryzias_latipes_asm223471v1 ENSORLG00020000671
oryzias_melastigma ENSOMEG00000003230
periophthalmus_magnuspinnatus ENSPMGG00000020279
hippocampus_comes ENSHCOG00000018366
gadus_morhua ENSGMOG00000018366
esox_lucius ENSELUG00000021501
pygocentrus_nattereri ENSPNAG00000030104
astyanax_mexicanus ENSAMXG00000002241
ictalurus_punctatus ENSIPUG00000000793
danio_rerio ENSDARG00000078087
lepisosteus_oculatus ENSLOCG00000009070
