scophthalmus_maximus ENSSMAG00000008679
ochotona_princeps ENSOPRG00000007976
procavia_capensis ENSPCAG00000015959
echinops_telfairi ENSETEG00000008862
myotis_lucifugus ENSMLUG00000017280
bos_mutus ENSBMUG00000013037
bos_taurus ENSBTAG00000003567
bison_bison_bison ENSBBBG00000000916
ovis_aries ENSOARG00000018137
capra_hircus ENSCHIG00000019981
vicugna_pacos ENSVPAG00000001533
tursiops_truncatus ENSTTRG00000012862
sus_scrofa ENSSSCG00000037299
equus_asinus_asinus ENSEASG00005001710
equus_caballus ENSECAG00000000811
neovison_vison ENSNVIG00000001911
mustela_putorius_furo ENSMPUG00000005598
ailuropoda_melanoleuca ENSAMEG00000016325
canis_lupus_familiaris ENSCAFG00000029434
canis_lupus_dingo ENSCAFG00020009614
vulpes_vulpes ENSVVUG00000024356
panthera_tigris_altaica ENSPTIG00000008373
panthera_pardus ENSPPRG00000005816
felis_catus ENSFCAG00000004633
ursus_maritimus ENSUMAG00000000775
ursus_americanus ENSUAMG00000025039
tursiops_truncatus ENSTTRG00000002206
saimiri_boliviensis_boliviensis ENSSBOG00000019739
pan_troglodytes ENSPTRG00000003292
pan_paniscus ENSPPAG00000040105
homo_sapiens ENSG00000283977
homo_sapiens ENSG00000132286
gorilla_gorilla ENSGGOG00000005077
pongo_abelii ENSPPYG00000003541
nomascus_leucogenys ENSNLEG00000031124
rhinopithecus_roxellana ENSRROG00000030921
rhinopithecus_bieti ENSRBIG00000042907
piliocolobus_tephrosceles ENSPTEG00000038905
colobus_angolensis_palliatus ENSCANG00000031717
macaca_mulatta ENSMMUG00000007732
macaca_nemestrina ENSMNEG00000027230
macaca_fascicularis ENSMFAG00000035385
chlorocebus_sabaeus ENSCSAG00000004326
mandrillus_leucophaeus ENSMLEG00000038328
cercocebus_atys ENSCATG00000037555
theropithecus_gelada ENSTGEG00000020056
papio_anubis ENSPANG00000033941
cebus_capucinus_imitator ENSCCAG00000020901
saimiri_boliviensis_boliviensis ENSSBOG00000019793
callithrix_jacchus ENSCJAG00000041898
aotus_nancymaae ENSANAG00000024296
carlito_syrichta ENSTSYG00000012622
propithecus_coquereli ENSPCOG00000021820
microcebus_murinus ENSMICG00000002107
prolemur_simus ENSPSMG00000023613
castor_canadensis ENSCCNG00000022994
castor_canadensis ENSCCNG00000001679
urocitellus_parryii ENSUPAG00010007203
spermophilus_dauricus ENSSDAG00000020839
ictidomys_tridecemlineatus ENSSTOG00000015036
marmota_marmota_marmota ENSMMMG00000015480
fukomys_damarensis ENSFDAG00000012069
fukomys_damarensis ENSFDAG00000019835
fukomys_damarensis ENSFDAG00000015681
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000004159
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017514
chinchilla_lanigera ENSCLAG00000016675
octodon_degus ENSODEG00000010061
cavia_porcellus ENSCPOG00000034824
dipodomys_ordii ENSDORG00000010671
peromyscus_maniculatus_bairdii ENSPEMG00000018320
microtus_ochrogaster ENSMOCG00000002829
cricetulus_griseus_crigri-picr ENSCGRG00015012523
nannospalax_galili ENSNGAG00000011653
rattus_norvegicus ENSRNOG00000050846
rattus_norvegicus ENSRNOG00000000320
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000089847
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000110234
meriones_unguiculatus ENSMUGG00000006097
mus_spicilegus ENSMSIG00000008859
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031346
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030234
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013449
mesocricetus_auratus ENSMAUG00000008495
jaculus_jaculus ENSJJAG00000016632
otolemur_garnettii ENSOGAG00000033332
tupaia_belangeri ENSTBEG00000013674
loxodonta_africana ENSLAFG00000030768
oryctolagus_cuniculus ENSOCUG00000016956
choloepus_hoffmanni ENSCHOG00000001801
dasypus_novemcinctus ENSDNOG00000045957
phascolarctos_cinereus ENSPCIG00000010803
notamacropus_eugenii ENSMEUG00000007889
monodelphis_domestica ENSMODG00000018578
sarcophilus_harrisii ENSSHAG00000007985
ornithorhynchus_anatinus ENSOANG00000015283
ciona_intestinalis ENSCING00000023501
drosophila_melanogaster FBgn0027358
