pan_paniscus ENSPPAG00000028585
procavia_capensis ENSPCAG00000008666
loxodonta_africana ENSLAFG00000014298
ornithorhynchus_anatinus ENSOANG00000029461
ornithorhynchus_anatinus ENSOANG00000005494
phascolarctos_cinereus ENSPCIG00000018097
notamacropus_eugenii ENSMEUG00000010127
sarcophilus_harrisii ENSSHAG00000006663
monodelphis_domestica ENSMODG00000013774
notechis_scutatus ENSNSUG00000018268
anolis_carolinensis ENSACAG00000011394
pogona_vitticeps ENSPVIG00000023711
salvator_merianae ENSSMRG00000001647
sphenodon_punctatus ENSSPUG00000011109
zonotrichia_albicollis ENSZALG00000006150
junco_hyemalis ENSJHYG00000012350
serinus_canaria ENSSCAG00000006374
lonchura_striata_domestica ENSLSDG00000016897
taeniopygia_guttata ENSTGUG00000012907
ficedula_albicollis ENSFALG00000002978
cyanistes_caeruleus ENSCCEG00000014596
parus_major ENSPMJG00000001031
manacus_vitellinus ENSMVIG00005008714
lepidothrix_coronata ENSLCOG00000005761
melopsittacus_undulatus ENSMUNG00000002427
calidris_pygmaea ENSCPGG00000001838
calidris_pugnax ENSCPUG00000004241
anser_brachyrhynchus ENSABRG00000012440
anas_platyrhynchos_platyrhynchos ENSAPLG00000016395
coturnix_japonica ENSCJPG00005003032
meleagris_gallopavo ENSMGAG00000013455
numida_meleagris ENSNMEG00000016299
apteryx_haastii ENSAHAG00000003147
apteryx_owenii ENSAOWG00000008233
apteryx_rowi ENSARWG00000016071
dromaius_novaehollandiae ENSDNVG00000010640
crocodylus_porosus ENSCPRG00005015985
gopherus_agassizii ENSGAGG00000022271
gopherus_agassizii ENSGAGG00000022272
chrysemys_picta_bellii ENSCPBG00000020179
chelonoidis_abingdonii ENSCABG00000006738
chrysemys_picta_bellii ENSCPBG00000020181
pelodiscus_sinensis ENSPSIG00000009304
gallus_gallus ENSGALG00000011639
gallus_gallus ENSGALG00000041565
nothoprocta_perdicaria ENSNPEG00000003903
latimeria_chalumnae ENSLACG00000007433
xenopus_tropicalis ENSXETG00000002232
takifugu_rubripes ENSTRUG00000022030
tetraodon_nigroviridis ENSTNIG00000004797
seriola_lalandi_dorsalis ENSSLDG00000000583
xiphophorus_maculatus ENSXMAG00000009581
xiphophorus_couchianus ENSXCOG00000019784
gambusia_affinis ENSGAFG00000013551
poecilia_latipinna ENSPLAG00000003487
poecilia_mexicana ENSPMEG00000001757
poecilia_formosa ENSPFOG00000016483
poecilia_reticulata ENSPREG00000013399
fundulus_heteroclitus ENSFHEG00000011300
cyprinodon_variegatus ENSCVAG00000015050
kryptolebias_marmoratus ENSKMAG00000014495
oryzias_latipes_asm223471v1 ENSORLG00020014006
oryzias_latipes_asm223467v1 ENSORLG00000018091
oryzias_latipes_asm223469v1 ENSORLG00015011856
oryzias_melastigma ENSOMEG00000001009
amphiprion_ocellaris ENSAOCG00000014540
amphiprion_percula ENSAPEG00000017917
acanthochromis_polyacanthus ENSAPOG00000020369
stegastes_partitus ENSSPAG00000014166
haplochromis_burtoni ENSHBUG00000014838
pundamilia_nyererei ENSPNYG00000014737
astatotilapia_calliptera ENSACLG00000016120
neolamprologus_brichardi ENSNBRG00000003530
oreochromis_niloticus ENSONIG00000018846
amphilophus_citrinellus ENSACIG00000004066
mastacembelus_armatus ENSMAMG00000002207
seriola_lalandi_dorsalis ENSSLDG00000025682
seriola_dumerili ENSSDUG00000016213
scophthalmus_maximus ENSSMAG00000010772
anabas_testudineus ENSATEG00000006034
labrus_bergylta ENSLBEG00000000936
gasterosteus_aculeatus ENSGACG00000013759
cynoglossus_semilaevis ENSCSEG00000006055
labrus_bergylta ENSLBEG00000008222
hippocampus_comes ENSHCOG00000008298
gadus_morhua ENSGMOG00000003022
esox_lucius ENSELUG00000004907
pygocentrus_nattereri ENSPNAG00000024931
astyanax_mexicanus ENSAMXG00000009222
ictalurus_punctatus ENSIPUG00000017793
danio_rerio ENSDARG00000078327
paramormyrops_kingsleyae ENSPKIG00000013859
cyprinodon_variegatus ENSCVAG00000013361
cyprinodon_variegatus ENSCVAG00000013363
fundulus_heteroclitus ENSFHEG00000000697
periophthalmus_magnuspinnatus ENSPMGG00000021773
monopterus_albus ENSMALG00000015660
hippocampus_comes ENSHCOG00000008311
pygocentrus_nattereri ENSPNAG00000020760
astyanax_mexicanus ENSAMXG00000012388
ictalurus_punctatus ENSIPUG00000019558
danio_rerio ENSDARG00000074636
maylandia_zebra ENSMZEG00005002960
maylandia_zebra ENSMZEG00005008442
maylandia_zebra ENSMZEG00005002994
mola_mola ENSMMOG00000017817
hippocampus_comes ENSHCOG00000018283
hippocampus_comes ENSHCOG00000018313
scophthalmus_maximus ENSSMAG00000006756
cynoglossus_semilaevis ENSCSEG00000000151
seriola_dumerili ENSSDUG00000010113
seriola_lalandi_dorsalis ENSSLDG00000003835
mastacembelus_armatus ENSMAMG00000007806
monopterus_albus ENSMALG00000006306
anabas_testudineus ENSATEG00000004548
poecilia_formosa ENSPFOG00000009997
poecilia_latipinna ENSPLAG00000008608
poecilia_mexicana ENSPMEG00000005597
poecilia_reticulata ENSPREG00000021494
xiphophorus_maculatus ENSXMAG00000006644
xiphophorus_couchianus ENSXCOG00000011144
gambusia_affinis ENSGAFG00000017545
fundulus_heteroclitus ENSFHEG00000008504
kryptolebias_marmoratus ENSKMAG00000015472
oryzias_latipes_asm223471v1 ENSORLG00020003605
oryzias_latipes_asm223467v1 ENSORLG00000017042
oryzias_latipes_asm223469v1 ENSORLG00015018296
oryzias_melastigma ENSOMEG00000018359
maylandia_zebra ENSMZEG00005027018
astatotilapia_calliptera ENSACLG00000003220
haplochromis_burtoni ENSHBUG00000016077
oreochromis_niloticus ENSONIG00000012160
neolamprologus_brichardi ENSNBRG00000001257
amphilophus_citrinellus ENSACIG00000014673
amphiprion_percula ENSAPEG00000000478
amphiprion_ocellaris ENSAOCG00000015499
acanthochromis_polyacanthus ENSAPOG00000011805
stegastes_partitus ENSSPAG00000020220
takifugu_rubripes ENSTRUG00000013385
tetraodon_nigroviridis ENSTNIG00000017459
mola_mola ENSMMOG00000002078
labrus_bergylta ENSLBEG00000026085
gasterosteus_aculeatus ENSGACG00000006309
periophthalmus_magnuspinnatus ENSPMGG00000011384
pundamilia_nyererei ENSPNYG00000000857
gadus_morhua ENSGMOG00000011466
esox_lucius ENSELUG00000004497
scleropages_formosus ENSSFOG00015016436
paramormyrops_kingsleyae ENSPKIG00000003685
lepisosteus_oculatus ENSLOCG00000012777
spermophilus_dauricus ENSSDAG00000021561
petromyzon_marinus ENSPMAG00000007243
