mola_mola ENSMMOG00000007950
spermophilus_dauricus ENSSDAG00000010947
ictidomys_tridecemlineatus ENSSTOG00000021976
chinchilla_lanigera ENSCLAG00000003938
octodon_degus ENSODEG00000015916
cavia_porcellus ENSCPOG00000003043
cavia_aperea ENSCAPG00000005787
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001788
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009874
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017061
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000006537
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100001957
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011377
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017230
fukomys_damarensis ENSFDAG00000010042
oryctolagus_cuniculus ENSOCUG00000026731
ochotona_princeps ENSOPRG00000004658
carlito_syrichta ENSTSYG00000005811
carlito_syrichta ENSTSYG00000035523
tupaia_belangeri ENSTBEG00000006258
bos_taurus ENSBTAG00000005979
bos_mutus ENSBMUG00000020002
bison_bison_bison ENSBBBG00000017632
ovis_aries ENSOARG00000004495
capra_hircus ENSCHIG00000019462
tursiops_truncatus ENSTTRG00000013263
sus_scrofa ENSSSCG00000010486
vicugna_pacos ENSVPAG00000010115
neovison_vison ENSNVIG00000001971
mustela_putorius_furo ENSMPUG00000017131
canis_lupus_familiaris ENSCAFG00000008090
canis_lupus_dingo ENSCAFG00020004809
vulpes_vulpes ENSVVUG00000022808
ursus_maritimus ENSUMAG00000004748
ursus_americanus ENSUAMG00000003343
ailuropoda_melanoleuca ENSAMEG00000013525
panthera_tigris_altaica ENSPTIG00000007647
panthera_pardus ENSPPRG00000005839
felis_catus ENSFCAG00000005206
pteropus_vampyrus ENSPVAG00000017899
myotis_lucifugus ENSMLUG00000030511
equus_caballus ENSECAG00000018810
equus_asinus_asinus ENSEASG00005011764
erinaceus_europaeus ENSEEUG00000007680
sorex_araneus ENSSARG00000012298
loxodonta_africana ENSLAFG00000007049
procavia_capensis ENSPCAG00000013618
echinops_telfairi ENSETEG00000001367
choloepus_hoffmanni ENSCHOG00000013742
dasypus_novemcinctus ENSDNOG00000017758
ornithorhynchus_anatinus ENSOANG00000005139
xenopus_tropicalis ENSXETG00000008830
latimeria_chalumnae ENSLACG00000016314
petromyzon_marinus ENSPMAG00000004376
eptatretus_burgeri ENSEBUG00000016152
