ciona_savignyi ENSCSAVG00000004301
amphilophus_citrinellus ENSACIG00000012221
anabas_testudineus ENSATEG00000005548
seriola_dumerili ENSSDUG00000020832
amphiprion_percula ENSAPEG00000018472
amphiprion_ocellaris ENSAOCG00000018702
acanthochromis_polyacanthus ENSAPOG00000020831
haplochromis_burtoni ENSHBUG00000014465
astatotilapia_calliptera ENSACLG00000007041
neolamprologus_brichardi ENSNBRG00000003578
labrus_bergylta ENSLBEG00000027075
seriola_lalandi_dorsalis ENSSLDG00000009309
hippocampus_comes ENSHCOG00000013239
gadus_morhua ENSGMOG00000007419
esox_lucius ENSELUG00000001210
pygocentrus_nattereri ENSPNAG00000028554
astyanax_mexicanus ENSAMXG00000029464
ictalurus_punctatus ENSIPUG00000008611
danio_rerio ENSDARG00000055524
paramormyrops_kingsleyae ENSPKIG00000012033
scleropages_formosus ENSSFOG00015024208
lepisosteus_oculatus ENSLOCG00000008065
periophthalmus_magnuspinnatus ENSPMGG00000010347
chelonoidis_abingdonii ENSCABG00000008913
gopherus_agassizii ENSGAGG00000024831
calidris_pygmaea ENSCPGG00000007025
melopsittacus_undulatus ENSMUNG00000011264
lonchura_striata_domestica ENSLSDG00000012633
serinus_canaria ENSSCAG00000001109
parus_major ENSPMJG00000018453
junco_hyemalis ENSJHYG00000010363
zonotrichia_albicollis ENSZALG00000014072
lepidothrix_coronata ENSLCOG00000005196
anser_brachyrhynchus ENSABRG00000011818
anas_platyrhynchos_platyrhynchos ENSAPLG00000006609
coturnix_japonica ENSCJPG00005009317
gallus_gallus ENSGALG00000021117
numida_meleagris ENSNMEG00000011360
nothoprocta_perdicaria ENSNPEG00000013267
dromaius_novaehollandiae ENSDNVG00000006727
phascolarctos_cinereus ENSPCIG00000033866
notamacropus_eugenii ENSMEUG00000014789
monodelphis_domestica ENSMODG00000021232
monodelphis_domestica ENSMODG00000023821
sarcophilus_harrisii ENSSHAG00000017359
echinops_telfairi ENSETEG00000001411
cyanistes_caeruleus ENSCCEG00000015187
manacus_vitellinus ENSMVIG00005006702
calidris_pugnax ENSCPUG00000008892
taeniopygia_guttata ENSTGUG00000008423
meleagris_gallopavo ENSMGAG00000006143
chrysemys_picta_bellii ENSCPBG00000001731
myotis_lucifugus ENSMLUG00000007878
apteryx_haastii ENSAHAG00000000118
apteryx_owenii ENSAOWG00000012213
apteryx_rowi ENSARWG00000004662
ficedula_albicollis ENSFALG00000006981
crocodylus_porosus ENSCPRG00005001821
ornithorhynchus_anatinus ENSOANG00000004269
vicugna_pacos ENSVPAG00000004683
sorex_araneus ENSSARG00000000055
canis_lupus_dingo ENSCAFG00020013691
vulpes_vulpes ENSVVUG00000030195
microtus_ochrogaster ENSMOCG00000021788
mus_spicilegus ENSMSIG00000030599
nomascus_leucogenys ENSNLEG00000035358
pogona_vitticeps ENSPVIG00000006271
anolis_carolinensis ENSACAG00000005135
notechis_scutatus ENSNSUG00000017923
salvator_merianae ENSSMRG00000016386
sphenodon_punctatus ENSSPUG00000011035
pelodiscus_sinensis ENSPSIG00000009933
xenopus_tropicalis ENSXETG00000014753
latimeria_chalumnae ENSLACG00000004066
drosophila_melanogaster FBgn0044020
caenorhabditis_elegans_strain_n2 WBGene00019993
