pan_paniscus ENSPPAG00000040034
ochotona_princeps ENSOPRG00000002229
otolemur_garnettii ENSOGAG00000013267
tupaia_belangeri ENSTBEG00000012406
pteropus_vampyrus ENSPVAG00000001745
myotis_lucifugus ENSMLUG00000009892
sorex_araneus ENSSARG00000005748
erinaceus_europaeus ENSEEUG00000004517
dasypus_novemcinctus ENSDNOG00000046073
choloepus_hoffmanni ENSCHOG00000000077
loxodonta_africana ENSLAFG00000002762
procavia_capensis ENSPCAG00000011554
echinops_telfairi ENSETEG00000015386
oryctolagus_cuniculus ENSOCUG00000002315
phascolarctos_cinereus ENSPCIG00000026230
notamacropus_eugenii ENSMEUG00000011238
sarcophilus_harrisii ENSSHAG00000012378
monodelphis_domestica ENSMODG00000009651
ornithorhynchus_anatinus ENSOANG00000014650
zonotrichia_albicollis ENSZALG00000014355
junco_hyemalis ENSJHYG00000009465
serinus_canaria ENSSCAG00000003867
ficedula_albicollis ENSFALG00000007463
taeniopygia_guttata ENSTGUG00000009721
lonchura_striata_domestica ENSLSDG00000000814
parus_major ENSPMJG00000018014
cyanistes_caeruleus ENSCCEG00000021614
lepidothrix_coronata ENSLCOG00000015022
manacus_vitellinus ENSMVIG00005005490
calidris_pygmaea ENSCPGG00000018314
calidris_pugnax ENSCPUG00000010009
melopsittacus_undulatus ENSMUNG00000013441
meleagris_gallopavo ENSMGAG00000008461
coturnix_japonica ENSCJPG00005013291
gallus_gallus ENSGALG00000006950
numida_meleagris ENSNMEG00000022533
anas_platyrhynchos_platyrhynchos ENSAPLG00000003115
anser_brachyrhynchus ENSABRG00000015262
apteryx_haastii ENSAHAG00000002891
apteryx_owenii ENSAOWG00000011557
apteryx_rowi ENSARWG00000003807
dromaius_novaehollandiae ENSDNVG00000009396
nothoprocta_perdicaria ENSNPEG00000006670
crocodylus_porosus ENSCPRG00005004728
gopherus_agassizii ENSGAGG00000003224
chelonoidis_abingdonii ENSCABG00000018998
chrysemys_picta_bellii ENSCPBG00000011286
pogona_vitticeps ENSPVIG00000010650
notechis_scutatus ENSNSUG00000014557
salvator_merianae ENSSMRG00000008446
sphenodon_punctatus ENSSPUG00000015329
pelodiscus_sinensis ENSPSIG00000012097
xenopus_tropicalis ENSXETG00000004179
latimeria_chalumnae ENSLACG00000016577
cynoglossus_semilaevis ENSCSEG00000012024
cynoglossus_semilaevis ENSCSEG00000016360
scophthalmus_maximus ENSSMAG00000014941
seriola_dumerili ENSSDUG00000011561
seriola_lalandi_dorsalis ENSSLDG00000024949
takifugu_rubripes ENSTRUG00000013732
tetraodon_nigroviridis ENSTNIG00000015862
mola_mola ENSMMOG00000017616
labrus_bergylta ENSLBEG00000022803
gasterosteus_aculeatus ENSGACG00000008716
hippocampus_comes ENSHCOG00000009826
periophthalmus_magnuspinnatus ENSPMGG00000013404
anabas_testudineus ENSATEG00000010008
amphiprion_ocellaris ENSAOCG00000010744
amphiprion_percula ENSAPEG00000023837
acanthochromis_polyacanthus ENSAPOG00000007112
stegastes_partitus ENSSPAG00000010507
xiphophorus_maculatus ENSXMAG00000018076
xiphophorus_couchianus ENSXCOG00000017243
gambusia_affinis ENSGAFG00000018088
poecilia_formosa ENSPFOG00000009526
poecilia_latipinna ENSPLAG00000002825
poecilia_mexicana ENSPMEG00000021609
poecilia_reticulata ENSPREG00000022044
cyprinodon_variegatus ENSCVAG00000023023
fundulus_heteroclitus ENSFHEG00000015819
kryptolebias_marmoratus ENSKMAG00000017094
oryzias_latipes_asm223467v1 ENSORLG00000006835
oryzias_latipes_asm223469v1 ENSORLG00015003992
oryzias_latipes_asm223471v1 ENSORLG00020015553
oryzias_melastigma ENSOMEG00000000033
astatotilapia_calliptera ENSACLG00000025761
haplochromis_burtoni ENSHBUG00000005375
maylandia_zebra ENSMZEG00005024846
maylandia_zebra ENSMZEG00005024579
maylandia_zebra ENSMZEG00005017322
pundamilia_nyererei ENSPNYG00000015560
oreochromis_niloticus ENSONIG00000013399
neolamprologus_brichardi ENSNBRG00000008724
amphilophus_citrinellus ENSACIG00000011316
monopterus_albus ENSMALG00000014636
mastacembelus_armatus ENSMAMG00000016262
esox_lucius ENSELUG00000013243
pygocentrus_nattereri ENSPNAG00000006034
astyanax_mexicanus ENSAMXG00000012047
ictalurus_punctatus ENSIPUG00000006810
danio_rerio ENSDARG00000005104
scleropages_formosus ENSSFOG00015004276
paramormyrops_kingsleyae ENSPKIG00000023300
lepisosteus_oculatus ENSLOCG00000004821
