labrus_bergylta ENSLBEG00000026413
callithrix_jacchus ENSCJAG00000001714
aotus_nancymaae ENSANAG00000033412
carlito_syrichta ENSTSYG00000007806
propithecus_coquereli ENSPCOG00000023954
microcebus_murinus ENSMICG00000048890
prolemur_simus ENSPSMG00000006776
otolemur_garnettii ENSOGAG00000013136
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024152
cricetulus_griseus_crigri-picr ENSCGRG00015005818
cricetulus_griseus_crigri_1.0 ENSCGRG00000013993
mesocricetus_auratus ENSMAUG00000013362
peromyscus_maniculatus_bairdii ENSPEMG00000021235
microtus_ochrogaster ENSMOCG00000008199
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033674
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000015354
mus_spicilegus ENSMSIG00000016620
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015400
rattus_norvegicus ENSRNOG00000046848
meriones_unguiculatus ENSMUGG00000015588
nannospalax_galili ENSNGAG00000023873
jaculus_jaculus ENSJJAG00000019087
ictidomys_tridecemlineatus ENSSTOG00000015983
spermophilus_dauricus ENSSDAG00000005268
urocitellus_parryii ENSUPAG00010008520
marmota_marmota_marmota ENSMMMG00000017184
chinchilla_lanigera ENSCLAG00000001585
octodon_degus ENSODEG00000009524
cavia_aperea ENSCAPG00000013214
cavia_porcellus ENSCPOG00000009999
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000017054
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012026
fukomys_damarensis ENSFDAG00000020861
ailuropoda_melanoleuca ENSAMEG00000012725
ursus_americanus ENSUAMG00000010602
ursus_maritimus ENSUMAG00000012927
neovison_vison ENSNVIG00000013129
mustela_putorius_furo ENSMPUG00000011868
canis_lupus_dingo ENSCAFG00020010443
canis_lupus_familiaris ENSCAFG00000007915
vulpes_vulpes ENSVVUG00000021509
panthera_pardus ENSPPRG00000000105
panthera_tigris_altaica ENSPTIG00000009436
felis_catus ENSFCAG00000001007
pteropus_vampyrus ENSPVAG00000016285
myotis_lucifugus ENSMLUG00000008514
capra_hircus ENSCHIG00000024199
ovis_aries ENSOARG00000005926
bos_mutus ENSBMUG00000020376
bos_taurus ENSBTAG00000016026
bison_bison_bison ENSBBBG00000017158
tursiops_truncatus ENSTTRG00000010037
vicugna_pacos ENSVPAG00000004695
sus_scrofa ENSSSCG00000011683
equus_asinus_asinus ENSEASG00005000245
equus_caballus ENSECAG00000020485
oryctolagus_cuniculus ENSOCUG00000013111
ochotona_princeps ENSOPRG00000005691
sorex_araneus ENSSARG00000004966
tupaia_belangeri ENSTBEG00000016227
erinaceus_europaeus ENSEEUG00000011242
dipodomys_ordii ENSDORG00000013959
castor_canadensis ENSCCNG00000004355
dasypus_novemcinctus ENSDNOG00000046803
choloepus_hoffmanni ENSCHOG00000006580
loxodonta_africana ENSLAFG00000004287
procavia_capensis ENSPCAG00000005385
echinops_telfairi ENSETEG00000001104
ornithorhynchus_anatinus ENSOANG00000030757
chelonoidis_abingdonii ENSCABG00000018202
gopherus_agassizii ENSGAGG00000010631
chrysemys_picta_bellii ENSCPBG00000008919
pelodiscus_sinensis ENSPSIG00000017254
crocodylus_porosus ENSCPRG00005000291
pogona_vitticeps ENSPVIG00000000799
anolis_carolinensis ENSACAG00000004684
notechis_scutatus ENSNSUG00000018162
salvator_merianae ENSSMRG00000016414
salvator_merianae ENSSMRG00000001958
sphenodon_punctatus ENSSPUG00000010591
apteryx_owenii ENSAOWG00000011500
apteryx_haastii ENSAHAG00000017422
apteryx_rowi ENSARWG00000007517
dromaius_novaehollandiae ENSDNVG00000007999
nothoprocta_perdicaria ENSNPEG00000000023
anas_platyrhynchos_platyrhynchos ENSAPLG00000002646
anser_brachyrhynchus ENSABRG00000007322
gallus_gallus ENSGALG00000002623
coturnix_japonica ENSCJPG00005011380
meleagris_gallopavo ENSMGAG00000006503
numida_meleagris ENSNMEG00000012544
calidris_pugnax ENSCPUG00000005725
calidris_pygmaea ENSCPGG00000014989
melopsittacus_undulatus ENSMUNG00000011172
taeniopygia_guttata ENSTGUG00000008671
lonchura_striata_domestica ENSLSDG00000010916
serinus_canaria ENSSCAG00000000701
zonotrichia_albicollis ENSZALG00000013105
junco_hyemalis ENSJHYG00000007888
parus_major ENSPMJG00000018594
cyanistes_caeruleus ENSCCEG00000014910
ficedula_albicollis ENSFALG00000007068
lepidothrix_coronata ENSLCOG00000005205
manacus_vitellinus ENSMVIG00005005832
xenopus_tropicalis ENSXETG00000000593
latimeria_chalumnae ENSLACG00000011980
xenopus_tropicalis ENSXETG00000017377
eptatretus_burgeri ENSEBUG00000001179
