labrus_bergylta ENSLBEG00000007159
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0019620
rattus_norvegicus ENSRNOG00000016539
meriones_unguiculatus ENSMUGG00000016611
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023479
cricetulus_griseus_crigri-picr ENSCGRG00015017647
cricetulus_griseus_crigri_1.0 ENSCGRG00000017782
mesocricetus_auratus ENSMAUG00000011439
microtus_ochrogaster ENSMOCG00000021113
peromyscus_maniculatus_bairdii ENSPEMG00000012635
nannospalax_galili ENSNGAG00000014857
jaculus_jaculus ENSJJAG00000008646
urocitellus_parryii ENSUPAG00010013660
ictidomys_tridecemlineatus ENSSTOG00000021889
marmota_marmota_marmota ENSMMMG00000004914
spermophilus_dauricus ENSSDAG00000002887
chinchilla_lanigera ENSCLAG00000015766
octodon_degus ENSODEG00000010425
cavia_porcellus ENSCPOG00000039323
cavia_aperea ENSCAPG00000014351
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018262
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008311
fukomys_damarensis ENSFDAG00000007430
ochotona_princeps ENSOPRG00000018449
oryctolagus_cuniculus ENSOCUG00000029699
carlito_syrichta ENSTSYG00000031663
canis_lupus_familiaris ENSCAFG00000016450
canis_lupus_dingo ENSCAFG00020011899
vulpes_vulpes ENSVVUG00000000036
neovison_vison ENSNVIG00000021083
mustela_putorius_furo ENSMPUG00000012249
ursus_americanus ENSUAMG00000027909
ursus_maritimus ENSUMAG00000024328
ailuropoda_melanoleuca ENSAMEG00000018187
panthera_pardus ENSPPRG00000002474
panthera_tigris_altaica ENSPTIG00000014363
felis_catus ENSFCAG00000016207
equus_asinus_asinus ENSEASG00005012274
equus_caballus ENSECAG00000024046
ovis_aries ENSOARG00000004122
capra_hircus ENSCHIG00000010441
bos_mutus ENSBMUG00000007258
bos_taurus ENSBTAG00000025425
bison_bison_bison ENSBBBG00000010702
tursiops_truncatus ENSTTRG00000009570
sus_scrofa ENSSSCG00000014043
myotis_lucifugus ENSMLUG00000022320
propithecus_coquereli ENSPCOG00000011285
microcebus_murinus ENSMICG00000036422
prolemur_simus ENSPSMG00000013234
otolemur_garnettii ENSOGAG00000028442
cercocebus_atys ENSCATG00000037953
papio_anubis ENSPANG00000011857
macaca_fascicularis ENSMFAG00000045651
macaca_nemestrina ENSMNEG00000008581
macaca_mulatta ENSMMUG00000009045
theropithecus_gelada ENSTGEG00000015383
mandrillus_leucophaeus ENSMLEG00000033634
chlorocebus_sabaeus ENSCSAG00000008917
rhinopithecus_roxellana ENSRROG00000038828
rhinopithecus_bieti ENSRBIG00000036872
piliocolobus_tephrosceles ENSPTEG00000008509
colobus_angolensis_palliatus ENSCANG00000028681
gorilla_gorilla ENSGGOG00000023694
homo_sapiens ENSG00000169228
pan_troglodytes ENSPTRG00000017577
pongo_abelii ENSPPYG00000016085
pan_paniscus ENSPPAG00000039689
nomascus_leucogenys ENSNLEG00000012697
cebus_capucinus_imitator ENSCCAG00000032754
callithrix_jacchus ENSCJAG00000006969
saimiri_boliviensis_boliviensis ENSSBOG00000025992
aotus_nancymaae ENSANAG00000023517
loxodonta_africana ENSLAFG00000020517
dasypus_novemcinctus ENSDNOG00000023713
notamacropus_eugenii ENSMEUG00000001728
phascolarctos_cinereus ENSPCIG00000002183
monodelphis_domestica ENSMODG00000004814
gallus_gallus ENSGALG00000002984
coturnix_japonica ENSCJPG00005010022
meleagris_gallopavo ENSMGAG00000004156
numida_meleagris ENSNMEG00000017988
anser_brachyrhynchus ENSABRG00000015435
junco_hyemalis ENSJHYG00000005055
zonotrichia_albicollis ENSZALG00000011106
serinus_canaria ENSSCAG00000013541
lonchura_striata_domestica ENSLSDG00000014995
ficedula_albicollis ENSFALG00000008710
parus_major ENSPMJG00000006662
cyanistes_caeruleus ENSCCEG00000005017
lepidothrix_coronata ENSLCOG00000008584
melopsittacus_undulatus ENSMUNG00000006718
calidris_pugnax ENSCPUG00000007986
apteryx_rowi ENSARWG00000004184
apteryx_haastii ENSAHAG00000010884
apteryx_owenii ENSAOWG00000011618
dromaius_novaehollandiae ENSDNVG00000014204
nothoprocta_perdicaria ENSNPEG00000004384
crocodylus_porosus ENSCPRG00005014230
chelonoidis_abingdonii ENSCABG00000004796
gopherus_agassizii ENSGAGG00000017397
pogona_vitticeps ENSPVIG00000024987
anolis_carolinensis ENSACAG00000005638
notechis_scutatus ENSNSUG00000007820
salvator_merianae ENSSMRG00000007099
sphenodon_punctatus ENSSPUG00000005923
anas_platyrhynchos_platyrhynchos ENSAPLG00000024021
manacus_vitellinus ENSMVIG00005017198
ornithorhynchus_anatinus ENSOANG00000028845
calidris_pygmaea ENSCPGG00000014211
chrysemys_picta_bellii ENSCPBG00000022236
ornithorhynchus_anatinus ENSOANG00000032035
procavia_capensis ENSPCAG00000010519
castor_canadensis ENSCCNG00000024777
poecilia_reticulata ENSPREG00000005950
xenopus_tropicalis ENSXETG00000007234
eptatretus_burgeri ENSEBUG00000002308
