mola_mola ENSMMOG00000019741
parus_major ENSPMJG00000013898
cyanistes_caeruleus ENSCCEG00000007161
ficedula_albicollis ENSFALG00000006562
melopsittacus_undulatus ENSMUNG00000005560
calidris_pygmaea ENSCPGG00000005066
calidris_pugnax ENSCPUG00000009689
apteryx_haastii ENSAHAG00000007772
apteryx_owenii ENSAOWG00000012256
apteryx_rowi ENSARWG00000010092
dromaius_novaehollandiae ENSDNVG00000004703
nothoprocta_perdicaria ENSNPEG00000001444
crocodylus_porosus ENSCPRG00005006819
gopherus_agassizii ENSGAGG00000001736
chelonoidis_abingdonii ENSCABG00000004811
chrysemys_picta_bellii ENSCPBG00000023515
pelodiscus_sinensis ENSPSIG00000013140
sphenodon_punctatus ENSSPUG00000007565
anolis_carolinensis ENSACAG00000009796
pogona_vitticeps ENSPVIG00000012137
notechis_scutatus ENSNSUG00000009218
salvator_merianae ENSSMRG00000006741
notamacropus_eugenii ENSMEUG00000009983
phascolarctos_cinereus ENSPCIG00000007537
sarcophilus_harrisii ENSSHAG00000017683
monodelphis_domestica ENSMODG00000004427
loxodonta_africana ENSLAFG00000003675
echinops_telfairi ENSETEG00000012772
dasypus_novemcinctus ENSDNOG00000010877
propithecus_coquereli ENSPCOG00000016838
prolemur_simus ENSPSMG00000008788
microcebus_murinus ENSMICG00000008652
otolemur_garnettii ENSOGAG00000013497
oryctolagus_cuniculus ENSOCUG00000012364
ochotona_princeps ENSOPRG00000002561
pan_troglodytes ENSPTRG00000008449
pan_troglodytes ENSPTRG00000050505
pan_paniscus ENSPPAG00000028684
homo_sapiens ENSG00000104731
gorilla_gorilla ENSGGOG00000003483
pongo_abelii ENSPPYG00000007632
pongo_abelii ENSPPYG00000007631
nomascus_leucogenys ENSNLEG00000011540
macaca_fascicularis ENSMFAG00000000253
macaca_mulatta ENSMMUG00000022867
macaca_nemestrina ENSMNEG00000023660
mandrillus_leucophaeus ENSMLEG00000042613
cercocebus_atys ENSCATG00000044152
theropithecus_gelada ENSTGEG00000019925
papio_anubis ENSPANG00000008631
chlorocebus_sabaeus ENSCSAG00000003123
rhinopithecus_roxellana ENSRROG00000039267
rhinopithecus_bieti ENSRBIG00000039915
colobus_angolensis_palliatus ENSCANG00000039705
piliocolobus_tephrosceles ENSPTEG00000036761
cebus_capucinus_imitator ENSCCAG00000035306
callithrix_jacchus ENSCJAG00000008702
saimiri_boliviensis_boliviensis ENSSBOG00000020681
aotus_nancymaae ENSANAG00000026863
carlito_syrichta ENSTSYG00000033895
mus_spicilegus ENSMSIG00000016100
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040263
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032770
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031652
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0023250
rattus_norvegicus ENSRNOG00000018801
meriones_unguiculatus ENSMUGG00000008899
peromyscus_maniculatus_bairdii ENSPEMG00000011101
microtus_ochrogaster ENSMOCG00000015384
cricetulus_griseus_crigri-picr ENSCGRG00015021973
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013931
cricetulus_griseus_crigri_1.0 ENSCGRG00000018263
mesocricetus_auratus ENSMAUG00000008097
nannospalax_galili ENSNGAG00000023070
jaculus_jaculus ENSJJAG00000018071
castor_canadensis ENSCCNG00000023690
dipodomys_ordii ENSDORG00000005501
ictidomys_tridecemlineatus ENSSTOG00000016140
marmota_marmota_marmota ENSMMMG00000011113
spermophilus_dauricus ENSSDAG00000006939
urocitellus_parryii ENSUPAG00010015135
chinchilla_lanigera ENSCLAG00000002117
octodon_degus ENSODEG00000003885
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018793
fukomys_damarensis ENSFDAG00000015874
cavia_aperea ENSCAPG00000009713
cavia_porcellus ENSCPOG00000022854
pteropus_vampyrus ENSPVAG00000009145
myotis_lucifugus ENSMLUG00000008243
erinaceus_europaeus ENSEEUG00000004484
equus_asinus_asinus ENSEASG00005000130
equus_caballus ENSECAG00000019667
ursus_maritimus ENSUMAG00000007989
ursus_americanus ENSUAMG00000026994
ailuropoda_melanoleuca ENSAMEG00000018231
neovison_vison ENSNVIG00000008118
mustela_putorius_furo ENSMPUG00000008444
canis_lupus_dingo ENSCAFG00020004485
canis_lupus_familiaris ENSCAFG00000019904
vulpes_vulpes ENSVVUG00000000963
panthera_tigris_altaica ENSPTIG00000013895
panthera_pardus ENSPPRG00000002320
felis_catus ENSFCAG00000030498
capra_hircus ENSCHIG00000009862
ovis_aries ENSOARG00000012069
bison_bison_bison ENSBBBG00000018309
bos_mutus ENSBMUG00000013781
bos_taurus ENSBTAG00000006905
tursiops_truncatus ENSTTRG00000001369
sus_scrofa ENSSSCG00000002652
vicugna_pacos ENSVPAG00000010292
ornithorhynchus_anatinus ENSOANG00000003737
xenopus_tropicalis ENSXETG00000017380
latimeria_chalumnae ENSLACG00000013964
tetraodon_nigroviridis ENSTNIG00000002549
eptatretus_burgeri ENSEBUG00000009031
ciona_intestinalis ENSCING00000022356
drosophila_melanogaster FBgn0036301
drosophila_melanogaster FBgn0261477
saccharomyces_cerevisiae_strain_s288c YPL263C
