pteropus_vampyrus ENSPVAG00000011835
cavia_porcellus ENSCPOG00000010376
cavia_aperea ENSCAPG00000005422
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013663
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000542
fukomys_damarensis ENSFDAG00000010734
dipodomys_ordii ENSDORG00000029728
tupaia_belangeri ENSTBEG00000002409
echinops_telfairi ENSETEG00000013275
choloepus_hoffmanni ENSCHOG00000000260
dasypus_novemcinctus ENSDNOG00000031506
loxodonta_africana ENSLAFG00000026776
loxodonta_africana ENSLAFG00000029669
loxodonta_africana ENSLAFG00000013097
procavia_capensis ENSPCAG00000001787
phascolarctos_cinereus ENSPCIG00000002080
notamacropus_eugenii ENSMEUG00000007124
sarcophilus_harrisii ENSSHAG00000000467
monodelphis_domestica ENSMODG00000020657
ornithorhynchus_anatinus ENSOANG00000000385
notechis_scutatus ENSNSUG00000012695
pogona_vitticeps ENSPVIG00000016413
salvator_merianae ENSSMRG00000014622
sphenodon_punctatus ENSSPUG00000011295
zonotrichia_albicollis ENSZALG00000005597
junco_hyemalis ENSJHYG00000003641
ficedula_albicollis ENSFALG00000008200
lonchura_striata_domestica ENSLSDG00000008079
taeniopygia_guttata ENSTGUG00000003730
serinus_canaria ENSSCAG00000013299
lepidothrix_coronata ENSLCOG00000001434
manacus_vitellinus ENSMVIG00005015543
calidris_pygmaea ENSCPGG00000003442
calidris_pugnax ENSCPUG00000000025
anser_brachyrhynchus ENSABRG00000007934
anas_platyrhynchos_platyrhynchos ENSAPLG00000001905
meleagris_gallopavo ENSMGAG00000011376
coturnix_japonica ENSCJPG00005007021
gallus_gallus ENSGALG00000012338
numida_meleagris ENSNMEG00000007858
cyanistes_caeruleus ENSCCEG00000011802
parus_major ENSPMJG00000009844
melopsittacus_undulatus ENSMUNG00000002253
dromaius_novaehollandiae ENSDNVG00000007603
apteryx_haastii ENSAHAG00000014269
apteryx_owenii ENSAOWG00000004658
apteryx_rowi ENSARWG00000000015
crocodylus_porosus ENSCPRG00005011944
gopherus_agassizii ENSGAGG00000004542
chelonoidis_abingdonii ENSCABG00000011765
chrysemys_picta_bellii ENSCPBG00000003654
pelodiscus_sinensis ENSPSIG00000018268
xenopus_tropicalis ENSXETG00000021320
latimeria_chalumnae ENSLACG00000000431
astyanax_mexicanus ENSAMXG00000040462
pygocentrus_nattereri ENSPNAG00000029049
ictalurus_punctatus ENSIPUG00000016147
danio_rerio ENSDARG00000052696
poecilia_latipinna ENSPLAG00000005242
poecilia_formosa ENSPFOG00000022157
poecilia_mexicana ENSPMEG00000005184
poecilia_reticulata ENSPREG00000009365
xiphophorus_couchianus ENSXCOG00000001665
xiphophorus_maculatus ENSXMAG00000025338
gambusia_affinis ENSGAFG00000020473
fundulus_heteroclitus ENSFHEG00000007715
cyprinodon_variegatus ENSCVAG00000013164
kryptolebias_marmoratus ENSKMAG00000000111
oryzias_latipes_asm223469v1 ENSORLG00015022209
oryzias_latipes_asm223467v1 ENSORLG00000025911
oryzias_latipes_asm223471v1 ENSORLG00020021630
mola_mola ENSMMOG00000007059
maylandia_zebra ENSMZEG00005023604
astatotilapia_calliptera ENSACLG00000018576
haplochromis_burtoni ENSHBUG00000009359
neolamprologus_brichardi ENSNBRG00000014330
oreochromis_niloticus ENSONIG00000014564
amphilophus_citrinellus ENSACIG00000001616
takifugu_rubripes ENSTRUG00000010690
cynoglossus_semilaevis ENSCSEG00000009447
periophthalmus_magnuspinnatus ENSPMGG00000012457
mastacembelus_armatus ENSMAMG00000018504
anabas_testudineus ENSATEG00000017607
scophthalmus_maximus ENSSMAG00000008674
gasterosteus_aculeatus ENSGACG00000017906
labrus_bergylta ENSLBEG00000021228
amphiprion_ocellaris ENSAOCG00000008415
amphiprion_percula ENSAPEG00000017429
acanthochromis_polyacanthus ENSAPOG00000007297
stegastes_partitus ENSSPAG00000013492
oryzias_latipes_asm223467v1 ENSORLG00000006131
oryzias_latipes_asm223471v1 ENSORLG00020021617
oryzias_melastigma ENSOMEG00000008604
seriola_lalandi_dorsalis ENSSLDG00000004615
tetraodon_nigroviridis ENSTNIG00000010562
seriola_dumerili ENSSDUG00000000922
monopterus_albus ENSMALG00000004045
hippocampus_comes ENSHCOG00000018061
gadus_morhua ENSGMOG00000009338
esox_lucius ENSELUG00000023117
paramormyrops_kingsleyae ENSPKIG00000010846
scleropages_formosus ENSSFOG00015019240
lepisosteus_oculatus ENSLOCG00000012025
petromyzon_marinus ENSPMAG00000004058
ciona_savignyi ENSCSAVG00000003989
ciona_intestinalis ENSCING00000001585
