ciona_intestinalis ENSCING00000009649
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000863
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100017853
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001803
fukomys_damarensis ENSFDAG00000008116
mus_spicilegus ENSMSIG00000013861
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000028693
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027308
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026336
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028668
rattus_norvegicus ENSRNOG00000016454
meriones_unguiculatus ENSMUGG00000023322
peromyscus_maniculatus_bairdii ENSPEMG00000011490
microtus_ochrogaster ENSMOCG00000020218
cricetulus_griseus_crigri_1.0 ENSCGRG00000001930
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005027
cricetulus_griseus_crigri-picr ENSCGRG00015024733
mesocricetus_auratus ENSMAUG00000011045
oryctolagus_cuniculus ENSOCUG00000025231
ochotona_princeps ENSOPRG00000001527
tupaia_belangeri ENSTBEG00000014592
prolemur_simus ENSPSMG00000025805
propithecus_coquereli ENSPCOG00000017562
microcebus_murinus ENSMICG00000008415
otolemur_garnettii ENSOGAG00000008641
otolemur_garnettii ENSOGAG00000031619
tursiops_truncatus ENSTTRG00000012185
pteropus_vampyrus ENSPVAG00000013669
echinops_telfairi ENSETEG00000019166
pan_paniscus ENSPPAG00000032932
pan_troglodytes ENSPTRG00000000677
homo_sapiens ENSG00000132780
gorilla_gorilla ENSGGOG00000026351
gorilla_gorilla ENSGGOG00000039910
pongo_abelii ENSPPYG00000001409
nomascus_leucogenys ENSNLEG00000028408
pan_paniscus ENSPPAG00000036715
pan_troglodytes ENSPTRG00000048385
nomascus_leucogenys ENSNLEG00000033557
mandrillus_leucophaeus ENSMLEG00000029647
chlorocebus_sabaeus ENSCSAG00000001218
macaca_mulatta ENSMMUG00000023431
macaca_nemestrina ENSMNEG00000036809
macaca_fascicularis ENSMFAG00000043112
cercocebus_atys ENSCATG00000039074
papio_anubis ENSPANG00000015884
theropithecus_gelada ENSTGEG00000028673
colobus_angolensis_palliatus ENSCANG00000013608
piliocolobus_tephrosceles ENSPTEG00000036869
rhinopithecus_bieti ENSRBIG00000038388
rhinopithecus_roxellana ENSRROG00000026624
saimiri_boliviensis_boliviensis ENSSBOG00000024478
callithrix_jacchus ENSCJAG00000013641
cebus_capucinus_imitator ENSCCAG00000013381
aotus_nancymaae ENSANAG00000031873
carlito_syrichta ENSTSYG00000009938
equus_asinus_asinus ENSEASG00005004258
equus_caballus ENSECAG00000015040
loxodonta_africana ENSLAFG00000008715
phascolarctos_cinereus ENSPCIG00000027557
notamacropus_eugenii ENSMEUG00000001037
sarcophilus_harrisii ENSSHAG00000008065
monodelphis_domestica ENSMODG00000002288
ornithorhynchus_anatinus ENSOANG00000011792
chelonoidis_abingdonii ENSCABG00000004900
gopherus_agassizii ENSGAGG00000015939
chrysemys_picta_bellii ENSCPBG00000005434
pelodiscus_sinensis ENSPSIG00000010948
apteryx_rowi ENSARWG00000000128
apteryx_haastii ENSAHAG00000017586
apteryx_owenii ENSAOWG00000009320
dromaius_novaehollandiae ENSDNVG00000009380
nothoprocta_perdicaria ENSNPEG00000014651
lepidothrix_coronata ENSLCOG00000000623
manacus_vitellinus ENSMVIG00005011977
cyanistes_caeruleus ENSCCEG00000015768
ficedula_albicollis ENSFALG00000009566
taeniopygia_guttata ENSTGUG00000008032
serinus_canaria ENSSCAG00000001327
zonotrichia_albicollis ENSZALG00000008112
junco_hyemalis ENSJHYG00000008055
calidris_pygmaea ENSCPGG00000010934
calidris_pugnax ENSCPUG00000011945
melopsittacus_undulatus ENSMUNG00000010937
anser_brachyrhynchus ENSABRG00000017014
anas_platyrhynchos_platyrhynchos ENSAPLG00000004941
gallus_gallus ENSGALG00000010255
coturnix_japonica ENSCJPG00005009996
numida_meleagris ENSNMEG00000021451
meleagris_gallopavo ENSMGAG00000010470
anolis_carolinensis ENSACAG00000014933
pogona_vitticeps ENSPVIG00000022690
notechis_scutatus ENSNSUG00000015678
salvator_merianae ENSSMRG00000018385
sphenodon_punctatus ENSSPUG00000003359
crocodylus_porosus ENSCPRG00005017842
taeniopygia_guttata ENSTGUG00000016518
lonchura_striata_domestica ENSLSDG00000012620
serinus_canaria ENSSCAG00000001319
parus_major ENSPMJG00000019591
xenopus_tropicalis ENSXETG00000003498
latimeria_chalumnae ENSLACG00000013351
takifugu_rubripes ENSTRUG00000018401
tetraodon_nigroviridis ENSTNIG00000018075
cynoglossus_semilaevis ENSCSEG00000018979
mastacembelus_armatus ENSMAMG00000011114
monopterus_albus ENSMALG00000016437
anabas_testudineus ENSATEG00000021449
seriola_lalandi_dorsalis ENSSLDG00000000100
seriola_dumerili ENSSDUG00000015021
scophthalmus_maximus ENSSMAG00000020389
mola_mola ENSMMOG00000002166
labrus_bergylta ENSLBEG00000012684
gasterosteus_aculeatus ENSGACG00000006499
amphiprion_ocellaris ENSAOCG00000020426
amphiprion_ocellaris ENSAOCG00000005947
amphiprion_percula ENSAPEG00000012840
acanthochromis_polyacanthus ENSAPOG00000010574
stegastes_partitus ENSSPAG00000016710
astatotilapia_calliptera ENSACLG00000027138
maylandia_zebra ENSMZEG00005006624
haplochromis_burtoni ENSHBUG00000003579
neolamprologus_brichardi ENSNBRG00000019771
pundamilia_nyererei ENSPNYG00000015854
oreochromis_niloticus ENSONIG00000008932
amphilophus_citrinellus ENSACIG00000010342
cyprinodon_variegatus ENSCVAG00000012985
fundulus_heteroclitus ENSFHEG00000001827
poecilia_formosa ENSPFOG00000001492
poecilia_latipinna ENSPLAG00000011887
poecilia_mexicana ENSPMEG00000007848
poecilia_reticulata ENSPREG00000021490
xiphophorus_maculatus ENSXMAG00000011059
xiphophorus_couchianus ENSXCOG00000006432
gambusia_affinis ENSGAFG00000010038
kryptolebias_marmoratus ENSKMAG00000010249
oryzias_latipes_asm223469v1 ENSORLG00015005098
oryzias_latipes_asm223467v1 ENSORLG00000011095
oryzias_latipes_asm223471v1 ENSORLG00020007511
oryzias_melastigma ENSOMEG00000009703
hippocampus_comes ENSHCOG00000018251
periophthalmus_magnuspinnatus ENSPMGG00000021385
gadus_morhua ENSGMOG00000008773
esox_lucius ENSELUG00000023668
pygocentrus_nattereri ENSPNAG00000010000
astyanax_mexicanus ENSAMXG00000010487
ictalurus_punctatus ENSIPUG00000006291
danio_rerio ENSDARG00000039208
scleropages_formosus ENSSFOG00015022246
paramormyrops_kingsleyae ENSPKIG00000011084
scleropages_formosus ENSSFOG00015013862
paramormyrops_kingsleyae ENSPKIG00000004431
lepisosteus_oculatus ENSLOCG00000005955
tetraodon_nigroviridis ENSTNIG00000006947
takifugu_rubripes ENSTRUG00000022427
cynoglossus_semilaevis ENSCSEG00000010343
seriola_lalandi_dorsalis ENSSLDG00000020216
seriola_dumerili ENSSDUG00000008596
scophthalmus_maximus ENSSMAG00000009509
mastacembelus_armatus ENSMAMG00000001257
monopterus_albus ENSMALG00000007017
anabas_testudineus ENSATEG00000021512
gasterosteus_aculeatus ENSGACG00000016167
amphiprion_ocellaris ENSAOCG00000024700
amphiprion_percula ENSAPEG00000002685
acanthochromis_polyacanthus ENSAPOG00000016388
stegastes_partitus ENSSPAG00000003794
maylandia_zebra ENSMZEG00005009864
astatotilapia_calliptera ENSACLG00000012752
haplochromis_burtoni ENSHBUG00000014581
pundamilia_nyererei ENSPNYG00000020594
neolamprologus_brichardi ENSNBRG00000006130
oreochromis_niloticus ENSONIG00000018610
amphilophus_citrinellus ENSACIG00000019555
fundulus_heteroclitus ENSFHEG00000015023
cyprinodon_variegatus ENSCVAG00000000343
poecilia_mexicana ENSPMEG00000004378
poecilia_formosa ENSPFOG00000009841
poecilia_reticulata ENSPREG00000004469
xiphophorus_maculatus ENSXMAG00000018420
xiphophorus_couchianus ENSXCOG00000007666
gambusia_affinis ENSGAFG00000011332
kryptolebias_marmoratus ENSKMAG00000005439
oryzias_latipes_asm223467v1 ENSORLG00000010548
oryzias_latipes_asm223471v1 ENSORLG00020010236
oryzias_latipes_asm223469v1 ENSORLG00015005093
oryzias_melastigma ENSOMEG00000009853
labrus_bergylta ENSLBEG00000010558
mola_mola ENSMMOG00000001289
hippocampus_comes ENSHCOG00000004877
periophthalmus_magnuspinnatus ENSPMGG00000009061
gadus_morhua ENSGMOG00000011853
esox_lucius ENSELUG00000003473
eptatretus_burgeri ENSEBUG00000014873
caenorhabditis_elegans_strain_n2 WBGene00007500
drosophila_melanogaster FBgn0037624
