capra_hircus ENSCHIG00000002559
chelonoidis_abingdonii ENSCABG00000000519
lepidothrix_coronata ENSLCOG00000000073
lonchura_striata_domestica ENSLSDG00000006924
junco_hyemalis ENSJHYG00000000649
bison_bison_bison ENSBBBG00000025396
ornithorhynchus_anatinus ENSOANG00000005184
anolis_carolinensis ENSACAG00000008280
pogona_vitticeps ENSPVIG00000025124
notechis_scutatus ENSNSUG00000015700
salvator_merianae ENSSMRG00000002758
latimeria_chalumnae ENSLACG00000007843
paramormyrops_kingsleyae ENSPKIG00000023691
scleropages_formosus ENSSFOG00015002090
pygocentrus_nattereri ENSPNAG00000004866
astyanax_mexicanus ENSAMXG00000031741
ictalurus_punctatus ENSIPUG00000012200
danio_rerio ENSDARG00000005916
esox_lucius ENSELUG00000007723
oryzias_latipes_asm223467v1 ENSORLG00000014212
oryzias_latipes_asm223471v1 ENSORLG00020019102
oryzias_latipes_asm223469v1 ENSORLG00015014756
oryzias_melastigma ENSOMEG00000023630
oryzias_melastigma ENSOMEG00000018501
gambusia_affinis ENSGAFG00000008894
amphiprion_ocellaris ENSAOCG00000020213
neolamprologus_brichardi ENSNBRG00000023479
periophthalmus_magnuspinnatus ENSPMGG00000021317
periophthalmus_magnuspinnatus ENSPMGG00000021322
mola_mola ENSMMOG00000011604
labrus_bergylta ENSLBEG00000018572
seriola_lalandi_dorsalis ENSSLDG00000012560
seriola_lalandi_dorsalis ENSSLDG00000009983
seriola_dumerili ENSSDUG00000012949
scophthalmus_maximus ENSSMAG00000014783
cynoglossus_semilaevis ENSCSEG00000008071
gasterosteus_aculeatus ENSGACG00000012098
acanthochromis_polyacanthus ENSAPOG00000012864
amphiprion_percula ENSAPEG00000023166
stegastes_partitus ENSSPAG00000021517
fundulus_heteroclitus ENSFHEG00000020017
cyprinodon_variegatus ENSCVAG00000001172
poecilia_mexicana ENSPMEG00000024164
poecilia_latipinna ENSPLAG00000021368
poecilia_reticulata ENSPREG00000021760
gambusia_affinis ENSGAFG00000008917
xiphophorus_couchianus ENSXCOG00000009791
xiphophorus_maculatus ENSXMAG00000005597
kryptolebias_marmoratus ENSKMAG00000020698
monopterus_albus ENSMALG00000007851
mastacembelus_armatus ENSMAMG00000023345
anabas_testudineus ENSATEG00000009561
astatotilapia_calliptera ENSACLG00000021452
maylandia_zebra ENSMZEG00005010462
pundamilia_nyererei ENSPNYG00000015849
haplochromis_burtoni ENSHBUG00000014340
oreochromis_niloticus ENSONIG00000020287
amphilophus_citrinellus ENSACIG00000010338
oryzias_melastigma ENSOMEG00000023641
amphiprion_ocellaris ENSAOCG00000020237
tetraodon_nigroviridis ENSTNIG00000007328
hippocampus_comes ENSHCOG00000009982
gadus_morhua ENSGMOG00000002647
esox_lucius ENSELUG00000001310
tetraodon_nigroviridis ENSTNIG00000002850
gadus_morhua ENSGMOG00000014342
poecilia_latipinna ENSPLAG00000023535
poecilia_mexicana ENSPMEG00000016228
poecilia_formosa ENSPFOG00000022695
poecilia_reticulata ENSPREG00000012974
xiphophorus_maculatus ENSXMAG00000003381
xiphophorus_couchianus ENSXCOG00000016429
cyprinodon_variegatus ENSCVAG00000001855
fundulus_heteroclitus ENSFHEG00000015620
kryptolebias_marmoratus ENSKMAG00000012580
oryzias_latipes_asm223469v1 ENSORLG00015017427
oryzias_latipes_asm223467v1 ENSORLG00000020076
cynoglossus_semilaevis ENSCSEG00000017017
gambusia_affinis ENSGAFG00000000614
oryzias_latipes_asm223471v1 ENSORLG00020003245
xenopus_tropicalis ENSXETG00000000735
amphiprion_ocellaris ENSAOCG00000011335
amphiprion_ocellaris ENSAOCG00000011376
amphiprion_percula ENSAPEG00000023629
stegastes_partitus ENSSPAG00000008057
amphilophus_citrinellus ENSACIG00000004868
amphilophus_citrinellus ENSACIG00000004837
astatotilapia_calliptera ENSACLG00000014229
astatotilapia_calliptera ENSACLG00000014259
pundamilia_nyererei ENSPNYG00000020031
maylandia_zebra ENSMZEG00005026753
haplochromis_burtoni ENSHBUG00000020976
oreochromis_niloticus ENSONIG00000000769
mola_mola ENSMMOG00000009743
takifugu_rubripes ENSTRUG00000008496
labrus_bergylta ENSLBEG00000017286
gasterosteus_aculeatus ENSGACG00000000600
monopterus_albus ENSMALG00000014519
monopterus_albus ENSMALG00000014531
mastacembelus_armatus ENSMAMG00000011547
anabas_testudineus ENSATEG00000019084
seriola_lalandi_dorsalis ENSSLDG00000005703
seriola_dumerili ENSSDUG00000019453
scophthalmus_maximus ENSSMAG00000012744
oryzias_melastigma ENSOMEG00000011469
oryzias_melastigma ENSOMEG00000011459
oryzias_melastigma ENSOMEG00000013959
hippocampus_comes ENSHCOG00000005481
neolamprologus_brichardi ENSNBRG00000007989
neolamprologus_brichardi ENSNBRG00000007974
pundamilia_nyererei ENSPNYG00000020006
gambusia_affinis ENSGAFG00000000593
amphiprion_ocellaris ENSAOCG00000015787
acanthochromis_polyacanthus ENSAPOG00000020928
periophthalmus_magnuspinnatus ENSPMGG00000017296
periophthalmus_magnuspinnatus ENSPMGG00000017300
tetraodon_nigroviridis ENSTNIG00000002807
tetraodon_nigroviridis ENSTNIG00000002098
lepisosteus_oculatus ENSLOCG00000014658
chelonoidis_abingdonii ENSCABG00000000481
gopherus_agassizii ENSGAGG00000003698
lonchura_striata_domestica ENSLSDG00000006920
parus_major ENSPMJG00000002169
oryzias_latipes_asm223467v1 ENSORLG00000001246
oryzias_latipes_asm223469v1 ENSORLG00015017433
oryzias_latipes_asm223471v1 ENSORLG00020003246
oryzias_melastigma ENSOMEG00000013604
labrus_bergylta ENSLBEG00000009288
seriola_dumerili ENSSDUG00000004364
scophthalmus_maximus ENSSMAG00000005755
anabas_testudineus ENSATEG00000002398
monopterus_albus ENSMALG00000005903
amphiprion_percula ENSAPEG00000004915
amphiprion_percula ENSAPEG00000005059
poecilia_mexicana ENSPMEG00000019964
poecilia_reticulata ENSPREG00000002106
poecilia_latipinna ENSPLAG00000012433
poecilia_reticulata ENSPREG00000002082
xiphophorus_maculatus ENSXMAG00000001270
xiphophorus_couchianus ENSXCOG00000011636
gambusia_affinis ENSGAFG00000015608
fundulus_heteroclitus ENSFHEG00000000467
cyprinodon_variegatus ENSCVAG00000005738
kryptolebias_marmoratus ENSKMAG00000007327
amphiprion_ocellaris ENSAOCG00000010807
acanthochromis_polyacanthus ENSAPOG00000016942
stegastes_partitus ENSSPAG00000019149
maylandia_zebra ENSMZEG00005021992
astatotilapia_calliptera ENSACLG00000011847
haplochromis_burtoni ENSHBUG00000006147
pundamilia_nyererei ENSPNYG00000003206
neolamprologus_brichardi ENSNBRG00000018905
oreochromis_niloticus ENSONIG00000009160
amphilophus_citrinellus ENSACIG00000016894
seriola_lalandi_dorsalis ENSSLDG00000011557
mastacembelus_armatus ENSMAMG00000007342
gasterosteus_aculeatus ENSGACG00000003742
periophthalmus_magnuspinnatus ENSPMGG00000002707
esox_lucius ENSELUG00000012148
astyanax_mexicanus ENSAMXG00000017081
pygocentrus_nattereri ENSPNAG00000008488
ictalurus_punctatus ENSIPUG00000006636
danio_rerio ENSDARG00000030262
paramormyrops_kingsleyae ENSPKIG00000016199
scleropages_formosus ENSSFOG00015015552
lepisosteus_oculatus ENSLOCG00000013656
latimeria_chalumnae ENSLACG00000000014
eptatretus_burgeri ENSEBUG00000013232
