eptatretus_burgeri ENSEBUG00000002561
ochotona_princeps ENSOPRG00000014820
chinchilla_lanigera ENSCLAG00000007499
octodon_degus ENSODEG00000005062
cavia_porcellus ENSCPOG00000011574
cavia_aperea ENSCAPG00000008634
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019096
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019482
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016836
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006243
fukomys_damarensis ENSFDAG00000009186
aotus_nancymaae ENSANAG00000037088
ursus_americanus ENSUAMG00000015465
ursus_maritimus ENSUMAG00000011640
ailuropoda_melanoleuca ENSAMEG00000002551
mustela_putorius_furo ENSMPUG00000002781
neovison_vison ENSNVIG00000012092
canis_lupus_dingo ENSCAFG00020005568
canis_lupus_familiaris ENSCAFG00000008780
vulpes_vulpes ENSVVUG00000019829
panthera_pardus ENSPPRG00000024889
panthera_tigris_altaica ENSPTIG00000012623
felis_catus ENSFCAG00000025327
equus_caballus ENSECAG00000023269
equus_asinus_asinus ENSEASG00005022509
bos_mutus ENSBMUG00000006738
bos_taurus ENSBTAG00000013013
bison_bison_bison ENSBBBG00000001297
capra_hircus ENSCHIG00000022844
ovis_aries ENSOARG00000003146
tursiops_truncatus ENSTTRG00000014796
sus_scrofa ENSSSCG00000028855
vicugna_pacos ENSVPAG00000008478
pteropus_vampyrus ENSPVAG00000017458
myotis_lucifugus ENSMLUG00000015442
choloepus_hoffmanni ENSCHOG00000008585
dasypus_novemcinctus ENSDNOG00000017772
echinops_telfairi ENSETEG00000016817
echinops_telfairi ENSETEG00000010604
erinaceus_europaeus ENSEEUG00000011718
loxodonta_africana ENSLAFG00000012230
procavia_capensis ENSPCAG00000007769
phascolarctos_cinereus ENSPCIG00000000036
notamacropus_eugenii ENSMEUG00000009057
sarcophilus_harrisii ENSSHAG00000010345
monodelphis_domestica ENSMODG00000015770
ornithorhynchus_anatinus ENSOANG00000013670
gopherus_agassizii ENSGAGG00000019485
chelonoidis_abingdonii ENSCABG00000002041
chrysemys_picta_bellii ENSCPBG00000018525
pelodiscus_sinensis ENSPSIG00000007196
coturnix_japonica ENSCJPG00005018125
gallus_gallus ENSGALG00000010284
numida_meleagris ENSNMEG00000013754
calidris_pygmaea ENSCPGG00000004389
lepidothrix_coronata ENSLCOG00000004756
manacus_vitellinus ENSMVIG00005016910
lonchura_striata_domestica ENSLSDG00000001494
taeniopygia_guttata ENSTGUG00000011256
serinus_canaria ENSSCAG00000009120
junco_hyemalis ENSJHYG00000003612
ficedula_albicollis ENSFALG00000004855
parus_major ENSPMJG00000006742
cyanistes_caeruleus ENSCCEG00000017210
melopsittacus_undulatus ENSMUNG00000016508
anser_brachyrhynchus ENSABRG00000019797
meleagris_gallopavo ENSMGAG00000010733
nothoprocta_perdicaria ENSNPEG00000001346
apteryx_owenii ENSAOWG00000015061
apteryx_haastii ENSAHAG00000014329
apteryx_rowi ENSARWG00000000148
dromaius_novaehollandiae ENSDNVG00000004429
calidris_pugnax ENSCPUG00000016522
zonotrichia_albicollis ENSZALG00000011623
anas_platyrhynchos_platyrhynchos ENSAPLG00000011347
crocodylus_porosus ENSCPRG00005007269
sphenodon_punctatus ENSSPUG00000015523
anolis_carolinensis ENSACAG00000000556
pogona_vitticeps ENSPVIG00000015529
notechis_scutatus ENSNSUG00000018581
salvator_merianae ENSSMRG00000003393
sphenodon_punctatus ENSSPUG00000004720
xenopus_tropicalis ENSXETG00000033049
latimeria_chalumnae ENSLACG00000007529
ciona_intestinalis ENSCING00000005720
ciona_savignyi ENSCSAVG00000001139
drosophila_melanogaster FBgn0000239
caenorhabditis_elegans_strain_n2 WBGene00010912
junco_hyemalis ENSJHYG00000002081
saccharomyces_cerevisiae_strain_s288c YMR217W
