astyanax_mexicanus ENSAMXG00000037376
lepisosteus_oculatus ENSLOCG00000003847
notamacropus_eugenii ENSMEUG00000012325
phascolarctos_cinereus ENSPCIG00000021879
sarcophilus_harrisii ENSSHAG00000016164
monodelphis_domestica ENSMODG00000014323
castor_canadensis ENSCCNG00000014063
dipodomys_ordii ENSDORG00000011492
peromyscus_maniculatus_bairdii ENSPEMG00000004702
microtus_ochrogaster ENSMOCG00000000998
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022519
cricetulus_griseus_crigri-picr ENSCGRG00015007927
cricetulus_griseus_crigri_1.0 ENSCGRG00000016813
mesocricetus_auratus ENSMAUG00000021562
mus_spicilegus ENSMSIG00000009818
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000020513
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0017761
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0016916
rattus_norvegicus ENSRNOG00000053309
meriones_unguiculatus ENSMUGG00000008371
nannospalax_galili ENSNGAG00000017771
tupaia_belangeri ENSTBEG00000006018
oryctolagus_cuniculus ENSOCUG00000013772
ochotona_princeps ENSOPRG00000003277
urocitellus_parryii ENSUPAG00010004800
spermophilus_dauricus ENSSDAG00000019795
marmota_marmota_marmota ENSMMMG00000020064
sorex_araneus ENSSARG00000008824
cercocebus_atys ENSCATG00000045241
mandrillus_leucophaeus ENSMLEG00000034691
macaca_nemestrina ENSMNEG00000020432
macaca_mulatta ENSMMUG00000019303
macaca_fascicularis ENSMFAG00000045455
chlorocebus_sabaeus ENSCSAG00000005884
theropithecus_gelada ENSTGEG00000020723
papio_anubis ENSPANG00000022250
rhinopithecus_bieti ENSRBIG00000033859
rhinopithecus_roxellana ENSRROG00000045723
colobus_angolensis_palliatus ENSCANG00000011996
piliocolobus_tephrosceles ENSPTEG00000038322
cebus_capucinus_imitator ENSCCAG00000034726
pan_troglodytes ENSPTRG00000009476
pan_paniscus ENSPPAG00000030695
homo_sapiens ENSG00000108423
gorilla_gorilla ENSGGOG00000007246
pongo_abelii ENSPPYG00000008808
nomascus_leucogenys ENSNLEG00000000693
aotus_nancymaae ENSANAG00000033464
aotus_nancymaae ENSANAG00000035138
saimiri_boliviensis_boliviensis ENSSBOG00000020501
callithrix_jacchus ENSCJAG00000001458
carlito_syrichta ENSTSYG00000002343
microcebus_murinus ENSMICG00000007950
propithecus_coquereli ENSPCOG00000026669
prolemur_simus ENSPSMG00000012993
otolemur_garnettii ENSOGAG00000007811
ictidomys_tridecemlineatus ENSSTOG00000016233
urocitellus_parryii ENSUPAG00010021608
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0018046
jaculus_jaculus ENSJJAG00000014684
ovis_aries ENSOARG00000014139
capra_hircus ENSCHIG00000017656
bos_mutus ENSBMUG00000005013
bos_taurus ENSBTAG00000001290
bison_bison_bison ENSBBBG00000013008
tursiops_truncatus ENSTTRG00000017215
sus_scrofa ENSSSCG00000017669
vicugna_pacos ENSVPAG00000009368
ursus_americanus ENSUAMG00000016575
pteropus_vampyrus ENSPVAG00000016847
neovison_vison ENSNVIG00000001981
mustela_putorius_furo ENSMPUG00000015186
ursus_maritimus ENSUMAG00000022706
ailuropoda_melanoleuca ENSAMEG00000011431
canis_lupus_familiaris ENSCAFG00000017668
canis_lupus_dingo ENSCAFG00020026511
vulpes_vulpes ENSVVUG00000018135
panthera_tigris_altaica ENSPTIG00000016909
panthera_pardus ENSPPRG00000007962
felis_catus ENSFCAG00000003784
myotis_lucifugus ENSMLUG00000003662
erinaceus_europaeus ENSEEUG00000012996
equus_asinus_asinus ENSEASG00005002295
equus_caballus ENSECAG00000010962
loxodonta_africana ENSLAFG00000014254
procavia_capensis ENSPCAG00000007900
echinops_telfairi ENSETEG00000018060
choloepus_hoffmanni ENSCHOG00000013774
dasypus_novemcinctus ENSDNOG00000001091
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013450
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000007977
fukomys_damarensis ENSFDAG00000013600
octodon_degus ENSODEG00000014625
octodon_degus ENSODEG00000005328
chinchilla_lanigera ENSCLAG00000014867
cavia_aperea ENSCAPG00000014237
cavia_porcellus ENSCPOG00000004947
ornithorhynchus_anatinus ENSOANG00000002225
pogona_vitticeps ENSPVIG00000020019
anolis_carolinensis ENSACAG00000012853
notechis_scutatus ENSNSUG00000009288
salvator_merianae ENSSMRG00000015005
sphenodon_punctatus ENSSPUG00000016405
calidris_pygmaea ENSCPGG00000016324
calidris_pugnax ENSCPUG00000019769
melopsittacus_undulatus ENSMUNG00000006399
anser_brachyrhynchus ENSABRG00000005528
anas_platyrhynchos_platyrhynchos ENSAPLG00000011163
gallus_gallus ENSGALG00000005173
coturnix_japonica ENSCJPG00005017351
meleagris_gallopavo ENSMGAG00000007384
numida_meleagris ENSNMEG00000005471
lonchura_striata_domestica ENSLSDG00000008830
taeniopygia_guttata ENSTGUG00000007642
junco_hyemalis ENSJHYG00000016031
zonotrichia_albicollis ENSZALG00000013927
serinus_canaria ENSSCAG00000010818
ficedula_albicollis ENSFALG00000005556
parus_major ENSPMJG00000019825
cyanistes_caeruleus ENSCCEG00000014950
manacus_vitellinus ENSMVIG00005014345
lepidothrix_coronata ENSLCOG00000009440
apteryx_owenii ENSAOWG00000015740
apteryx_haastii ENSAHAG00000007035
apteryx_rowi ENSARWG00000015980
dromaius_novaehollandiae ENSDNVG00000017636
nothoprocta_perdicaria ENSNPEG00000010632
crocodylus_porosus ENSCPRG00005011576
gopherus_agassizii ENSGAGG00000024000
chelonoidis_abingdonii ENSCABG00000008240
chrysemys_picta_bellii ENSCPBG00000006182
pelodiscus_sinensis ENSPSIG00000008881
xenopus_tropicalis ENSXETG00000010735
latimeria_chalumnae ENSLACG00000011751
piliocolobus_tephrosceles ENSPTEG00000019079
piliocolobus_tephrosceles ENSPTEG00000009574
petromyzon_marinus ENSPMAG00000003124
eptatretus_burgeri ENSEBUG00000009456
ciona_intestinalis ENSCING00000021815
