mus_spicilegus ENSMSIG00000021798
bos_mutus ENSBMUG00000018692
bos_taurus ENSBTAG00000011396
bison_bison_bison ENSBBBG00000009112
panthera_pardus ENSPPRG00000008763
panthera_tigris_altaica ENSPTIG00000021061
felis_catus ENSFCAG00000014889
vicugna_pacos ENSVPAG00000007337
mustela_putorius_furo ENSMPUG00000000164
vulpes_vulpes ENSVVUG00000012230
capra_hircus ENSCHIG00000026850
ovis_aries ENSOARG00000010292
ovis_aries ENSOARG00000019672
pteropus_vampyrus ENSPVAG00000004499
ochotona_princeps ENSOPRG00000002800
dipodomys_ordii ENSDORG00000012163
colobus_angolensis_palliatus ENSCANG00000037885
aotus_nancymaae ENSANAG00000025823
nomascus_leucogenys ENSNLEG00000028034
saimiri_boliviensis_boliviensis ENSSBOG00000030368
carlito_syrichta ENSTSYG00000034314
pan_paniscus ENSPPAG00000030712
pan_troglodytes ENSPTRG00000043496
gorilla_gorilla ENSGGOG00000022340
nomascus_leucogenys ENSNLEG00000028515
macaca_mulatta ENSMMUG00000014809
macaca_nemestrina ENSMNEG00000042280
papio_anubis ENSPANG00000020782
papio_anubis ENSPANG00000031574
aotus_nancymaae ENSANAG00000038269
aotus_nancymaae ENSANAG00000037534
carlito_syrichta ENSTSYG00000003305
carlito_syrichta ENSTSYG00000026064
microcebus_murinus ENSMICG00000028823
canis_lupus_familiaris ENSCAFG00000005504
ailuropoda_melanoleuca ENSAMEG00000006492
vulpes_vulpes ENSVVUG00000009265
canis_lupus_dingo ENSCAFG00020014469
loxodonta_africana ENSLAFG00000009341
monodelphis_domestica ENSMODG00000006606
phascolarctos_cinereus ENSPCIG00000020021
sarcophilus_harrisii ENSSHAG00000006145
ornithorhynchus_anatinus ENSOANG00000015707
oryctolagus_cuniculus ENSOCUG00000000339
oryctolagus_cuniculus ENSOCUG00000008851
oryctolagus_cuniculus ENSOCUG00000015029
sus_scrofa ENSSSCG00000038947
dasypus_novemcinctus ENSDNOG00000040064
dasypus_novemcinctus ENSDNOG00000044551
dasypus_novemcinctus ENSDNOG00000003161
dasypus_novemcinctus ENSDNOG00000009263
jaculus_jaculus ENSJJAG00000022293
pongo_abelii ENSPPYG00000001255
tupaia_belangeri ENSTBEG00000017761
pongo_abelii ENSPPYG00000017536
aotus_nancymaae ENSANAG00000018389
aotus_nancymaae ENSANAG00000034055
cebus_capucinus_imitator ENSCCAG00000035141
macaca_mulatta ENSMMUG00000001089
otolemur_garnettii ENSOGAG00000028828
microtus_ochrogaster ENSMOCG00000020993
ictidomys_tridecemlineatus ENSSTOG00000030323
spermophilus_dauricus ENSSDAG00000017188
otolemur_garnettii ENSOGAG00000034058
bison_bison_bison ENSBBBG00000007260
bos_mutus ENSBMUG00000021520
capra_hircus ENSCHIG00000015259
phascolarctos_cinereus ENSPCIG00000033123
gopherus_agassizii ENSGAGG00000011310
chelonoidis_abingdonii ENSCABG00000012576
chrysemys_picta_bellii ENSCPBG00000011437
pelodiscus_sinensis ENSPSIG00000012177
apteryx_haastii ENSAHAG00000018172
apteryx_owenii ENSAOWG00000019363
dromaius_novaehollandiae ENSDNVG00000000821
pogona_vitticeps ENSPVIG00000004580
anolis_carolinensis ENSACAG00000029093
notechis_scutatus ENSNSUG00000004868
salvator_merianae ENSSMRG00000005311
sphenodon_punctatus ENSSPUG00000018728
lonchura_striata_domestica ENSLSDG00000008464
serinus_canaria ENSSCAG00000001071
parus_major ENSPMJG00000013491
ursus_americanus ENSUAMG00000007908
echinops_telfairi ENSETEG00000008069
apteryx_rowi ENSARWG00000008414
latimeria_chalumnae ENSLACG00000012197
