latimeria_chalumnae ENSLACG00000013189
labrus_bergylta ENSLBEG00000009621
kryptolebias_marmoratus ENSKMAG00000003539
poecilia_latipinna ENSPLAG00000003403
poecilia_formosa ENSPFOG00000015258
poecilia_reticulata ENSPREG00000021212
poecilia_mexicana ENSPMEG00000013636
xiphophorus_maculatus ENSXMAG00000011184
gambusia_affinis ENSGAFG00000007004
xiphophorus_couchianus ENSXCOG00000008738
fundulus_heteroclitus ENSFHEG00000000992
cyprinodon_variegatus ENSCVAG00000004182
takifugu_rubripes ENSTRUG00000016390
tetraodon_nigroviridis ENSTNIG00000003696
mola_mola ENSMMOG00000003315
mastacembelus_armatus ENSMAMG00000016456
monopterus_albus ENSMALG00000007723
cynoglossus_semilaevis ENSCSEG00000004318
hippocampus_comes ENSHCOG00000017116
periophthalmus_magnuspinnatus ENSPMGG00000008325
oryzias_latipes_asm223471v1 ENSORLG00020009059
oryzias_latipes_asm223469v1 ENSORLG00015005449
oryzias_latipes_asm223467v1 ENSORLG00000001786
oryzias_melastigma ENSOMEG00000022202
gadus_morhua ENSGMOG00000007820
esox_lucius ENSELUG00000006600
tetraodon_nigroviridis ENSTNIG00000007869
takifugu_rubripes ENSTRUG00000022587
mola_mola ENSMMOG00000017980
periophthalmus_magnuspinnatus ENSPMGG00000007300
amphilophus_citrinellus ENSACIG00000011310
anabas_testudineus ENSATEG00000002084
gasterosteus_aculeatus ENSGACG00000016314
cynoglossus_semilaevis ENSCSEG00000018313
cyprinodon_variegatus ENSCVAG00000013966
fundulus_heteroclitus ENSFHEG00000014550
poecilia_mexicana ENSPMEG00000015073
poecilia_latipinna ENSPLAG00000003848
poecilia_formosa ENSPFOG00000011361
poecilia_reticulata ENSPREG00000003739
xiphophorus_maculatus ENSXMAG00000027199
gambusia_affinis ENSGAFG00000008896
oryzias_latipes_asm223471v1 ENSORLG00020000273
oryzias_latipes_asm223467v1 ENSORLG00000009863
oryzias_latipes_asm223469v1 ENSORLG00015000925
oryzias_melastigma ENSOMEG00000008416
neolamprologus_brichardi ENSNBRG00000007280
pundamilia_nyererei ENSPNYG00000001199
stegastes_partitus ENSSPAG00000005373
scophthalmus_maximus ENSSMAG00000011231
amphiprion_percula ENSAPEG00000000396
amphiprion_ocellaris ENSAOCG00000024525
acanthochromis_polyacanthus ENSAPOG00000022848
maylandia_zebra ENSMZEG00005008868
haplochromis_burtoni ENSHBUG00000015691
astatotilapia_calliptera ENSACLG00000014425
oreochromis_niloticus ENSONIG00000018651
kryptolebias_marmoratus ENSKMAG00000006688
mastacembelus_armatus ENSMAMG00000019033
monopterus_albus ENSMALG00000005873
labrus_bergylta ENSLBEG00000012262
seriola_dumerili ENSSDUG00000006742
seriola_lalandi_dorsalis ENSSLDG00000006559
hippocampus_comes ENSHCOG00000001971
gadus_morhua ENSGMOG00000017125
esox_lucius ENSELUG00000024598
astyanax_mexicanus ENSAMXG00000019124
pygocentrus_nattereri ENSPNAG00000011120
ictalurus_punctatus ENSIPUG00000014012
danio_rerio ENSDARG00000003290
ornithorhynchus_anatinus ENSOANG00000004861
scophthalmus_maximus ENSSMAG00000021181
