meleagris_gallopavo ENSMGAG00000017298
poecilia_reticulata ENSPREG00000008626
poecilia_reticulata ENSPREG00000008607
poecilia_formosa ENSPFOG00000024016
poecilia_latipinna ENSPLAG00000002460
xiphophorus_maculatus ENSXMAG00000001171
xiphophorus_maculatus ENSXMAG00000029969
kryptolebias_marmoratus ENSKMAG00000014365
haplochromis_burtoni ENSHBUG00000010329
pundamilia_nyererei ENSPNYG00000001492
astatotilapia_calliptera ENSACLG00000002584
neolamprologus_brichardi ENSNBRG00000000874
amphiprion_ocellaris ENSAOCG00000015826
amphiprion_percula ENSAPEG00000002411
oryzias_melastigma ENSOMEG00000011145
labrus_bergylta ENSLBEG00000006247
labrus_bergylta ENSLBEG00000022663
scleropages_formosus ENSSFOG00015016046
scleropages_formosus ENSSFOG00015015998
lepisosteus_oculatus ENSLOCG00000001285
lepisosteus_oculatus ENSLOCG00000001813
lepisosteus_oculatus ENSLOCG00000001844
astyanax_mexicanus ENSAMXG00000029329
danio_rerio ENSDARG00000090396
paramormyrops_kingsleyae ENSPKIG00000002233
paramormyrops_kingsleyae ENSPKIG00000018195
capra_hircus ENSCHIG00000000300
capra_hircus ENSCHIG00000022290
ovis_aries ENSOARG00000009009
bos_mutus ENSBMUG00000013806
bos_taurus ENSBTAG00000002951
sus_scrofa ENSSSCG00000006374
tursiops_truncatus ENSTTRG00000009118
myotis_lucifugus ENSMLUG00000030602
myotis_lucifugus ENSMLUG00000001868
pteropus_vampyrus ENSPVAG00000005884
ursus_maritimus ENSUMAG00000023978
ursus_americanus ENSUAMG00000025514
ailuropoda_melanoleuca ENSAMEG00000015655
mustela_putorius_furo ENSMPUG00000014174
canis_lupus_dingo ENSCAFG00020000649
canis_lupus_familiaris ENSCAFG00000012647
vulpes_vulpes ENSVVUG00000015929
panthera_tigris_altaica ENSPTIG00000015091
felis_catus ENSFCAG00000003895
equus_caballus ENSECAG00000022408
chinchilla_lanigera ENSCLAG00000014845
cavia_porcellus ENSCPOG00000002224
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016536
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100004993
marmota_marmota_marmota ENSMMMG00000022144
urocitellus_parryii ENSUPAG00010000790
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001005407
cricetulus_griseus_crigri_1.0 ENSCGRG00000015705
cricetulus_griseus_crigri-picr ENSCGRG00015016686
mesocricetus_auratus ENSMAUG00000008263
microtus_ochrogaster ENSMOCG00000014102
peromyscus_maniculatus_bairdii ENSPEMG00000019280
mus_spicilegus ENSMSIG00000007075
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000004709
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028112
rattus_norvegicus ENSRNOG00000004698
meriones_unguiculatus ENSMUGG00000016382
nannospalax_galili ENSNGAG00000020258
jaculus_jaculus ENSJJAG00000013406
oryctolagus_cuniculus ENSOCUG00000013585
ochotona_princeps ENSOPRG00000007614
pan_troglodytes ENSPTRG00000001560
pan_paniscus ENSPPAG00000035376
homo_sapiens ENSG00000122223
gorilla_gorilla ENSGGOG00000005612
pongo_abelii ENSPPYG00000000624
nomascus_leucogenys ENSNLEG00000013786
macaca_fascicularis ENSMFAG00000045814
macaca_mulatta ENSMMUG00000017333
macaca_nemestrina ENSMNEG00000043752
papio_anubis ENSPANG00000001636
theropithecus_gelada ENSTGEG00000006317
chlorocebus_sabaeus ENSCSAG00000002607
cercocebus_atys ENSCATG00000036426
mandrillus_leucophaeus ENSMLEG00000013853
colobus_angolensis_palliatus ENSCANG00000039764
piliocolobus_tephrosceles ENSPTEG00000021859
rhinopithecus_bieti ENSRBIG00000029663
rhinopithecus_roxellana ENSRROG00000030220
callithrix_jacchus ENSCJAG00000005583
saimiri_boliviensis_boliviensis ENSSBOG00000028790
cebus_capucinus_imitator ENSCCAG00000031221
aotus_nancymaae ENSANAG00000038266
carlito_syrichta ENSTSYG00000000042
propithecus_coquereli ENSPCOG00000010629
prolemur_simus ENSPSMG00000021480
microcebus_murinus ENSMICG00000014489
otolemur_garnettii ENSOGAG00000001724
tupaia_belangeri ENSTBEG00000008376
loxodonta_africana ENSLAFG00000027791
dasypus_novemcinctus ENSDNOG00000043543
phascolarctos_cinereus ENSPCIG00000030726
notamacropus_eugenii ENSMEUG00000002002
sarcophilus_harrisii ENSSHAG00000003198
monodelphis_domestica ENSMODG00000028202
anas_platyrhynchos_platyrhynchos ENSAPLG00000025785
anas_platyrhynchos_platyrhynchos ENSAPLG00000009473
anser_brachyrhynchus ENSABRG00000004237
gallus_gallus ENSGALG00000040002
gallus_gallus ENSGALG00000051628
coturnix_japonica ENSCJPG00005014032
numida_meleagris ENSNMEG00000003619
calidris_pugnax ENSCPUG00000006313
calidris_pugnax ENSCPUG00000006312
calidris_pygmaea ENSCPGG00000009893
apteryx_owenii ENSAOWG00000002426
apteryx_haastii ENSAHAG00000011673
apteryx_rowi ENSARWG00000012742
crocodylus_porosus ENSCPRG00005013740
chrysemys_picta_bellii ENSCPBG00000026406
chrysemys_picta_bellii ENSCPBG00000009090
chrysemys_picta_bellii ENSCPBG00000026408
chrysemys_picta_bellii ENSCPBG00000026409
chrysemys_picta_bellii ENSCPBG00000026400
chelonoidis_abingdonii ENSCABG00000017487
chelonoidis_abingdonii ENSCABG00000017479
gopherus_agassizii ENSGAGG00000011340
nothoprocta_perdicaria ENSNPEG00000005917
dromaius_novaehollandiae ENSDNVG00000001999
astyanax_mexicanus ENSAMXG00000035911
astyanax_mexicanus ENSAMXG00000040148
astyanax_mexicanus ENSAMXG00000044049
astyanax_mexicanus ENSAMXG00000031039
astyanax_mexicanus ENSAMXG00000031500
astyanax_mexicanus ENSAMXG00000029225
astyanax_mexicanus ENSAMXG00000031695
astyanax_mexicanus ENSAMXG00000009748
astyanax_mexicanus ENSAMXG00000031470
astyanax_mexicanus ENSAMXG00000009765
astyanax_mexicanus ENSAMXG00000031803
astyanax_mexicanus ENSAMXG00000037264
astyanax_mexicanus ENSAMXG00000036400
astyanax_mexicanus ENSAMXG00000031231
astyanax_mexicanus ENSAMXG00000035329
astyanax_mexicanus ENSAMXG00000036540
astyanax_mexicanus ENSAMXG00000038624
astyanax_mexicanus ENSAMXG00000041980
pygocentrus_nattereri ENSPNAG00000007312
pygocentrus_nattereri ENSPNAG00000027108
pygocentrus_nattereri ENSPNAG00000015191
pygocentrus_nattereri ENSPNAG00000015222
pygocentrus_nattereri ENSPNAG00000007428
pygocentrus_nattereri ENSPNAG00000006476
pygocentrus_nattereri ENSPNAG00000015133
pygocentrus_nattereri ENSPNAG00000005334
pygocentrus_nattereri ENSPNAG00000020040
pygocentrus_nattereri ENSPNAG00000006860
pygocentrus_nattereri ENSPNAG00000007419
pygocentrus_nattereri ENSPNAG00000020077
pygocentrus_nattereri ENSPNAG00000020089
pygocentrus_nattereri ENSPNAG00000007311
pygocentrus_nattereri ENSPNAG00000024969
pygocentrus_nattereri ENSPNAG00000024956
ictalurus_punctatus ENSIPUG00000015219
danio_rerio ENSDARG00000098337
danio_rerio ENSDARG00000079657
danio_rerio ENSDARG00000103241
danio_rerio ENSDARG00000077309
astatotilapia_calliptera ENSACLG00000004201
kryptolebias_marmoratus ENSKMAG00000017405
scophthalmus_maximus ENSSMAG00000009538
anabas_testudineus ENSATEG00000015080
anabas_testudineus ENSATEG00000015133
mastacembelus_armatus ENSMAMG00000008763
mastacembelus_armatus ENSMAMG00000008825
mastacembelus_armatus ENSMAMG00000008782
kryptolebias_marmoratus ENSKMAG00000017378
poecilia_formosa ENSPFOG00000012749
amphiprion_percula ENSAPEG00000019543
amphiprion_ocellaris ENSAOCG00000007580
seriola_dumerili ENSSDUG00000005837
paramormyrops_kingsleyae ENSPKIG00000010020
equus_asinus_asinus ENSEASG00005002409
equus_caballus ENSECAG00000014369
myotis_lucifugus ENSMLUG00000014214
ovis_aries ENSOARG00000008893
capra_hircus ENSCHIG00000009511
bos_taurus ENSBTAG00000007927
bos_mutus ENSBMUG00000013603
bison_bison_bison ENSBBBG00000023726
tursiops_truncatus ENSTTRG00000002658
sus_scrofa ENSSSCG00000006380
vicugna_pacos ENSVPAG00000006473
ursus_maritimus ENSUMAG00000000287
ursus_americanus ENSUAMG00000025524
ailuropoda_melanoleuca ENSAMEG00000014106
neovison_vison ENSNVIG00000000955
mustela_putorius_furo ENSMPUG00000014155
canis_lupus_familiaris ENSCAFG00000012579
canis_lupus_dingo ENSCAFG00020000318
vulpes_vulpes ENSVVUG00000016019
panthera_tigris_altaica ENSPTIG00000013731
panthera_pardus ENSPPRG00000002242
felis_catus ENSFCAG00000003932
pan_troglodytes ENSPTRG00000001556
pan_paniscus ENSPPAG00000031114
homo_sapiens ENSG00000117090
gorilla_gorilla ENSGGOG00000000291
pongo_abelii ENSPPYG00000000628
nomascus_leucogenys ENSNLEG00000013683
macaca_nemestrina ENSMNEG00000036395
macaca_fascicularis ENSMFAG00000035353
macaca_mulatta ENSMMUG00000015809
papio_anubis ENSPANG00000035298
cercocebus_atys ENSCATG00000043147
mandrillus_leucophaeus ENSMLEG00000035075
theropithecus_gelada ENSTGEG00000006007
chlorocebus_sabaeus ENSCSAG00000002591
rhinopithecus_bieti ENSRBIG00000034311
rhinopithecus_roxellana ENSRROG00000038292
colobus_angolensis_palliatus ENSCANG00000002870
piliocolobus_tephrosceles ENSPTEG00000021359
cebus_capucinus_imitator ENSCCAG00000033621
saimiri_boliviensis_boliviensis ENSSBOG00000036205
callithrix_jacchus ENSCJAG00000005699
aotus_nancymaae ENSANAG00000032037
carlito_syrichta ENSTSYG00000010510
propithecus_coquereli ENSPCOG00000022170
microcebus_murinus ENSMICG00000029784
prolemur_simus ENSPSMG00000021528
otolemur_garnettii ENSOGAG00000015919
cricetulus_griseus_crigri_1.0 ENSCGRG00000018089
cricetulus_griseus_crigri-picr ENSCGRG00015016546
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024974
mesocricetus_auratus ENSMAUG00000001268
microtus_ochrogaster ENSMOCG00000018192
peromyscus_maniculatus_bairdii ENSPEMG00000017039
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000015316
mus_spicilegus ENSMSIG00000007332
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014879
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028116
rattus_norvegicus ENSRNOG00000059073
nannospalax_galili ENSNGAG00000014702
jaculus_jaculus ENSJJAG00000000565
ictidomys_tridecemlineatus ENSSTOG00000007237
spermophilus_dauricus ENSSDAG00000008100
urocitellus_parryii ENSUPAG00010011451
marmota_marmota_marmota ENSMMMG00000022205
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000013870
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005091
fukomys_damarensis ENSFDAG00000006495
chinchilla_lanigera ENSCLAG00000015725
octodon_degus ENSODEG00000009203
cavia_porcellus ENSCPOG00000002925
castor_canadensis ENSCCNG00000013226
dipodomys_ordii ENSDORG00000007764
oryctolagus_cuniculus ENSOCUG00000023151
ochotona_princeps ENSOPRG00000011307
loxodonta_africana ENSLAFG00000008307
echinops_telfairi ENSETEG00000008839
choloepus_hoffmanni ENSCHOG00000002947
dasypus_novemcinctus ENSDNOG00000019813
tupaia_belangeri ENSTBEG00000016134
ornithorhynchus_anatinus ENSOANG00000019718
calidris_pygmaea ENSCPGG00000009907
calidris_pugnax ENSCPUG00000006319
melopsittacus_undulatus ENSMUNG00000010845
gallus_gallus ENSGALG00000046393
coturnix_japonica ENSCJPG00005014034
numida_meleagris ENSNMEG00000003615
anas_platyrhynchos_platyrhynchos ENSAPLG00000015339
apteryx_rowi ENSARWG00000012744
apteryx_owenii ENSAOWG00000002415
dromaius_novaehollandiae ENSDNVG00000012150
cyanistes_caeruleus ENSCCEG00000007746
parus_major ENSPMJG00000013328
taeniopygia_guttata ENSTGUG00000004315
gopherus_agassizii ENSGAGG00000000138
sphenodon_punctatus ENSSPUG00000007823
gopherus_agassizii ENSGAGG00000011350
chrysemys_picta_bellii ENSCPBG00000026410
chrysemys_picta_bellii ENSCPBG00000009086
pelodiscus_sinensis ENSPSIG00000011980
crocodylus_porosus ENSCPRG00005013737
sphenodon_punctatus ENSSPUG00000001434
calidris_pugnax ENSCPUG00000006317
calidris_pygmaea ENSCPGG00000009902
melopsittacus_undulatus ENSMUNG00000007013
lonchura_striata_domestica ENSLSDG00000012496
ficedula_albicollis ENSFALG00000001723
coturnix_japonica ENSCJPG00005014033
gallus_gallus ENSGALG00000035856
numida_meleagris ENSNMEG00000003617
anas_platyrhynchos_platyrhynchos ENSAPLG00000029925
apteryx_owenii ENSAOWG00000002423
apteryx_haastii ENSAHAG00000011661
apteryx_rowi ENSARWG00000012743
dromaius_novaehollandiae ENSDNVG00000012155
equus_asinus_asinus ENSEASG00005002404
equus_caballus ENSECAG00000013345
myotis_lucifugus ENSMLUG00000014217
bos_mutus ENSBMUG00000013628
bos_taurus ENSBTAG00000011238
bison_bison_bison ENSBBBG00000023715
capra_hircus ENSCHIG00000018067
capra_hircus ENSCHIG00000019395
capra_hircus ENSCHIG00000014904
capra_hircus ENSCHIG00000000154
tursiops_truncatus ENSTTRG00000002661
sus_scrofa ENSSSCG00000006379
ursus_maritimus ENSUMAG00000000250
ursus_americanus ENSUAMG00000025521
neovison_vison ENSNVIG00000000982
mustela_putorius_furo ENSMPUG00000014158
canis_lupus_dingo ENSCAFG00020000491
canis_lupus_familiaris ENSCAFG00000031101
vulpes_vulpes ENSVVUG00000016006
panthera_tigris_altaica ENSPTIG00000014055
felis_catus ENSFCAG00000046778
homo_sapiens ENSG00000117091
gorilla_gorilla ENSGGOG00000003643
pan_troglodytes ENSPTRG00000001557
pan_paniscus ENSPPAG00000038743
pongo_abelii ENSPPYG00000000627
nomascus_leucogenys ENSNLEG00000001267
rhinopithecus_bieti ENSRBIG00000033502
rhinopithecus_roxellana ENSRROG00000000066
colobus_angolensis_palliatus ENSCANG00000040828
macaca_mulatta ENSMMUG00000015812
macaca_nemestrina ENSMNEG00000043646
macaca_fascicularis ENSMFAG00000042043
mandrillus_leucophaeus ENSMLEG00000034467
cercocebus_atys ENSCATG00000029588
theropithecus_gelada ENSTGEG00000006027
chlorocebus_sabaeus ENSCSAG00000002593
papio_anubis ENSPANG00000016675
saimiri_boliviensis_boliviensis ENSSBOG00000023138
callithrix_jacchus ENSCJAG00000005681
cebus_capucinus_imitator ENSCCAG00000031112
aotus_nancymaae ENSANAG00000031915
carlito_syrichta ENSTSYG00000012794
prolemur_simus ENSPSMG00000021527
propithecus_coquereli ENSPCOG00000005843
microcebus_murinus ENSMICG00000027704
otolemur_garnettii ENSOGAG00000015922
tupaia_belangeri ENSTBEG00000007943
castor_canadensis ENSCCNG00000013240
castor_canadensis ENSCCNG00000013262
dipodomys_ordii ENSDORG00000030196
mus_spicilegus ENSMSIG00000007298
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000015355
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015683
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014878
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028115
rattus_norvegicus ENSRNOG00000004737
meriones_unguiculatus ENSMUGG00000014877
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001018419
cricetulus_griseus_crigri_1.0 ENSCGRG00000018063
cricetulus_griseus_crigri-picr ENSCGRG00015016626
mesocricetus_auratus ENSMAUG00000003096
microtus_ochrogaster ENSMOCG00000014290
peromyscus_maniculatus_bairdii ENSPEMG00000004316
nannospalax_galili ENSNGAG00000010509
jaculus_jaculus ENSJJAG00000000979
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000016645
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100005052
fukomys_damarensis ENSFDAG00000011246
cavia_porcellus ENSCPOG00000038301
chinchilla_lanigera ENSCLAG00000015671
ictidomys_tridecemlineatus ENSSTOG00000007252
marmota_marmota_marmota ENSMMMG00000022204
urocitellus_parryii ENSUPAG00010011461
spermophilus_dauricus ENSSDAG00000008117
choloepus_hoffmanni ENSCHOG00000010962
dasypus_novemcinctus ENSDNOG00000042173
chelonoidis_abingdonii ENSCABG00000019063
gopherus_agassizii ENSGAGG00000022201
chrysemys_picta_bellii ENSCPBG00000011927
pelodiscus_sinensis ENSPSIG00000007715
apteryx_haastii ENSAHAG00000015955
apteryx_rowi ENSARWG00000012756
apteryx_owenii ENSAOWG00000002040
dromaius_novaehollandiae ENSDNVG00000008888
salvator_merianae ENSSMRG00000021199
notechis_scutatus ENSNSUG00000016544
phascolarctos_cinereus ENSPCIG00000027089
notamacropus_eugenii ENSMEUG00000004275
monodelphis_domestica ENSMODG00000010050
sarcophilus_harrisii ENSSHAG00000012172
ursus_maritimus ENSUMAG00000001576
ursus_americanus ENSUAMG00000012163
ailuropoda_melanoleuca ENSAMEG00000009477
vulpes_vulpes ENSVVUG00000016330
mustela_putorius_furo ENSMPUG00000013124
neovison_vison ENSNVIG00000000175
panthera_tigris_altaica ENSPTIG00000015058
panthera_pardus ENSPPRG00000019672
felis_catus ENSFCAG00000008526
myotis_lucifugus ENSMLUG00000014725
tursiops_truncatus ENSTTRG00000001802
sus_scrofa ENSSSCG00000006398
ovis_aries ENSOARG00000007944
capra_hircus ENSCHIG00000017503
bos_taurus ENSBTAG00000016698
bos_mutus ENSBMUG00000018403
erinaceus_europaeus ENSEEUG00000002097
equus_asinus_asinus ENSEASG00005003238
equus_caballus ENSECAG00000023720
dasypus_novemcinctus ENSDNOG00000019494
procavia_capensis ENSPCAG00000003528
canis_lupus_familiaris ENSCAFG00000011795
canis_lupus_dingo ENSCAFG00020019724
bison_bison_bison ENSBBBG00000021221
pteropus_vampyrus ENSPVAG00000014306
cricetulus_griseus_crigri_1.0 ENSCGRG00000014322
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019455
cricetulus_griseus_crigri-picr ENSCGRG00015015762
mesocricetus_auratus ENSMAUG00000013303
microtus_ochrogaster ENSMOCG00000008354
peromyscus_maniculatus_bairdii ENSPEMG00000015798
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015705
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000053318
mus_spicilegus ENSMSIG00000008459
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014901
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0028138
rattus_norvegicus ENSRNOG00000008736
meriones_unguiculatus ENSMUGG00000012718
nannospalax_galili ENSNGAG00000018862
jaculus_jaculus ENSJJAG00000010665
castor_canadensis ENSCCNG00000019480
dipodomys_ordii ENSDORG00000003126
chinchilla_lanigera ENSCLAG00000014996
octodon_degus ENSODEG00000007757
cavia_aperea ENSCAPG00000004287
cavia_porcellus ENSCPOG00000036904
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009689
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100006085
fukomys_damarensis ENSFDAG00000011473
marmota_marmota_marmota ENSMMMG00000022412
spermophilus_dauricus ENSSDAG00000007384
urocitellus_parryii ENSUPAG00010011080
ictidomys_tridecemlineatus ENSSTOG00000007395
oryctolagus_cuniculus ENSOCUG00000002338
ochotona_princeps ENSOPRG00000011737
tupaia_belangeri ENSTBEG00000013538
homo_sapiens ENSG00000158714
pan_troglodytes ENSPTRG00000001530
gorilla_gorilla ENSGGOG00000043902
pongo_abelii ENSPPYG00000000652
nomascus_leucogenys ENSNLEG00000013286
macaca_nemestrina ENSMNEG00000031798
macaca_fascicularis ENSMFAG00000044324
macaca_mulatta ENSMMUG00000011338
mandrillus_leucophaeus ENSMLEG00000041380
chlorocebus_sabaeus ENSCSAG00000002478
theropithecus_gelada ENSTGEG00000004937
papio_anubis ENSPANG00000011200
cercocebus_atys ENSCATG00000044031
rhinopithecus_bieti ENSRBIG00000041941
rhinopithecus_roxellana ENSRROG00000030911
piliocolobus_tephrosceles ENSPTEG00000019540
colobus_angolensis_palliatus ENSCANG00000023890
cebus_capucinus_imitator ENSCCAG00000034074
saimiri_boliviensis_boliviensis ENSSBOG00000026112
callithrix_jacchus ENSCJAG00000006239
aotus_nancymaae ENSANAG00000028983
carlito_syrichta ENSTSYG00000004746
microcebus_murinus ENSMICG00000047756
prolemur_simus ENSPSMG00000022463
propithecus_coquereli ENSPCOG00000006445
otolemur_garnettii ENSOGAG00000010698
loxodonta_africana ENSLAFG00000001163
echinops_telfairi ENSETEG00000011729
xenopus_tropicalis ENSXETG00000008746
danio_rerio ENSDARG00000100887
astyanax_mexicanus ENSAMXG00000042792
danio_rerio ENSDARG00000098461
fundulus_heteroclitus ENSFHEG00000018498
poecilia_reticulata ENSPREG00000001291
kryptolebias_marmoratus ENSKMAG00000018119
oryzias_latipes_asm223469v1 ENSORLG00015011371
oryzias_latipes_asm223467v1 ENSORLG00000017860
oryzias_latipes_asm223471v1 ENSORLG00020017032
oryzias_melastigma ENSOMEG00000007452
amphiprion_ocellaris ENSAOCG00000023961
acanthochromis_polyacanthus ENSAPOG00000002042
haplochromis_burtoni ENSHBUG00000023005
astatotilapia_calliptera ENSACLG00000005794
anabas_testudineus ENSATEG00000012930
mastacembelus_armatus ENSMAMG00000013886
labrus_bergylta ENSLBEG00000023478
labrus_bergylta ENSLBEG00000016227
takifugu_rubripes ENSTRUG00000001492
takifugu_rubripes ENSTRUG00000002221
hippocampus_comes ENSHCOG00000004329
seriola_dumerili ENSSDUG00000003866
scophthalmus_maximus ENSSMAG00000017798
scleropages_formosus ENSSFOG00015000232
equus_caballus ENSECAG00000019437
equus_asinus_asinus ENSEASG00005006361
pteropus_vampyrus ENSPVAG00000006290
capra_hircus ENSCHIG00000023355
ovis_aries ENSOARG00000020249
bos_mutus ENSBMUG00000016401
bos_taurus ENSBTAG00000017256
bison_bison_bison ENSBBBG00000012471
tursiops_truncatus ENSTTRG00000002386
sus_scrofa ENSSSCG00000006736
mus_spicilegus ENSMSIG00000017692
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000027863
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026380
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025430
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026874
rattus_norvegicus ENSRNOG00000015821
meriones_unguiculatus ENSMUGG00000011382
cricetulus_griseus_crigri_1.0 ENSCGRG00000011449
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019348
cricetulus_griseus_crigri-picr ENSCGRG00015025835
mesocricetus_auratus ENSMAUG00000012774
peromyscus_maniculatus_bairdii ENSPEMG00000018550
nannospalax_galili ENSNGAG00000015298
jaculus_jaculus ENSJJAG00000019842
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018379
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000014947
fukomys_damarensis ENSFDAG00000020918
cavia_porcellus ENSCPOG00000036418
chinchilla_lanigera ENSCLAG00000007838
castor_canadensis ENSCCNG00000006845
marmota_marmota_marmota ENSMMMG00000015127
spermophilus_dauricus ENSSDAG00000020499
urocitellus_parryii ENSUPAG00010013081
ictidomys_tridecemlineatus ENSSTOG00000004188
propithecus_coquereli ENSPCOG00000014420
microcebus_murinus ENSMICG00000011899
prolemur_simus ENSPSMG00000015045
otolemur_garnettii ENSOGAG00000031305
pan_paniscus ENSPPAG00000030761
pan_troglodytes ENSPTRG00000001157
homo_sapiens ENSG00000116824
gorilla_gorilla ENSGGOG00000005260
pongo_abelii ENSPPYG00000000979
nomascus_leucogenys ENSNLEG00000005167
rhinopithecus_roxellana ENSRROG00000023361
rhinopithecus_bieti ENSRBIG00000042753
colobus_angolensis_palliatus ENSCANG00000028353
macaca_nemestrina ENSMNEG00000038892
macaca_fascicularis ENSMFAG00000036150
macaca_mulatta ENSMMUG00000045754
cercocebus_atys ENSCATG00000038663
mandrillus_leucophaeus ENSMLEG00000036866
papio_anubis ENSPANG00000015878
theropithecus_gelada ENSTGEG00000007558
piliocolobus_tephrosceles ENSPTEG00000033023
chlorocebus_sabaeus ENSCSAG00000001696
cebus_capucinus_imitator ENSCCAG00000036008
saimiri_boliviensis_boliviensis ENSSBOG00000022804
callithrix_jacchus ENSCJAG00000041020
aotus_nancymaae ENSANAG00000035044
tupaia_belangeri ENSTBEG00000002645
ochotona_princeps ENSOPRG00000006767
