gallus_gallus ENSGALG00000003126
pongo_abelii ENSPPYG00000013138
nomascus_leucogenys ENSNLEG00000007195
chlorocebus_sabaeus ENSCSAG00000009457
chlorocebus_sabaeus ENSCSAG00000009490
theropithecus_gelada ENSTGEG00000006158
papio_anubis ENSPANG00000020599
macaca_fascicularis ENSMFAG00000042352
macaca_mulatta ENSMMUG00000001674
macaca_nemestrina ENSMNEG00000041797
mandrillus_leucophaeus ENSMLEG00000024990
cercocebus_atys ENSCATG00000043272
piliocolobus_tephrosceles ENSPTEG00000036338
colobus_angolensis_palliatus ENSCANG00000030431
rhinopithecus_bieti ENSRBIG00000032720
rhinopithecus_roxellana ENSRROG00000038906
cebus_capucinus_imitator ENSCCAG00000036465
saimiri_boliviensis_boliviensis ENSSBOG00000030062
callithrix_jacchus ENSCJAG00000011307
aotus_nancymaae ENSANAG00000034026
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100019092
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100015143
castor_canadensis ENSCCNG00000028629
marmota_marmota_marmota ENSMMMG00000016133
otolemur_garnettii ENSOGAG00000028178
otolemur_garnettii ENSOGAG00000010768
oryctolagus_cuniculus ENSOCUG00000009790
urocitellus_parryii ENSUPAG00010016635
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0015039
mus_spicilegus ENSMSIG00000003165
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000062209
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0014232
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027470
rattus_norvegicus ENSRNOG00000014248
meriones_unguiculatus ENSMUGG00000001892
peromyscus_maniculatus_bairdii ENSPEMG00000017090
microtus_ochrogaster ENSMOCG00000016854
cricetulus_griseus_crigri_1.0 ENSCGRG00000007603
cricetulus_griseus_crigri_1.0 ENSCGRG00000002770
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001023006
cricetulus_griseus_crigri-picr ENSCGRG00015028907
mesocricetus_auratus ENSMAUG00000021336
nannospalax_galili ENSNGAG00000012140
jaculus_jaculus ENSJJAG00000021464
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000015379
fukomys_damarensis ENSFDAG00000016959
cavia_aperea ENSCAPG00000011561
cavia_aperea ENSCAPG00000011121
cavia_porcellus ENSCPOG00000011232
octodon_degus ENSODEG00000009033
chinchilla_lanigera ENSCLAG00000006948
ictidomys_tridecemlineatus ENSSTOG00000000187
spermophilus_dauricus ENSSDAG00000005854
dipodomys_ordii ENSDORG00000013025
ochotona_princeps ENSOPRG00000017282
carlito_syrichta ENSTSYG00000007451
tupaia_belangeri ENSTBEG00000016137
dasypus_novemcinctus ENSDNOG00000008423
echinops_telfairi ENSETEG00000009141
phascolarctos_cinereus ENSPCIG00000024251
notamacropus_eugenii ENSMEUG00000003642
monodelphis_domestica ENSMODG00000015755
ornithorhynchus_anatinus ENSOANG00000007021
sarcophilus_harrisii ENSSHAG00000014078
sarcophilus_harrisii ENSSHAG00000013283
sarcophilus_harrisii ENSSHAG00000015426
loxodonta_africana ENSLAFG00000032609
loxodonta_africana ENSLAFG00000006617
loxodonta_africana ENSLAFG00000030559
bos_mutus ENSBMUG00000026827
gopherus_agassizii ENSGAGG00000005698
xenopus_tropicalis ENSXETG00000000413
bos_mutus ENSBMUG00000018356
bos_taurus ENSBTAG00000053477
ursus_americanus ENSUAMG00000028245
gopherus_agassizii ENSGAGG00000016058
petromyzon_marinus ENSPMAG00000001922
periophthalmus_magnuspinnatus ENSPMGG00000015698
oryctolagus_cuniculus ENSOCUG00000021150
castor_canadensis ENSCCNG00000028409
monodelphis_domestica ENSMODG00000024843
petromyzon_marinus ENSPMAG00000000783
eptatretus_burgeri ENSEBUG00000012944
petromyzon_marinus ENSPMAG00000002842
eptatretus_burgeri ENSEBUG00000005701
eptatretus_burgeri ENSEBUG00000013222
latimeria_chalumnae ENSLACG00000001012
paramormyrops_kingsleyae ENSPKIG00000015110
scleropages_formosus ENSSFOG00015023068
scleropages_formosus ENSSFOG00015017584
paramormyrops_kingsleyae ENSPKIG00000017737
acanthochromis_polyacanthus ENSAPOG00000008196
acanthochromis_polyacanthus ENSAPOG00000008078
acanthochromis_polyacanthus ENSAPOG00000014093
gadus_morhua ENSGMOG00000015673
tetraodon_nigroviridis ENSTNIG00000008323
takifugu_rubripes ENSTRUG00000014636
mola_mola ENSMMOG00000019639
labrus_bergylta ENSLBEG00000007583
gasterosteus_aculeatus ENSGACG00000014727
scophthalmus_maximus ENSSMAG00000010805
cynoglossus_semilaevis ENSCSEG00000005905
seriola_lalandi_dorsalis ENSSLDG00000005838
seriola_dumerili ENSSDUG00000022300
anabas_testudineus ENSATEG00000016214
anabas_testudineus ENSATEG00000016121
mastacembelus_armatus ENSMAMG00000021144
monopterus_albus ENSMALG00000000554
cyprinodon_variegatus ENSCVAG00000012270
fundulus_heteroclitus ENSFHEG00000008374
poecilia_formosa ENSPFOG00000013286
poecilia_mexicana ENSPMEG00000015319
poecilia_latipinna ENSPLAG00000023427
poecilia_reticulata ENSPREG00000016755
xiphophorus_maculatus ENSXMAG00000007866
xiphophorus_couchianus ENSXCOG00000020440
gambusia_affinis ENSGAFG00000007704
kryptolebias_marmoratus ENSKMAG00000003490
oryzias_latipes_asm223471v1 ENSORLG00020021982
oryzias_latipes_asm223469v1 ENSORLG00015021440
oryzias_latipes_asm223467v1 ENSORLG00000002392
oryzias_melastigma ENSOMEG00000013241
astatotilapia_calliptera ENSACLG00000009657
maylandia_zebra ENSMZEG00005014678
haplochromis_burtoni ENSHBUG00000004534
pundamilia_nyererei ENSPNYG00000009235
oreochromis_niloticus ENSONIG00000013385
neolamprologus_brichardi ENSNBRG00000019036
amphilophus_citrinellus ENSACIG00000024060
amphiprion_ocellaris ENSAOCG00000012564
amphiprion_percula ENSAPEG00000012873
acanthochromis_polyacanthus ENSAPOG00000011865
stegastes_partitus ENSSPAG00000014194
hippocampus_comes ENSHCOG00000009913
periophthalmus_magnuspinnatus ENSPMGG00000019354
periophthalmus_magnuspinnatus ENSPMGG00000011831
periophthalmus_magnuspinnatus ENSPMGG00000011833
labrus_bergylta ENSLBEG00000009851
esox_lucius ENSELUG00000002509
pygocentrus_nattereri ENSPNAG00000006075
astyanax_mexicanus ENSAMXG00000002862
ictalurus_punctatus ENSIPUG00000006935
pygocentrus_nattereri ENSPNAG00000022493
astyanax_mexicanus ENSAMXG00000013230
ictalurus_punctatus ENSIPUG00000005572
danio_rerio ENSDARG00000090408
danio_rerio ENSDARG00000063207
labrus_bergylta ENSLBEG00000002429
cynoglossus_semilaevis ENSCSEG00000011796
mastacembelus_armatus ENSMAMG00000018854
monopterus_albus ENSMALG00000013211
takifugu_rubripes ENSTRUG00000008503
tetraodon_nigroviridis ENSTNIG00000016436
mola_mola ENSMMOG00000010791
gasterosteus_aculeatus ENSGACG00000006497
anabas_testudineus ENSATEG00000000455
seriola_dumerili ENSSDUG00000014369
seriola_lalandi_dorsalis ENSSLDG00000024555
scophthalmus_maximus ENSSMAG00000008828
acanthochromis_polyacanthus ENSAPOG00000024494
acanthochromis_polyacanthus ENSAPOG00000014015
amphiprion_percula ENSAPEG00000014144
amphiprion_ocellaris ENSAOCG00000017953
stegastes_partitus ENSSPAG00000018551
poecilia_latipinna ENSPLAG00000019256
poecilia_mexicana ENSPMEG00000019150
poecilia_formosa ENSPFOG00000002105
poecilia_reticulata ENSPREG00000012150
xiphophorus_maculatus ENSXMAG00000016012
xiphophorus_couchianus ENSXCOG00000013909
gambusia_affinis ENSGAFG00000011651
fundulus_heteroclitus ENSFHEG00000011982
cyprinodon_variegatus ENSCVAG00000016311
oryzias_latipes_asm223467v1 ENSORLG00000016023
oryzias_latipes_asm223469v1 ENSORLG00015003545
oryzias_latipes_asm223471v1 ENSORLG00020002516
oryzias_melastigma ENSOMEG00000001386
maylandia_zebra ENSMZEG00005010084
astatotilapia_calliptera ENSACLG00000018831
pundamilia_nyererei ENSPNYG00000019033
haplochromis_burtoni ENSHBUG00000013287
oreochromis_niloticus ENSONIG00000004212
neolamprologus_brichardi ENSNBRG00000002383
amphilophus_citrinellus ENSACIG00000013232
hippocampus_comes ENSHCOG00000008801
periophthalmus_magnuspinnatus ENSPMGG00000007936
gadus_morhua ENSGMOG00000000227
esox_lucius ENSELUG00000012207
pygocentrus_nattereri ENSPNAG00000013421
astyanax_mexicanus ENSAMXG00000018917
ictalurus_punctatus ENSIPUG00000007757
danio_rerio ENSDARG00000089536
kryptolebias_marmoratus ENSKMAG00000020911
kryptolebias_marmoratus ENSKMAG00000020958
kryptolebias_marmoratus ENSKMAG00000020922
petromyzon_marinus ENSPMAG00000007528
haplochromis_burtoni ENSHBUG00000002141
lepisosteus_oculatus ENSLOCG00000004529
latimeria_chalumnae ENSLACG00000003856
