caenorhabditis_elegans_strain_n2 WBGene00003080
parus_major ENSPMJG00000008810
calidris_pygmaea ENSCPGG00000015433
crocodylus_porosus ENSCPRG00005008603
chrysemys_picta_bellii ENSCPBG00000027472
pelodiscus_sinensis ENSPSIG00000016942
notechis_scutatus ENSNSUG00000018221
jaculus_jaculus ENSJJAG00000013845
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0032365
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100014341
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000205
dipodomys_ordii ENSDORG00000000933
ictidomys_tridecemlineatus ENSSTOG00000002678
castor_canadensis ENSCCNG00000005786
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001017142
octodon_degus ENSODEG00000018684
fukomys_damarensis ENSFDAG00000019073
octodon_degus ENSODEG00000020420
prolemur_simus ENSPSMG00000025235
otolemur_garnettii ENSOGAG00000026665
saimiri_boliviensis_boliviensis ENSSBOG00000028103
aotus_nancymaae ENSANAG00000021839
cercocebus_atys ENSCATG00000038799
macaca_nemestrina ENSMNEG00000040412
colobus_angolensis_palliatus ENSCANG00000035214
microcebus_murinus ENSMICG00000042599
callithrix_jacchus ENSCJAG00000002482
microtus_ochrogaster ENSMOCG00000020049
rattus_norvegicus ENSRNOG00000030374
saimiri_boliviensis_boliviensis ENSSBOG00000021229
felis_catus ENSFCAG00000003047
ailuropoda_melanoleuca ENSAMEG00000016671
bos_mutus ENSBMUG00000002465
bos_mutus ENSBMUG00000016925
bos_taurus ENSBTAG00000052085
bison_bison_bison ENSBBBG00000019473
choloepus_hoffmanni ENSCHOG00000003420
dasypus_novemcinctus ENSDNOG00000044848
lonchura_striata_domestica ENSLSDG00000007408
anser_brachyrhynchus ENSABRG00000014596
apteryx_haastii ENSAHAG00000013626
dromaius_novaehollandiae ENSDNVG00000001810
gopherus_agassizii ENSGAGG00000020980
spermophilus_dauricus ENSSDAG00000007966
mesocricetus_auratus ENSMAUG00000014938
chinchilla_lanigera ENSCLAG00000005495
octodon_degus ENSODEG00000002307
gorilla_gorilla ENSGGOG00000001310
homo_sapiens ENSG00000164167
nomascus_leucogenys ENSNLEG00000005584
rhinopithecus_bieti ENSRBIG00000027878
rhinopithecus_roxellana ENSRROG00000024868
mandrillus_leucophaeus ENSMLEG00000035153
chlorocebus_sabaeus ENSCSAG00000003421
sphenodon_punctatus ENSSPUG00000008657
pogona_vitticeps ENSPVIG00000021351
junco_hyemalis ENSJHYG00000014790
zonotrichia_albicollis ENSZALG00000016196
lepidothrix_coronata ENSLCOG00000010066
taeniopygia_guttata ENSTGUG00000002663
meleagris_gallopavo ENSMGAG00000003802
bos_taurus ENSBTAG00000014060
marmota_marmota_marmota ENSMMMG00000001638
rattus_norvegicus ENSRNOG00000049370
oryctolagus_cuniculus ENSOCUG00000017495
papio_anubis ENSPANG00000006552
propithecus_coquereli ENSPCOG00000013899
canis_lupus_dingo ENSCAFG00020025902
panthera_pardus ENSPPRG00000012806
myotis_lucifugus ENSMLUG00000026355
monodelphis_domestica ENSMODG00000000526
nothoprocta_perdicaria ENSNPEG00000004999
ficedula_albicollis ENSFALG00000005509
pan_troglodytes ENSPTRG00000016488
colobus_angolensis_palliatus ENSCANG00000041263
carlito_syrichta ENSTSYG00000026972
otolemur_garnettii ENSOGAG00000033153
mus_spicilegus ENSMSIG00000029299
cricetulus_griseus_crigri_1.0 ENSCGRG00000008320
phascolarctos_cinereus ENSPCIG00000023469
melopsittacus_undulatus ENSMUNG00000011550
gallus_gallus ENSGALG00000009985
chelonoidis_abingdonii ENSCABG00000020247
cercocebus_atys ENSCATG00000002770
theropithecus_gelada ENSTGEG00000012596
colobus_angolensis_palliatus ENSCANG00000006849
pan_paniscus ENSPPAG00000037929
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000031683
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0031245
peromyscus_maniculatus_bairdii ENSPEMG00000012410
equus_caballus ENSECAG00000021036
calidris_pugnax ENSCPUG00000012213
cyanistes_caeruleus ENSCCEG00000021905
notechis_scutatus ENSNSUG00000004960
salvator_merianae ENSSMRG00000000427
canis_lupus_familiaris ENSCAFG00000007738
spermophilus_dauricus ENSSDAG00000022499
cavia_porcellus ENSCPOG00000032655
prolemur_simus ENSPSMG00000021457
macaca_nemestrina ENSMNEG00000034820
ovis_aries ENSOARG00000011641
capra_hircus ENSCHIG00000024198
erinaceus_europaeus ENSEEUG00000002101
jaculus_jaculus ENSJJAG00000016942
piliocolobus_tephrosceles ENSPTEG00000014048
sorex_araneus ENSSARG00000000689
urocitellus_parryii ENSUPAG00010000353
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022851
echinops_telfairi ENSETEG00000013098
ornithorhynchus_anatinus ENSOANG00000006895
ornithorhynchus_anatinus ENSOANG00000006894
apteryx_rowi ENSARWG00000018098
anolis_carolinensis ENSACAG00000004004
xenopus_tropicalis ENSXETG00000023683
latimeria_chalumnae ENSLACG00000006937
saccharomyces_cerevisiae_strain_s288c YDR378C
