eptatretus_burgeri ENSEBUG00000003329
cricetulus_griseus_crigri_1.0 ENSCGRG00000009389
mesocricetus_auratus ENSMAUG00000017246
peromyscus_maniculatus_bairdii ENSPEMG00000004612
microtus_ochrogaster ENSMOCG00000007667
nannospalax_galili ENSNGAG00000020795
jaculus_jaculus ENSJJAG00000008343
oryctolagus_cuniculus ENSOCUG00000010235
tupaia_belangeri ENSTBEG00000002089
microcebus_murinus ENSMICG00000014211
microcebus_murinus ENSMICG00000047806
prolemur_simus ENSPSMG00000005394
propithecus_coquereli ENSPCOG00000009377
otolemur_garnettii ENSOGAG00000002838
cebus_capucinus_imitator ENSCCAG00000037571
saimiri_boliviensis_boliviensis ENSSBOG00000028010
callithrix_jacchus ENSCJAG00000042963
aotus_nancymaae ENSANAG00000034084
saimiri_boliviensis_boliviensis ENSSBOG00000021494
cebus_capucinus_imitator ENSCCAG00000024084
aotus_nancymaae ENSANAG00000029344
homo_sapiens ENSG00000162604
gorilla_gorilla ENSGGOG00000008515
pan_paniscus ENSPPAG00000029011
pan_troglodytes ENSPTRG00000000803
pongo_abelii ENSPPYG00000001288
nomascus_leucogenys ENSNLEG00000014839
papio_anubis ENSPANG00000031405
theropithecus_gelada ENSTGEG00000009569
chlorocebus_sabaeus ENSCSAG00000001335
rhinopithecus_roxellana ENSRROG00000035570
rhinopithecus_bieti ENSRBIG00000032068
macaca_nemestrina ENSMNEG00000034247
macaca_fascicularis ENSMFAG00000040223
mandrillus_leucophaeus ENSMLEG00000042294
colobus_angolensis_palliatus ENSCANG00000024622
carlito_syrichta ENSTSYG00000000632
panthera_tigris_altaica ENSPTIG00000021958
panthera_pardus ENSPPRG00000005809
felis_catus ENSFCAG00000000772
castor_canadensis ENSCCNG00000031008
pteropus_vampyrus ENSPVAG00000013536
myotis_lucifugus ENSMLUG00000028750
vicugna_pacos ENSVPAG00000004056
sus_scrofa ENSSSCG00000038861
bos_taurus ENSBTAG00000017161
bos_mutus ENSBMUG00000000863
bison_bison_bison ENSBBBG00000020219
capra_hircus ENSCHIG00000026504
ovis_aries ENSOARG00000008955
tursiops_truncatus ENSTTRG00000008650
sorex_araneus ENSSARG00000009907
erinaceus_europaeus ENSEEUG00000001567
equus_caballus ENSECAG00000015035
equus_asinus_asinus ENSEASG00005008936
ailuropoda_melanoleuca ENSAMEG00000011705
ursus_americanus ENSUAMG00000026791
neovison_vison ENSNVIG00000009157
mustela_putorius_furo ENSMPUG00000007538
canis_lupus_familiaris ENSCAFG00000018838
canis_lupus_dingo ENSCAFG00020012812
choloepus_hoffmanni ENSCHOG00000013535
dasypus_novemcinctus ENSDNOG00000040148
cercocebus_atys ENSCATG00000041406
loxodonta_africana ENSLAFG00000013979
procavia_capensis ENSPCAG00000009238
echinops_telfairi ENSETEG00000018327
notamacropus_eugenii ENSMEUG00000004778
phascolarctos_cinereus ENSPCIG00000020042
monodelphis_domestica ENSMODG00000002469
latimeria_chalumnae ENSLACG00000000447
paramormyrops_kingsleyae ENSPKIG00000002662
scleropages_formosus ENSSFOG00015018060
poecilia_formosa ENSPFOG00000002656
poecilia_mexicana ENSPMEG00000021906
poecilia_latipinna ENSPLAG00000015374
poecilia_reticulata ENSPREG00000004735
gambusia_affinis ENSGAFG00000017610
xiphophorus_maculatus ENSXMAG00000022708
xiphophorus_couchianus ENSXCOG00000008070
fundulus_heteroclitus ENSFHEG00000022271
cyprinodon_variegatus ENSCVAG00000012715
kryptolebias_marmoratus ENSKMAG00000021109
oryzias_latipes_asm223471v1 ENSORLG00020005315
oryzias_latipes_asm223469v1 ENSORLG00015001871
oryzias_latipes_asm223467v1 ENSORLG00000026692
oryzias_melastigma ENSOMEG00000006104
periophthalmus_magnuspinnatus ENSPMGG00000020248
cynoglossus_semilaevis ENSCSEG00000001546
amphiprion_percula ENSAPEG00000003430
amphiprion_ocellaris ENSAOCG00000016245
acanthochromis_polyacanthus ENSAPOG00000005815
stegastes_partitus ENSSPAG00000011508
monopterus_albus ENSMALG00000020050
anabas_testudineus ENSATEG00000004946
mastacembelus_armatus ENSMAMG00000015915
seriola_dumerili ENSSDUG00000021238
seriola_lalandi_dorsalis ENSSLDG00000014446
gasterosteus_aculeatus ENSGACG00000003158
labrus_bergylta ENSLBEG00000027022
mola_mola ENSMMOG00000007159
astatotilapia_calliptera ENSACLG00000020555
maylandia_zebra ENSMZEG00005004900
pundamilia_nyererei ENSPNYG00000014055
neolamprologus_brichardi ENSNBRG00000008011
amphilophus_citrinellus ENSACIG00000005280
hippocampus_comes ENSHCOG00000003285
gadus_morhua ENSGMOG00000010212
esox_lucius ENSELUG00000001039
pygocentrus_nattereri ENSPNAG00000021422
astyanax_mexicanus ENSAMXG00000017918
ictalurus_punctatus ENSIPUG00000025063
danio_rerio ENSDARG00000057042
lepisosteus_oculatus ENSLOCG00000009936
ciona_intestinalis ENSCING00000006877
ciona_savignyi ENSCSAVG00000000878
drosophila_melanogaster FBgn0034626
caenorhabditis_elegans_strain_n2 WBGene00013446
