ciona_savignyi ENSCSAVG00000007097
serinus_canaria ENSSCAG00000010200
junco_hyemalis ENSJHYG00000013506
zonotrichia_albicollis ENSZALG00000005971
ficedula_albicollis ENSFALG00000010068
parus_major ENSPMJG00000009916
cyanistes_caeruleus ENSCCEG00000007223
manacus_vitellinus ENSMVIG00005010180
lepidothrix_coronata ENSLCOG00000004859
melopsittacus_undulatus ENSMUNG00000008885
calidris_pugnax ENSCPUG00000017246
calidris_pygmaea ENSCPGG00000006358
apteryx_haastii ENSAHAG00000001593
apteryx_owenii ENSAOWG00000000007
apteryx_rowi ENSARWG00000004247
dromaius_novaehollandiae ENSDNVG00000011013
nothoprocta_perdicaria ENSNPEG00000008427
crocodylus_porosus ENSCPRG00005000472
chelonoidis_abingdonii ENSCABG00000015930
gopherus_agassizii ENSGAGG00000025680
chrysemys_picta_bellii ENSCPBG00000014639
pelodiscus_sinensis ENSPSIG00000012238
procavia_capensis ENSPCAG00000003481
echinops_telfairi ENSETEG00000007891
mus_spicilegus ENSMSIG00000005077
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033488
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000034263
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032349
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015214
rattus_norvegicus ENSRNOG00000012469
meriones_unguiculatus ENSMUGG00000015889
meriones_unguiculatus ENSMUGG00000015878
peromyscus_maniculatus_bairdii ENSPEMG00000008550
microtus_ochrogaster ENSMOCG00000020364
cricetulus_griseus_crigri-picr ENSCGRG00015022400
cricetulus_griseus_crigri_1.0 ENSCGRG00000004019
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001022061
mesocricetus_auratus ENSMAUG00000020937
nannospalax_galili ENSNGAG00000007105
castor_canadensis ENSCCNG00000021076
ictidomys_tridecemlineatus ENSSTOG00000002217
spermophilus_dauricus ENSSDAG00000000521
urocitellus_parryii ENSUPAG00010001105
marmota_marmota_marmota ENSMMMG00000006868
cavia_porcellus ENSCPOG00000000764
cavia_aperea ENSCAPG00000014662
chinchilla_lanigera ENSCLAG00000009395
octodon_degus ENSODEG00000017006
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000010722
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100009721
fukomys_damarensis ENSFDAG00000010352
dipodomys_ordii ENSDORG00000030089
dipodomys_ordii ENSDORG00000029985
dipodomys_ordii ENSDORG00000009309
jaculus_jaculus ENSJJAG00000005359
oryctolagus_cuniculus ENSOCUG00000007520
ochotona_princeps ENSOPRG00000000613
tupaia_belangeri ENSTBEG00000001112
saimiri_boliviensis_boliviensis ENSSBOG00000033678
cebus_capucinus_imitator ENSCCAG00000030079
callithrix_jacchus ENSCJAG00000007118
aotus_nancymaae ENSANAG00000038417
gorilla_gorilla ENSGGOG00000003838
homo_sapiens ENSG00000138614
pan_troglodytes ENSPTRG00000007184
pan_paniscus ENSPPAG00000030391
pongo_abelii ENSPPYG00000006570
nomascus_leucogenys ENSNLEG00000012745
colobus_angolensis_palliatus ENSCANG00000028992
piliocolobus_tephrosceles ENSPTEG00000034699
rhinopithecus_bieti ENSRBIG00000037004
rhinopithecus_roxellana ENSRROG00000043135
mandrillus_leucophaeus ENSMLEG00000027622
cercocebus_atys ENSCATG00000039488
macaca_nemestrina ENSMNEG00000039516
macaca_mulatta ENSMMUG00000008095
macaca_fascicularis ENSMFAG00000031689
chlorocebus_sabaeus ENSCSAG00000012981
papio_anubis ENSPANG00000016699
theropithecus_gelada ENSTGEG00000024018
carlito_syrichta ENSTSYG00000005722
prolemur_simus ENSPSMG00000006782
propithecus_coquereli ENSPCOG00000022468
microcebus_murinus ENSMICG00000003990
otolemur_garnettii ENSOGAG00000013667
equus_caballus ENSECAG00000018884
choloepus_hoffmanni ENSCHOG00000009962
dasypus_novemcinctus ENSDNOG00000001690
loxodonta_africana ENSLAFG00000010235
pteropus_vampyrus ENSPVAG00000004892
myotis_lucifugus ENSMLUG00000015095
sus_scrofa ENSSSCG00000004936
vicugna_pacos ENSVPAG00000004548
capra_hircus ENSCHIG00000012971
ovis_aries ENSOARG00000017980
bos_taurus ENSBTAG00000015158
bos_mutus ENSBMUG00000005195
bison_bison_bison ENSBBBG00000001482
tursiops_truncatus ENSTTRG00000011869
ursus_americanus ENSUAMG00000019601
ursus_maritimus ENSUMAG00000012368
ailuropoda_melanoleuca ENSAMEG00000003002
neovison_vison ENSNVIG00000017199
mustela_putorius_furo ENSMPUG00000000472
canis_lupus_familiaris ENSCAFG00000017243
canis_lupus_dingo ENSCAFG00020008669
vulpes_vulpes ENSVVUG00000014296
panthera_tigris_altaica ENSPTIG00000014987
panthera_pardus ENSPPRG00000003935
felis_catus ENSFCAG00000008692
equus_asinus_asinus ENSEASG00005006454
phascolarctos_cinereus ENSPCIG00000008852
notamacropus_eugenii ENSMEUG00000011032
sarcophilus_harrisii ENSSHAG00000013462
monodelphis_domestica ENSMODG00000009876
erinaceus_europaeus ENSEEUG00000015000
ornithorhynchus_anatinus ENSOANG00000001669
sorex_araneus ENSSARG00000007722
xenopus_tropicalis ENSXETG00000006644
latimeria_chalumnae ENSLACG00000013825
petromyzon_marinus ENSPMAG00000001605
eptatretus_burgeri ENSEBUG00000006220
drosophila_melanogaster FBgn0031314
