prolemur_simus ENSPSMG00000011748
microcebus_murinus ENSMICG00000046562
chinchilla_lanigera ENSCLAG00000007566
jaculus_jaculus ENSJJAG00000016454
bos_mutus ENSBMUG00000016888
bos_taurus ENSBTAG00000000168
bison_bison_bison ENSBBBG00000016512
bison_bison_bison ENSBBBG00000021727
bos_mutus ENSBMUG00000022528
sus_scrofa ENSSSCG00000002529
sus_scrofa ENSSSCG00000021825
canis_lupus_familiaris ENSCAFG00000012676
felis_catus ENSFCAG00000033393
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000009268
equus_asinus_asinus ENSEASG00005023207
colobus_angolensis_palliatus ENSCANG00000017166
macaca_fascicularis ENSMFAG00000002515
bos_taurus ENSBTAG00000020795
homo_sapiens ENSG00000171858
octodon_degus ENSODEG00000020368
octodon_degus ENSODEG00000019239
nannospalax_galili ENSNGAG00000017987
nannospalax_galili ENSNGAG00000016079
colobus_angolensis_palliatus ENSCANG00000008662
piliocolobus_tephrosceles ENSPTEG00000004750
pan_troglodytes ENSPTRG00000049952
pan_paniscus ENSPPAG00000033323
gorilla_gorilla ENSGGOG00000039503
cebus_capucinus_imitator ENSCCAG00000036700
cebus_capucinus_imitator ENSCCAG00000022437
ursus_maritimus ENSUMAG00000019963
ursus_americanus ENSUAMG00000028374
ailuropoda_melanoleuca ENSAMEG00000019505
neovison_vison ENSNVIG00000020157
panthera_pardus ENSPPRG00000004689
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012810
cricetulus_griseus_crigri-picr ENSCGRG00015014999
cricetulus_griseus_crigri_1.0 ENSCGRG00000019522
cricetulus_griseus_crigri-picr ENSCGRG00015015769
fukomys_damarensis ENSFDAG00000014783
theropithecus_gelada ENSTGEG00000010008
piliocolobus_tephrosceles ENSPTEG00000001115
pan_troglodytes ENSPTRG00000013708
pan_paniscus ENSPPAG00000043545
gorilla_gorilla ENSGGOG00000023745
nomascus_leucogenys ENSNLEG00000028252
capra_hircus ENSCHIG00000003525
octodon_degus ENSODEG00000003715
octodon_degus ENSODEG00000019972
meriones_unguiculatus ENSMUGG00000016444
oryctolagus_cuniculus ENSOCUG00000027307
mandrillus_leucophaeus ENSMLEG00000037338
colobus_angolensis_palliatus ENSCANG00000011853
nomascus_leucogenys ENSNLEG00000010894
capra_hircus ENSCHIG00000013467
canis_lupus_familiaris ENSCAFG00000007508
canis_lupus_dingo ENSCAFG00020005093
vulpes_vulpes ENSVVUG00000004473
pongo_abelii ENSPPYG00000012128
dasypus_novemcinctus ENSDNOG00000041135
nannospalax_galili ENSNGAG00000018260
nannospalax_galili ENSNGAG00000012211
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001012274
cricetulus_griseus_crigri_1.0 ENSCGRG00000018755
dasypus_novemcinctus ENSDNOG00000044649
phascolarctos_cinereus ENSPCIG00000036744
phascolarctos_cinereus ENSPCIG00000013196
phascolarctos_cinereus ENSPCIG00000030841
monodelphis_domestica ENSMODG00000016769
sarcophilus_harrisii ENSSHAG00000013595
peromyscus_maniculatus_bairdii ENSPEMG00000014051
saimiri_boliviensis_boliviensis ENSSBOG00000024835
panthera_tigris_altaica ENSPTIG00000006593
panthera_pardus ENSPPRG00000014463
felis_catus ENSFCAG00000043440
phascolarctos_cinereus ENSPCIG00000013466
phascolarctos_cinereus ENSPCIG00000032473
urocitellus_parryii ENSUPAG00010009364
spermophilus_dauricus ENSSDAG00000006263
ictidomys_tridecemlineatus ENSSTOG00000001029
marmota_marmota_marmota ENSMMMG00000004100
dipodomys_ordii ENSDORG00000007632
ornithorhynchus_anatinus ENSOANG00000003361
chrysemys_picta_bellii ENSCPBG00000027132
chelonoidis_abingdonii ENSCABG00000004374
pelodiscus_sinensis ENSPSIG00000004333
anolis_carolinensis ENSACAG00000005015
pogona_vitticeps ENSPVIG00000006568
sphenodon_punctatus ENSSPUG00000016661
zonotrichia_albicollis ENSZALG00000009989
ficedula_albicollis ENSFALG00000010558
cyanistes_caeruleus ENSCCEG00000021536
lepidothrix_coronata ENSLCOG00000008262
junco_hyemalis ENSJHYG00000011400
manacus_vitellinus ENSMVIG00005004569
serinus_canaria ENSSCAG00000014930
melopsittacus_undulatus ENSMUNG00000007413
calidris_pugnax ENSCPUG00000008406
numida_meleagris ENSNMEG00000015996
apteryx_haastii ENSAHAG00000001351
gallus_gallus ENSGALG00000005338
anser_brachyrhynchus ENSABRG00000005539
dromaius_novaehollandiae ENSDNVG00000014807
nothoprocta_perdicaria ENSNPEG00000009640
meleagris_gallopavo ENSMGAG00000005698
coturnix_japonica ENSCJPG00005003060
calidris_pygmaea ENSCPGG00000009777
apteryx_rowi ENSARWG00000009635
sphenodon_punctatus ENSSPUG00000014739
lonchura_striata_domestica ENSLSDG00000004506
parus_major ENSPMJG00000018126
gopherus_agassizii ENSGAGG00000005056
salvator_merianae ENSSMRG00000012637
notechis_scutatus ENSNSUG00000014091
tetraodon_nigroviridis ENSTNIG00000019467
mastacembelus_armatus ENSMAMG00000007033
scleropages_formosus ENSSFOG00015016503
pygocentrus_nattereri ENSPNAG00000001329
astyanax_mexicanus ENSAMXG00000017628
ictalurus_punctatus ENSIPUG00000005448
danio_rerio ENSDARG00000025850
esox_lucius ENSELUG00000018003
paramormyrops_kingsleyae ENSPKIG00000018867
scleropages_formosus ENSSFOG00015020546
lepisosteus_oculatus ENSLOCG00000005469
maylandia_zebra ENSMZEG00005026797
astatotilapia_calliptera ENSACLG00000008645
haplochromis_burtoni ENSHBUG00000012656
pundamilia_nyererei ENSPNYG00000023895
neolamprologus_brichardi ENSNBRG00000008784
oreochromis_niloticus ENSONIG00000014882
kryptolebias_marmoratus ENSKMAG00000008850
cynoglossus_semilaevis ENSCSEG00000008439
fundulus_heteroclitus ENSFHEG00000015890
cyprinodon_variegatus ENSCVAG00000015564
xiphophorus_couchianus ENSXCOG00000016853
xiphophorus_maculatus ENSXMAG00000025164
poecilia_formosa ENSPFOG00000012900
poecilia_latipinna ENSPLAG00000001546
poecilia_mexicana ENSPMEG00000021868
poecilia_reticulata ENSPREG00000020255
amphilophus_citrinellus ENSACIG00000009542
scophthalmus_maximus ENSSMAG00000017703
labrus_bergylta ENSLBEG00000006007
anabas_testudineus ENSATEG00000024746
oryzias_melastigma ENSOMEG00000013240
amphiprion_ocellaris ENSAOCG00000021768
amphiprion_percula ENSAPEG00000004225
stegastes_partitus ENSSPAG00000002110
acanthochromis_polyacanthus ENSAPOG00000004856
oryzias_latipes_asm223467v1 ENSORLG00000019065
oryzias_latipes_asm223469v1 ENSORLG00015020322
seriola_lalandi_dorsalis ENSSLDG00000001940
seriola_dumerili ENSSDUG00000006621
monopterus_albus ENSMALG00000018350
hippocampus_comes ENSHCOG00000005285
xenopus_tropicalis ENSXETG00000002012
phascolarctos_cinereus ENSPCIG00000026022
latimeria_chalumnae ENSLACG00000012753
latimeria_chalumnae ENSLACG00000008320
apteryx_owenii ENSAOWG00000000304
crocodylus_porosus ENSCPRG00005005632
gopherus_agassizii ENSGAGG00000023406
spermophilus_dauricus ENSSDAG00000011642
piliocolobus_tephrosceles ENSPTEG00000023536
equus_caballus ENSECAG00000026916
equus_asinus_asinus ENSEASG00005011846
cricetulus_griseus_crigri-picr ENSCGRG00015008443
ursus_maritimus ENSUMAG00000023938
ursus_americanus ENSUAMG00000022840
ursus_americanus ENSUAMG00000009778
ursus_maritimus ENSUMAG00000002439
phascolarctos_cinereus ENSPCIG00000033006
meriones_unguiculatus ENSMUGG00000019306
cricetulus_griseus_crigri-picr ENSCGRG00015024137
urocitellus_parryii ENSUPAG00010014406
loxodonta_africana ENSLAFG00000015793
mola_mola ENSMMOG00000010662
takifugu_rubripes ENSTRUG00000024759
labrus_bergylta ENSLBEG00000010037
periophthalmus_magnuspinnatus ENSPMGG00000019476
gambusia_affinis ENSGAFG00000000674
meriones_unguiculatus ENSMUGG00000016450
meriones_unguiculatus ENSMUGG00000015764
pteropus_vampyrus ENSPVAG00000003548
erinaceus_europaeus ENSEEUG00000004573
ochotona_princeps ENSOPRG00000000937
procavia_capensis ENSPCAG00000002912
tursiops_truncatus ENSTTRG00000011105
notamacropus_eugenii ENSMEUG00000015832
macaca_mulatta ENSMMUG00000005006
taeniopygia_guttata ENSTGUG00000007750
anas_platyrhynchos_platyrhynchos ENSAPLG00000002422
eptatretus_burgeri ENSEBUG00000001679
petromyzon_marinus ENSPMAG00000006866
seriola_lalandi_dorsalis ENSSLDG00000003458
ciona_savignyi ENSCSAVG00000008429
ciona_intestinalis ENSCING00000003630
drosophila_melanogaster FBgn0015521
caenorhabditis_elegans_strain_n2 WBGene00004490
saccharomyces_cerevisiae_strain_s288c YJL136C
saccharomyces_cerevisiae_strain_s288c YKR057W
marmota_marmota_marmota ENSMMMG00000010109
