mastacembelus_armatus ENSMAMG00000000662
dasypus_novemcinctus ENSDNOG00000039394
choloepus_hoffmanni ENSCHOG00000006881
cebus_capucinus_imitator ENSCCAG00000021216
saimiri_boliviensis_boliviensis ENSSBOG00000031112
callithrix_jacchus ENSCJAG00000031950
aotus_nancymaae ENSANAG00000022323
pan_troglodytes ENSPTRG00000002460
pan_paniscus ENSPPAG00000043230
homo_sapiens ENSG00000172671
gorilla_gorilla ENSGGOG00000003542
pongo_abelii ENSPPYG00000002231
nomascus_leucogenys ENSNLEG00000016016
piliocolobus_tephrosceles ENSPTEG00000019781
colobus_angolensis_palliatus ENSCANG00000007648
rhinopithecus_roxellana ENSRROG00000023448
rhinopithecus_bieti ENSRBIG00000037236
macaca_nemestrina ENSMNEG00000031222
macaca_mulatta ENSMMUG00000011030
macaca_fascicularis ENSMFAG00000037929
papio_anubis ENSPANG00000022669
theropithecus_gelada ENSTGEG00000011722
mandrillus_leucophaeus ENSMLEG00000029547
cercocebus_atys ENSCATG00000030414
chlorocebus_sabaeus ENSCSAG00000010726
rhinopithecus_bieti ENSRBIG00000002328
rhinopithecus_roxellana ENSRROG00000028193
mandrillus_leucophaeus ENSMLEG00000028398
meriones_unguiculatus ENSMUGG00000011263
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028767
ornithorhynchus_anatinus ENSOANG00000001774
marmota_marmota_marmota ENSMMMG00000018852
jaculus_jaculus ENSJJAG00000012226
dipodomys_ordii ENSDORG00000009791
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020902
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100020170
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010712
fukomys_damarensis ENSFDAG00000014260
chinchilla_lanigera ENSCLAG00000001981
cavia_porcellus ENSCPOG00000024276
octodon_degus ENSODEG00000000024
propithecus_coquereli ENSPCOG00000007066
panthera_pardus ENSPPRG00000005211
panthera_tigris_altaica ENSPTIG00000000423
felis_catus ENSFCAG00000029018
ornithorhynchus_anatinus ENSOANG00000001775
ornithorhynchus_anatinus ENSOANG00000030779
xenopus_tropicalis ENSXETG00000007489
latimeria_chalumnae ENSLACG00000008164
anolis_carolinensis ENSACAG00000010190
petromyzon_marinus ENSPMAG00000006936
eptatretus_burgeri ENSEBUG00000016535
ciona_intestinalis ENSCING00000012574
ciona_intestinalis ENSCING00000004706
