eptatretus_burgeri ENSEBUG00000003777
bos_mutus ENSBMUG00000003970
bison_bison_bison ENSBBBG00000007454
bos_taurus ENSBTAG00000031385
tursiops_truncatus ENSTTRG00000013669
sus_scrofa ENSSSCG00000015509
vicugna_pacos ENSVPAG00000002534
equus_asinus_asinus ENSEASG00005016915
equus_caballus ENSECAG00000013304
erinaceus_europaeus ENSEEUG00000009334
sorex_araneus ENSSARG00000004161
loxodonta_africana ENSLAFG00000006150
procavia_capensis ENSPCAG00000009080
echinops_telfairi ENSETEG00000014335
dasypus_novemcinctus ENSDNOG00000018556
choloepus_hoffmanni ENSCHOG00000005954
ornithorhynchus_anatinus ENSOANG00000000942
coturnix_japonica ENSCJPG00005021345
meleagris_gallopavo ENSMGAG00000002304
gallus_gallus ENSGALG00000004500
numida_meleagris ENSNMEG00000016573
anser_brachyrhynchus ENSABRG00000014516
anas_platyrhynchos_platyrhynchos ENSAPLG00000015973
parus_major ENSPMJG00000018717
junco_hyemalis ENSJHYG00000015492
taeniopygia_guttata ENSTGUG00000017417
lonchura_striata_domestica ENSLSDG00000011447
serinus_canaria ENSSCAG00000010236
zonotrichia_albicollis ENSZALG00000008638
cyanistes_caeruleus ENSCCEG00000020883
ficedula_albicollis ENSFALG00000008359
lepidothrix_coronata ENSLCOG00000011777
manacus_vitellinus ENSMVIG00005008925
calidris_pugnax ENSCPUG00000017003
calidris_pygmaea ENSCPGG00000014244
apteryx_owenii ENSAOWG00000016289
apteryx_rowi ENSARWG00000003546
apteryx_haastii ENSAHAG00000013900
dromaius_novaehollandiae ENSDNVG00000014886
nothoprocta_perdicaria ENSNPEG00000011153
melopsittacus_undulatus ENSMUNG00000013827
crocodylus_porosus ENSCPRG00005005678
gopherus_agassizii ENSGAGG00000023470
chelonoidis_abingdonii ENSCABG00000005990
chrysemys_picta_bellii ENSCPBG00000014587
pelodiscus_sinensis ENSPSIG00000011941
anolis_carolinensis ENSACAG00000014695
salvator_merianae ENSSMRG00000009735
pogona_vitticeps ENSPVIG00000017801
notechis_scutatus ENSNSUG00000013677
sphenodon_punctatus ENSSPUG00000007826
xenopus_tropicalis ENSXETG00000009192
latimeria_chalumnae ENSLACG00000011141
mastacembelus_armatus ENSMAMG00000013127
anabas_testudineus ENSATEG00000009901
scophthalmus_maximus ENSSMAG00000016790
seriola_lalandi_dorsalis ENSSLDG00000021424
seriola_dumerili ENSSDUG00000010428
monopterus_albus ENSMALG00000004206
mola_mola ENSMMOG00000020901
amphiprion_ocellaris ENSAOCG00000013641
amphiprion_percula ENSAPEG00000006714
acanthochromis_polyacanthus ENSAPOG00000022004
acanthochromis_polyacanthus ENSAPOG00000018439
stegastes_partitus ENSSPAG00000010023
maylandia_zebra ENSMZEG00005015067
astatotilapia_calliptera ENSACLG00000004700
haplochromis_burtoni ENSHBUG00000006038
pundamilia_nyererei ENSPNYG00000010831
oreochromis_niloticus ENSONIG00000016668
neolamprologus_brichardi ENSNBRG00000001465
amphilophus_citrinellus ENSACIG00000000991
labrus_bergylta ENSLBEG00000018843
gasterosteus_aculeatus ENSGACG00000014326
hippocampus_comes ENSHCOG00000013977
cynoglossus_semilaevis ENSCSEG00000021284
xiphophorus_maculatus ENSXMAG00000018345
xiphophorus_couchianus ENSXCOG00000007921
gambusia_affinis ENSGAFG00000006303
poecilia_formosa ENSPFOG00000013768
poecilia_latipinna ENSPLAG00000021712
poecilia_mexicana ENSPMEG00000003126
poecilia_reticulata ENSPREG00000021094
fundulus_heteroclitus ENSFHEG00000017243
cyprinodon_variegatus ENSCVAG00000013013
kryptolebias_marmoratus ENSKMAG00000021472
oryzias_latipes_asm223467v1 ENSORLG00000013039
oryzias_latipes_asm223471v1 ENSORLG00020000104
oryzias_latipes_asm223469v1 ENSORLG00015022431
oryzias_melastigma ENSOMEG00000000927
periophthalmus_magnuspinnatus ENSPMGG00000002657
takifugu_rubripes ENSTRUG00000005262
tetraodon_nigroviridis ENSTNIG00000017616
gadus_morhua ENSGMOG00000006356
esox_lucius ENSELUG00000010913
pygocentrus_nattereri ENSPNAG00000009875
astyanax_mexicanus ENSAMXG00000036424
ictalurus_punctatus ENSIPUG00000018061
danio_rerio ENSDARG00000079329
scleropages_formosus ENSSFOG00015019148
paramormyrops_kingsleyae ENSPKIG00000023513
lepisosteus_oculatus ENSLOCG00000002311
ciona_intestinalis ENSCING00000006174
