taeniopygia_guttata ENSTGUG00000002366
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000018621
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012645
fukomys_damarensis ENSFDAG00000009084
oryctolagus_cuniculus ENSOCUG00000007298
ochotona_princeps ENSOPRG00000015871
microcebus_murinus ENSMICG00000003383
propithecus_coquereli ENSPCOG00000022407
prolemur_simus ENSPSMG00000014533
otolemur_garnettii ENSOGAG00000009731
homo_sapiens ENSG00000011021
gorilla_gorilla ENSGGOG00000012934
pongo_abelii ENSPPYG00000001879
chlorocebus_sabaeus ENSCSAG00000000801
macaca_mulatta ENSMMUG00000007829
piliocolobus_tephrosceles ENSPTEG00000032286
colobus_angolensis_palliatus ENSCANG00000009426
pan_paniscus ENSPPAG00000036215
pan_troglodytes ENSPTRG00000000154
nomascus_leucogenys ENSNLEG00000009669
macaca_fascicularis ENSMFAG00000001048
cercocebus_atys ENSCATG00000031197
macaca_nemestrina ENSMNEG00000033126
theropithecus_gelada ENSTGEG00000020716
papio_anubis ENSPANG00000000674
mandrillus_leucophaeus ENSMLEG00000028866
rhinopithecus_bieti ENSRBIG00000028788
rhinopithecus_roxellana ENSRROG00000031407
cebus_capucinus_imitator ENSCCAG00000005206
saimiri_boliviensis_boliviensis ENSSBOG00000026226
callithrix_jacchus ENSCJAG00000013347
aotus_nancymaae ENSANAG00000021449
myotis_lucifugus ENSMLUG00000011768
pteropus_vampyrus ENSPVAG00000001957
equus_caballus ENSECAG00000015463
equus_asinus_asinus ENSEASG00005017761
ursus_americanus ENSUAMG00000019161
ursus_maritimus ENSUMAG00000022773
ailuropoda_melanoleuca ENSAMEG00000009817
neovison_vison ENSNVIG00000008461
mustela_putorius_furo ENSMPUG00000016400
canis_lupus_familiaris ENSCAFG00000016542
canis_lupus_dingo ENSCAFG00020008548
vulpes_vulpes ENSVVUG00000028518
panthera_pardus ENSPPRG00000011274
panthera_tigris_altaica ENSPTIG00000016595
felis_catus ENSFCAG00000000068
sus_scrofa ENSSSCG00000003429
tursiops_truncatus ENSTTRG00000011473
vicugna_pacos ENSVPAG00000004293
bos_taurus ENSBTAG00000020700
bos_mutus ENSBMUG00000012732
bison_bison_bison ENSBBBG00000022183
ovis_aries ENSOARG00000018297
capra_hircus ENSCHIG00000015137
loxodonta_africana ENSLAFG00000011009
procavia_capensis ENSPCAG00000012415
echinops_telfairi ENSETEG00000002762
choloepus_hoffmanni ENSCHOG00000006012
dasypus_novemcinctus ENSDNOG00000012192
notechis_scutatus ENSNSUG00000005751
notechis_scutatus ENSNSUG00000005759
spermophilus_dauricus ENSSDAG00000002207
erinaceus_europaeus ENSEEUG00000010988
sorex_araneus ENSSARG00000012891
notamacropus_eugenii ENSMEUG00000003164
phascolarctos_cinereus ENSPCIG00000026123
monodelphis_domestica ENSMODG00000010962
panthera_tigris_altaica ENSPTIG00000016491
spermophilus_dauricus ENSSDAG00000002192
ornithorhynchus_anatinus ENSOANG00000002741
anas_platyrhynchos_platyrhynchos ENSAPLG00000028369
notechis_scutatus ENSNSUG00000011257
xenopus_tropicalis ENSXETG00000013083
latimeria_chalumnae ENSLACG00000008593
monopterus_albus ENSMALG00000016782
mastacembelus_armatus ENSMAMG00000014346
anabas_testudineus ENSATEG00000021844
scophthalmus_maximus ENSSMAG00000003745
cynoglossus_semilaevis ENSCSEG00000004816
seriola_dumerili ENSSDUG00000001697
seriola_lalandi_dorsalis ENSSLDG00000016190
amphiprion_ocellaris ENSAOCG00000005234
amphiprion_percula ENSAPEG00000013728
acanthochromis_polyacanthus ENSAPOG00000016433
stegastes_partitus ENSSPAG00000005950
pundamilia_nyererei ENSPNYG00000021209
haplochromis_burtoni ENSHBUG00000015672
maylandia_zebra ENSMZEG00005022049
astatotilapia_calliptera ENSACLG00000001460
neolamprologus_brichardi ENSNBRG00000004719
oreochromis_niloticus ENSONIG00000017958
amphilophus_citrinellus ENSACIG00000008572
gasterosteus_aculeatus ENSGACG00000012645
mola_mola ENSMMOG00000019561
hippocampus_comes ENSHCOG00000013974
fundulus_heteroclitus ENSFHEG00000019102
cyprinodon_variegatus ENSCVAG00000022125
fundulus_heteroclitus ENSFHEG00000017995
xiphophorus_couchianus ENSXCOG00000016696
xiphophorus_maculatus ENSXMAG00000008952
gambusia_affinis ENSGAFG00000016651
poecilia_formosa ENSPFOG00000004696
poecilia_mexicana ENSPMEG00000013784
poecilia_latipinna ENSPLAG00000003871
poecilia_reticulata ENSPREG00000003103
kryptolebias_marmoratus ENSKMAG00000012980
oryzias_latipes_asm223471v1 ENSORLG00020005118
oryzias_latipes_asm223467v1 ENSORLG00000019044
oryzias_latipes_asm223469v1 ENSORLG00015020286
oryzias_melastigma ENSOMEG00000013146
oryzias_melastigma ENSOMEG00000011315
labrus_bergylta ENSLBEG00000014749
takifugu_rubripes ENSTRUG00000022495
takifugu_rubripes ENSTRUG00000003438
tetraodon_nigroviridis ENSTNIG00000003279
periophthalmus_magnuspinnatus ENSPMGG00000023361
gadus_morhua ENSGMOG00000001687
esox_lucius ENSELUG00000009140
astyanax_mexicanus ENSAMXG00000014154
pygocentrus_nattereri ENSPNAG00000027451
ictalurus_punctatus ENSIPUG00000020997
danio_rerio ENSDARG00000032577
paramormyrops_kingsleyae ENSPKIG00000014156
scleropages_formosus ENSSFOG00015010129
lepisosteus_oculatus ENSLOCG00000005577
ciona_intestinalis ENSCING00000007017
ciona_savignyi ENSCSAVG00000007682
