astyanax_mexicanus ENSAMXG00000039957
anas_platyrhynchos_platyrhynchos ENSAPLG00000014050
gallus_gallus ENSGALG00000016044
coturnix_japonica ENSCJPG00005007820
meleagris_gallopavo ENSMGAG00000014545
numida_meleagris ENSNMEG00000012815
lepidothrix_coronata ENSLCOG00000013610
manacus_vitellinus ENSMVIG00005015320
lonchura_striata_domestica ENSLSDG00000008219
taeniopygia_guttata ENSTGUG00000004856
serinus_canaria ENSSCAG00000010649
ficedula_albicollis ENSFALG00000005247
parus_major ENSPMJG00000009456
cyanistes_caeruleus ENSCCEG00000017189
melopsittacus_undulatus ENSMUNG00000008439
calidris_pugnax ENSCPUG00000012458
calidris_pygmaea ENSCPGG00000012534
apteryx_owenii ENSAOWG00000018172
apteryx_rowi ENSARWG00000013110
apteryx_haastii ENSAHAG00000009357
dromaius_novaehollandiae ENSDNVG00000009806
nothoprocta_perdicaria ENSNPEG00000013143
crocodylus_porosus ENSCPRG00005015715
chelonoidis_abingdonii ENSCABG00000010579
gopherus_agassizii ENSGAGG00000022931
chrysemys_picta_bellii ENSCPBG00000005184
pelodiscus_sinensis ENSPSIG00000013972
pogona_vitticeps ENSPVIG00000023755
anolis_carolinensis ENSACAG00000008765
notechis_scutatus ENSNSUG00000017806
salvator_merianae ENSSMRG00000023005
sphenodon_punctatus ENSSPUG00000000454
xenopus_tropicalis ENSXETG00000013022
latimeria_chalumnae ENSLACG00000013221
anabas_testudineus ENSATEG00000015351
cynoglossus_semilaevis ENSCSEG00000007405
tetraodon_nigroviridis ENSTNIG00000008586
takifugu_rubripes ENSTRUG00000000926
oryzias_latipes_asm223467v1 ENSORLG00000005403
oryzias_latipes_asm223471v1 ENSORLG00020009645
oryzias_latipes_asm223469v1 ENSORLG00015015146
oryzias_melastigma ENSOMEG00000018130
poecilia_reticulata ENSPREG00000004616
amphiprion_percula ENSAPEG00000012361
amphiprion_ocellaris ENSAOCG00000017006
poecilia_latipinna ENSPLAG00000012391
poecilia_formosa ENSPFOG00000000972
poecilia_mexicana ENSPMEG00000014228
gambusia_affinis ENSGAFG00000015342
xiphophorus_couchianus ENSXCOG00000018833
acanthochromis_polyacanthus ENSAPOG00000012060
amphilophus_citrinellus ENSACIG00000015594
astatotilapia_calliptera ENSACLG00000024624
haplochromis_burtoni ENSHBUG00000005439
pundamilia_nyererei ENSPNYG00000001864
haplochromis_burtoni ENSHBUG00000016338
maylandia_zebra ENSMZEG00005022998
oreochromis_niloticus ENSONIG00000017476
amphilophus_citrinellus ENSACIG00000023572
mola_mola ENSMMOG00000006422
gasterosteus_aculeatus ENSGACG00000020158
labrus_bergylta ENSLBEG00000005947
seriola_lalandi_dorsalis ENSSLDG00000014306
cyprinodon_variegatus ENSCVAG00000012059
kryptolebias_marmoratus ENSKMAG00000016679
seriola_dumerili ENSSDUG00000015197
periophthalmus_magnuspinnatus ENSPMGG00000010715
stegastes_partitus ENSSPAG00000001582
neolamprologus_brichardi ENSNBRG00000006689
xiphophorus_maculatus ENSXMAG00000028762
gadus_morhua ENSGMOG00000016053
junco_hyemalis ENSJHYG00000002364
zonotrichia_albicollis ENSZALG00000004216
lonchura_striata_domestica ENSLSDG00000008217
cyanistes_caeruleus ENSCCEG00000018642
latimeria_chalumnae ENSLACG00000012873
