ciona_intestinalis ENSCING00000004728
astyanax_mexicanus ENSAMXG00000034127
pygocentrus_nattereri ENSPNAG00000011803
ictalurus_punctatus ENSIPUG00000013670
danio_rerio ENSDARG00000104071
scleropages_formosus ENSSFOG00015023419
paramormyrops_kingsleyae ENSPKIG00000005655
lepisosteus_oculatus ENSLOCG00000009599
erinaceus_europaeus ENSEEUG00000014778
sorex_araneus ENSSARG00000006945
nannospalax_galili ENSNGAG00000017432
nannospalax_galili ENSNGAG00000023606
mus_spicilegus ENSMSIG00000002062
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031088
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000062797
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029978
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0013198
rattus_norvegicus ENSRNOG00000017383
mus_spicilegus ENSMSIG00000013220
meriones_unguiculatus ENSMUGG00000003122
peromyscus_maniculatus_bairdii ENSPEMG00000020488
microtus_ochrogaster ENSMOCG00000019586
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021205
cricetulus_griseus_crigri_1.0 ENSCGRG00000016730
jaculus_jaculus ENSJJAG00000012398
mesocricetus_auratus ENSMAUG00000015923
meriones_unguiculatus ENSMUGG00000011463
castor_canadensis ENSCCNG00000025579
cavia_aperea ENSCAPG00000007898
saimiri_boliviensis_boliviensis ENSSBOG00000035641
felis_catus ENSFCAG00000041384
pteropus_vampyrus ENSPVAG00000007532
myotis_lucifugus ENSMLUG00000016260
equus_asinus_asinus ENSEASG00005012681
equus_caballus ENSECAG00000015605
sus_scrofa ENSSSCG00000021210
vicugna_pacos ENSVPAG00000001725
ursus_maritimus ENSUMAG00000023906
ursus_americanus ENSUAMG00000026104
ailuropoda_melanoleuca ENSAMEG00000008810
mustela_putorius_furo ENSMPUG00000010148
neovison_vison ENSNVIG00000003496
canis_lupus_familiaris ENSCAFG00000029906
canis_lupus_dingo ENSCAFG00020017719
vulpes_vulpes ENSVVUG00000017683
panthera_tigris_altaica ENSPTIG00000012915
panthera_pardus ENSPPRG00000010865
rhinopithecus_bieti ENSRBIG00000030285
rhinopithecus_roxellana ENSRROG00000044938
piliocolobus_tephrosceles ENSPTEG00000031254
colobus_angolensis_palliatus ENSCANG00000001714
cercocebus_atys ENSCATG00000032118
theropithecus_gelada ENSTGEG00000007343
chlorocebus_sabaeus ENSCSAG00000003649
papio_anubis ENSPANG00000006476
macaca_fascicularis ENSMFAG00000035626
macaca_nemestrina ENSMNEG00000035878
mandrillus_leucophaeus ENSMLEG00000006177
macaca_mulatta ENSMMUG00000017730
nomascus_leucogenys ENSNLEG00000016224
saimiri_boliviensis_boliviensis ENSSBOG00000017959
pan_paniscus ENSPPAG00000037523
pan_troglodytes ENSPTRG00000004144
homo_sapiens ENSG00000149196
gorilla_gorilla ENSGGOG00000023168
pongo_abelii ENSPPYG00000003746
callithrix_jacchus ENSCJAG00000041472
cebus_capucinus_imitator ENSCCAG00000031050
aotus_nancymaae ENSANAG00000022595
carlito_syrichta ENSTSYG00000003299
carlito_syrichta ENSTSYG00000029114
microcebus_murinus ENSMICG00000000946
prolemur_simus ENSPSMG00000008554
propithecus_coquereli ENSPCOG00000028239
otolemur_garnettii ENSOGAG00000013958
marmota_marmota_marmota ENSMMMG00000005096
spermophilus_dauricus ENSSDAG00000013030
urocitellus_parryii ENSUPAG00010006622
ictidomys_tridecemlineatus ENSSTOG00000004702
dipodomys_ordii ENSDORG00000026855
loxodonta_africana ENSLAFG00000009125
procavia_capensis ENSPCAG00000008159
choloepus_hoffmanni ENSCHOG00000000327
ovis_aries ENSOARG00000004398
capra_hircus ENSCHIG00000023660
bos_taurus ENSBTAG00000019995
bos_mutus ENSBMUG00000019057
bison_bison_bison ENSBBBG00000000640
nomascus_leucogenys ENSNLEG00000027586
felis_catus ENSFCAG00000031418
oryctolagus_cuniculus ENSOCUG00000013108
ochotona_princeps ENSOPRG00000013869
mesocricetus_auratus ENSMAUG00000014854
microtus_ochrogaster ENSMOCG00000022002
tupaia_belangeri ENSTBEG00000009192
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100016099
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001095
fukomys_damarensis ENSFDAG00000017796
octodon_degus ENSODEG00000005068
octodon_degus ENSODEG00000008220
chinchilla_lanigera ENSCLAG00000015127
cavia_porcellus ENSCPOG00000020182
tursiops_truncatus ENSTTRG00000012267
dasypus_novemcinctus ENSDNOG00000036375
echinops_telfairi ENSETEG00000016058
phascolarctos_cinereus ENSPCIG00000018890
sarcophilus_harrisii ENSSHAG00000013345
ornithorhynchus_anatinus ENSOANG00000008883
pogona_vitticeps ENSPVIG00000014797
anolis_carolinensis ENSACAG00000002555
notechis_scutatus ENSNSUG00000018580
notechis_scutatus ENSNSUG00000008534
salvator_merianae ENSSMRG00000009470
sphenodon_punctatus ENSSPUG00000012540
gopherus_agassizii ENSGAGG00000002331
chelonoidis_abingdonii ENSCABG00000019563
chrysemys_picta_bellii ENSCPBG00000006540
pelodiscus_sinensis ENSPSIG00000011852
manacus_vitellinus ENSMVIG00005011789
lepidothrix_coronata ENSLCOG00000015900
lonchura_striata_domestica ENSLSDG00000008685
taeniopygia_guttata ENSTGUG00000012986
junco_hyemalis ENSJHYG00000016886
zonotrichia_albicollis ENSZALG00000008116
serinus_canaria ENSSCAG00000001551
ficedula_albicollis ENSFALG00000007672
parus_major ENSPMJG00000001825
cyanistes_caeruleus ENSCCEG00000002239
calidris_pugnax ENSCPUG00000019383
calidris_pygmaea ENSCPGG00000008982
melopsittacus_undulatus ENSMUNG00000016632
anser_brachyrhynchus ENSABRG00000005045
anas_platyrhynchos_platyrhynchos ENSAPLG00000018234
gallus_gallus ENSGALG00000001823
coturnix_japonica ENSCJPG00005004388
meleagris_gallopavo ENSMGAG00000015242
numida_meleagris ENSNMEG00000019767
apteryx_haastii ENSAHAG00000000991
apteryx_owenii ENSAOWG00000011890
apteryx_rowi ENSARWG00000006409
nothoprocta_perdicaria ENSNPEG00000014835
dromaius_novaehollandiae ENSDNVG00000008528
crocodylus_porosus ENSCPRG00005016067
xenopus_tropicalis ENSXETG00000010439
latimeria_chalumnae ENSLACG00000013404
drosophila_melanogaster FBgn0035243
saccharomyces_cerevisiae_strain_s288c YOL032W
