apteryx_rowi ENSARWG00000004065
astatotilapia_calliptera ENSACLG00000007075
haplochromis_burtoni ENSHBUG00000022375
neolamprologus_brichardi ENSNBRG00000014311
oreochromis_niloticus ENSONIG00000000371
amphilophus_citrinellus ENSACIG00000004543
amphiprion_ocellaris ENSAOCG00000001890
amphiprion_percula ENSAPEG00000018572
acanthochromis_polyacanthus ENSAPOG00000018913
stegastes_partitus ENSSPAG00000000880
mastacembelus_armatus ENSMAMG00000012821
anabas_testudineus ENSATEG00000005177
cynoglossus_semilaevis ENSCSEG00000015077
monopterus_albus ENSMALG00000006508
gasterosteus_aculeatus ENSGACG00000003490
periophthalmus_magnuspinnatus ENSPMGG00000012098
hippocampus_comes ENSHCOG00000013446
gadus_morhua ENSGMOG00000001938
pygocentrus_nattereri ENSPNAG00000024365
astyanax_mexicanus ENSAMXG00000038150
ictalurus_punctatus ENSIPUG00000013496
danio_rerio ENSDARG00000012534
anabas_testudineus ENSATEG00000007057
mastacembelus_armatus ENSMAMG00000011665
hippocampus_comes ENSHCOG00000000790
poecilia_mexicana ENSPMEG00000021357
poecilia_mexicana ENSPMEG00000019946
poecilia_formosa ENSPFOG00000011115
poecilia_latipinna ENSPLAG00000013821
poecilia_reticulata ENSPREG00000017002
xiphophorus_couchianus ENSXCOG00000001213
xiphophorus_maculatus ENSXMAG00000015832
gambusia_affinis ENSGAFG00000021084
fundulus_heteroclitus ENSFHEG00000003071
cyprinodon_variegatus ENSCVAG00000012487
kryptolebias_marmoratus ENSKMAG00000017159
oryzias_latipes_asm223467v1 ENSORLG00000010119
oryzias_latipes_asm223471v1 ENSORLG00020022278
oryzias_latipes_asm223469v1 ENSORLG00015017319
oryzias_melastigma ENSOMEG00000011166
pundamilia_nyererei ENSPNYG00000003688
haplochromis_burtoni ENSHBUG00000005783
astatotilapia_calliptera ENSACLG00000024933
maylandia_zebra ENSMZEG00005023650
neolamprologus_brichardi ENSNBRG00000016196
oreochromis_niloticus ENSONIG00000017336
amphilophus_citrinellus ENSACIG00000020614
amphiprion_ocellaris ENSAOCG00000005858
amphiprion_percula ENSAPEG00000010135
acanthochromis_polyacanthus ENSAPOG00000010515
stegastes_partitus ENSSPAG00000002638
takifugu_rubripes ENSTRUG00000009909
tetraodon_nigroviridis ENSTNIG00000017893
mola_mola ENSMMOG00000020546
seriola_lalandi_dorsalis ENSSLDG00000007400
seriola_dumerili ENSSDUG00000015221
scophthalmus_maximus ENSSMAG00000009831
labrus_bergylta ENSLBEG00000010687
monopterus_albus ENSMALG00000021840
periophthalmus_magnuspinnatus ENSPMGG00000022765
cynoglossus_semilaevis ENSCSEG00000021398
gasterosteus_aculeatus ENSGACG00000002717
gadus_morhua ENSGMOG00000018027
esox_lucius ENSELUG00000001837
scleropages_formosus ENSSFOG00015007103
paramormyrops_kingsleyae ENSPKIG00000007886
scleropages_formosus ENSSFOG00015012499
paramormyrops_kingsleyae ENSPKIG00000005874
lepisosteus_oculatus ENSLOCG00000013551
octodon_degus ENSODEG00000001738
cavia_aperea ENSCAPG00000015885
ictidomys_tridecemlineatus ENSSTOG00000023459
sphenodon_punctatus ENSSPUG00000003817
latimeria_chalumnae ENSLACG00000006068
petromyzon_marinus ENSPMAG00000004157
loxodonta_africana ENSLAFG00000015145
procavia_capensis ENSPCAG00000015022
echinops_telfairi ENSETEG00000010087
dasypus_novemcinctus ENSDNOG00000047566
choloepus_hoffmanni ENSCHOG00000006370
pteropus_vampyrus ENSPVAG00000015951
myotis_lucifugus ENSMLUG00000003862
equus_caballus ENSECAG00000012750
ursus_americanus ENSUAMG00000021960
ursus_maritimus ENSUMAG00000016085
ailuropoda_melanoleuca ENSAMEG00000009329
neovison_vison ENSNVIG00000010115
mustela_putorius_furo ENSMPUG00000017255
canis_lupus_dingo ENSCAFG00020005700
canis_lupus_familiaris ENSCAFG00000004481
vulpes_vulpes ENSVVUG00000013760
panthera_tigris_altaica ENSPTIG00000012115
panthera_pardus ENSPPRG00000013003
felis_catus ENSFCAG00000007651
bos_mutus ENSBMUG00000017219
bison_bison_bison ENSBBBG00000010987
bos_taurus ENSBTAG00000011088
capra_hircus ENSCHIG00000024785
ovis_aries ENSOARG00000000248
tursiops_truncatus ENSTTRG00000000790
sus_scrofa ENSSSCG00000011600
gorilla_gorilla ENSGGOG00000013384
homo_sapiens ENSG00000131389
pan_paniscus ENSPPAG00000042007
pan_troglodytes ENSPTRG00000014651
pongo_abelii ENSPPYG00000013403
nomascus_leucogenys ENSNLEG00000005084
piliocolobus_tephrosceles ENSPTEG00000011322
colobus_angolensis_palliatus ENSCANG00000028389
rhinopithecus_bieti ENSRBIG00000029514
rhinopithecus_roxellana ENSRROG00000039601
papio_anubis ENSPANG00000009556
theropithecus_gelada ENSTGEG00000014259
mandrillus_leucophaeus ENSMLEG00000040687
macaca_nemestrina ENSMNEG00000040859
macaca_mulatta ENSMMUG00000006340
macaca_fascicularis ENSMFAG00000038570
cercocebus_atys ENSCATG00000027535
chlorocebus_sabaeus ENSCSAG00000009391
pan_troglodytes ENSPTRG00000052720
pan_paniscus ENSPPAG00000030350
piliocolobus_tephrosceles ENSPTEG00000011466
callithrix_jacchus ENSCJAG00000016992
cebus_capucinus_imitator ENSCCAG00000024571
saimiri_boliviensis_boliviensis ENSSBOG00000029944
aotus_nancymaae ENSANAG00000025733
carlito_syrichta ENSTSYG00000004423
propithecus_coquereli ENSPCOG00000014886
prolemur_simus ENSPSMG00000013603
otolemur_garnettii ENSOGAG00000002891
tupaia_belangeri ENSTBEG00000001277
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000030096
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0028656
mus_spicilegus ENSMSIG00000009201
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0022403
rattus_norvegicus ENSRNOG00000009019
meriones_unguiculatus ENSMUGG00000015953
cricetulus_griseus_crigri-picr ENSCGRG00015013955
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001019005
cricetulus_griseus_crigri_1.0 ENSCGRG00000013785
peromyscus_maniculatus_bairdii ENSPEMG00000016693
microtus_ochrogaster ENSMOCG00000016250
nannospalax_galili ENSNGAG00000022156
jaculus_jaculus ENSJJAG00000017759
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012130
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000641
fukomys_damarensis ENSFDAG00000014502
chinchilla_lanigera ENSCLAG00000010187
cavia_porcellus ENSCPOG00000014967
dipodomys_ordii ENSDORG00000011320
castor_canadensis ENSCCNG00000011814
marmota_marmota_marmota ENSMMMG00000011651
spermophilus_dauricus ENSSDAG00000015459
urocitellus_parryii ENSUPAG00010000886
oryctolagus_cuniculus ENSOCUG00000001144
ochotona_princeps ENSOPRG00000005084
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0029682
equus_asinus_asinus ENSEASG00005015438
equus_asinus_asinus ENSEASG00005015440
equus_asinus_asinus ENSEASG00005015439
erinaceus_europaeus ENSEEUG00000006368
microcebus_murinus ENSMICG00000044805
phascolarctos_cinereus ENSPCIG00000025392
notamacropus_eugenii ENSMEUG00000008902
sarcophilus_harrisii ENSSHAG00000017858
monodelphis_domestica ENSMODG00000007269
sphenodon_punctatus ENSSPUG00000017063
ciona_savignyi ENSCSAVG00000003065
ciona_savignyi ENSCSAVG00000003357
ciona_intestinalis ENSCING00000000123
ciona_intestinalis ENSCING00000005514
ciona_savignyi ENSCSAVG00000003925
ciona_intestinalis ENSCING00000003845
ciona_savignyi ENSCSAVG00000007039
ciona_intestinalis ENSCING00000004671
ciona_intestinalis ENSCING00000018812
ciona_intestinalis ENSCING00000021520
ciona_savignyi ENSCSAVG00000010526
ciona_savignyi ENSCSAVG00000001539
ciona_savignyi ENSCSAVG00000001507
ciona_savignyi ENSCSAVG00000002449
ciona_savignyi ENSCSAVG00000007926
ciona_savignyi ENSCSAVG00000005412
ciona_savignyi ENSCSAVG00000010613
ciona_savignyi ENSCSAVG00000000715
ciona_intestinalis ENSCING00000006841
ciona_savignyi ENSCSAVG00000009732
ciona_intestinalis ENSCING00000024384
ciona_savignyi ENSCSAVG00000008249
ciona_intestinalis ENSCING00000008543
eptatretus_burgeri ENSEBUG00000009468
eptatretus_burgeri ENSEBUG00000014311
eptatretus_burgeri ENSEBUG00000013473
eptatretus_burgeri ENSEBUG00000005752
eptatretus_burgeri ENSEBUG00000003799
petromyzon_marinus ENSPMAG00000004573
eptatretus_burgeri ENSEBUG00000013849
ciona_intestinalis ENSCING00000021032
