calidris_pygmaea ENSCPGG00000014392
cynoglossus_semilaevis ENSCSEG00000018657
amphiprion_percula ENSAPEG00000013271
amphiprion_ocellaris ENSAOCG00000023176
acanthochromis_polyacanthus ENSAPOG00000003622
stegastes_partitus ENSSPAG00000013104
astatotilapia_calliptera ENSACLG00000010288
pundamilia_nyererei ENSPNYG00000018814
maylandia_zebra ENSMZEG00005007705
haplochromis_burtoni ENSHBUG00000016506
neolamprologus_brichardi ENSNBRG00000006760
oreochromis_niloticus ENSONIG00000015696
gasterosteus_aculeatus ENSGACG00000014320
scophthalmus_maximus ENSSMAG00000008250
amphilophus_citrinellus ENSACIG00000017149
seriola_lalandi_dorsalis ENSSLDG00000008217
mastacembelus_armatus ENSMAMG00000004198
monopterus_albus ENSMALG00000018124
anabas_testudineus ENSATEG00000003473
hippocampus_comes ENSHCOG00000002547
periophthalmus_magnuspinnatus ENSPMGG00000014940
gadus_morhua ENSGMOG00000008024
esox_lucius ENSELUG00000013726
scleropages_formosus ENSSFOG00015008791
paramormyrops_kingsleyae ENSPKIG00000013072
pygocentrus_nattereri ENSPNAG00000013824
astyanax_mexicanus ENSAMXG00000037532
ictalurus_punctatus ENSIPUG00000001555
lepisosteus_oculatus ENSLOCG00000005632
fundulus_heteroclitus ENSFHEG00000022972
seriola_dumerili ENSSDUG00000015170
melopsittacus_undulatus ENSMUNG00000002236
eptatretus_burgeri ENSEBUG00000007626
latimeria_chalumnae ENSLACG00000000759
eptatretus_burgeri ENSEBUG00000013553
piliocolobus_tephrosceles ENSPTEG00000011083
ciona_savignyi ENSCSAVG00000006522
ciona_intestinalis ENSCING00000011630
drosophila_melanogaster FBgn0040228
caenorhabditis_elegans_strain_n2 WBGene00022118
