notechis_scutatus ENSNSUG00000005596
piliocolobus_tephrosceles ENSPTEG00000026510
tupaia_belangeri ENSTBEG00000007305
loxodonta_africana ENSLAFG00000022824
procavia_capensis ENSPCAG00000006678
choloepus_hoffmanni ENSCHOG00000012917
dasypus_novemcinctus ENSDNOG00000023876
myotis_lucifugus ENSMLUG00000001398
prolemur_simus ENSPSMG00000001790
echinops_telfairi ENSETEG00000001535
erinaceus_europaeus ENSEEUG00000006446
sorex_araneus ENSSARG00000009906
phascolarctos_cinereus ENSPCIG00000013385
notamacropus_eugenii ENSMEUG00000004283
sarcophilus_harrisii ENSSHAG00000013817
monodelphis_domestica ENSMODG00000015637
ornithorhynchus_anatinus ENSOANG00000013293
xenopus_tropicalis ENSXETG00000012522
latimeria_chalumnae ENSLACG00000013887
paramormyrops_kingsleyae ENSPKIG00000004173
scleropages_formosus ENSSFOG00015000718
scleropages_formosus ENSSFOG00015018795
paramormyrops_kingsleyae ENSPKIG00000017755
fundulus_heteroclitus ENSFHEG00000021932
cyprinodon_variegatus ENSCVAG00000007348
poecilia_formosa ENSPFOG00000019129
poecilia_mexicana ENSPMEG00000016149
poecilia_latipinna ENSPLAG00000001960
xiphophorus_maculatus ENSXMAG00000017621
xiphophorus_couchianus ENSXCOG00000002437
poecilia_reticulata ENSPREG00000007246
gambusia_affinis ENSGAFG00000013949
kryptolebias_marmoratus ENSKMAG00000017747
oryzias_latipes_asm223471v1 ENSORLG00020015095
oryzias_latipes_asm223467v1 ENSORLG00000012341
oryzias_latipes_asm223469v1 ENSORLG00015010171
oryzias_melastigma ENSOMEG00000005374
amphiprion_percula ENSAPEG00000018677
amphiprion_ocellaris ENSAOCG00000015004
acanthochromis_polyacanthus ENSAPOG00000015117
stegastes_partitus ENSSPAG00000021618
maylandia_zebra ENSMZEG00005028022
astatotilapia_calliptera ENSACLG00000023217
pundamilia_nyererei ENSPNYG00000023078
haplochromis_burtoni ENSHBUG00000017423
neolamprologus_brichardi ENSNBRG00000021255
oreochromis_niloticus ENSONIG00000006068
amphilophus_citrinellus ENSACIG00000011664
scophthalmus_maximus ENSSMAG00000018671
cynoglossus_semilaevis ENSCSEG00000020885
gasterosteus_aculeatus ENSGACG00000009847
monopterus_albus ENSMALG00000022194
mastacembelus_armatus ENSMAMG00000005667
anabas_testudineus ENSATEG00000016104
seriola_dumerili ENSSDUG00000002869
seriola_lalandi_dorsalis ENSSLDG00000000428
labrus_bergylta ENSLBEG00000021166
mola_mola ENSMMOG00000002889
tetraodon_nigroviridis ENSTNIG00000004180
takifugu_rubripes ENSTRUG00000018045
hippocampus_comes ENSHCOG00000005438
periophthalmus_magnuspinnatus ENSPMGG00000013398
gadus_morhua ENSGMOG00000000204
esox_lucius ENSELUG00000014337
astyanax_mexicanus ENSAMXG00000006393
pygocentrus_nattereri ENSPNAG00000013163
ictalurus_punctatus ENSIPUG00000019721
danio_rerio ENSDARG00000056089
lepisosteus_oculatus ENSLOCG00000016035
seriola_dumerili ENSSDUG00000002120
seriola_lalandi_dorsalis ENSSLDG00000024736
scophthalmus_maximus ENSSMAG00000005703
monopterus_albus ENSMALG00000007598
mastacembelus_armatus ENSMAMG00000020646
takifugu_rubripes ENSTRUG00000004084
tetraodon_nigroviridis ENSTNIG00000017710
mola_mola ENSMMOG00000000973
gasterosteus_aculeatus ENSGACG00000016259
hippocampus_comes ENSHCOG00000018397
amphiprion_percula ENSAPEG00000003974
amphiprion_ocellaris ENSAOCG00000019459
acanthochromis_polyacanthus ENSAPOG00000023726
stegastes_partitus ENSSPAG00000019290
astatotilapia_calliptera ENSACLG00000011114
maylandia_zebra ENSMZEG00005010213
pundamilia_nyererei ENSPNYG00000017932
haplochromis_burtoni ENSHBUG00000019563
neolamprologus_brichardi ENSNBRG00000002559
oreochromis_niloticus ENSONIG00000017144
amphilophus_citrinellus ENSACIG00000006030
cyprinodon_variegatus ENSCVAG00000008494
fundulus_heteroclitus ENSFHEG00000019453
xiphophorus_maculatus ENSXMAG00000017652
xiphophorus_couchianus ENSXCOG00000012289
gambusia_affinis ENSGAFG00000008726
poecilia_formosa ENSPFOG00000016340
poecilia_latipinna ENSPLAG00000004671
poecilia_mexicana ENSPMEG00000012455
poecilia_reticulata ENSPREG00000011260
kryptolebias_marmoratus ENSKMAG00000019334
oryzias_latipes_asm223467v1 ENSORLG00000011429
oryzias_latipes_asm223469v1 ENSORLG00015000007
oryzias_latipes_asm223471v1 ENSORLG00020002833
oryzias_melastigma ENSOMEG00000011316
labrus_bergylta ENSLBEG00000004422
anabas_testudineus ENSATEG00000019913
periophthalmus_magnuspinnatus ENSPMGG00000002055
gadus_morhua ENSGMOG00000003056
esox_lucius ENSELUG00000002170
petromyzon_marinus ENSPMAG00000008261
petromyzon_marinus ENSPMAG00000009677
eptatretus_burgeri ENSEBUG00000012196
