notechis_scutatus ENSNSUG00000011318
chlorocebus_sabaeus ENSCSAG00000014327
papio_anubis ENSPANG00000016004
macaca_nemestrina ENSMNEG00000031394
macaca_mulatta ENSMMUG00000012974
rhinopithecus_roxellana ENSRROG00000000078
piliocolobus_tephrosceles ENSPTEG00000024256
colobus_angolensis_palliatus ENSCANG00000034130
mandrillus_leucophaeus ENSMLEG00000008966
theropithecus_gelada ENSTGEG00000028419
macaca_fascicularis ENSMFAG00000040285
rhinopithecus_bieti ENSRBIG00000033465
cebus_capucinus_imitator ENSCCAG00000025321
saimiri_boliviensis_boliviensis ENSSBOG00000010686
callithrix_jacchus ENSCJAG00000015565
carlito_syrichta ENSTSYG00000025820
oryctolagus_cuniculus ENSOCUG00000003646
ochotona_princeps ENSOPRG00000010578
myotis_lucifugus ENSMLUG00000013668
pteropus_vampyrus ENSPVAG00000012953
equus_caballus ENSECAG00000015415
bos_mutus ENSBMUG00000014665
bison_bison_bison ENSBBBG00000010064
ovis_aries ENSOARG00000002968
ovis_aries ENSOARG00000012199
capra_hircus ENSCHIG00000021494
tursiops_truncatus ENSTTRG00000008001
sus_scrofa ENSSSCG00000001892
ursus_maritimus ENSUMAG00000004942
ursus_americanus ENSUAMG00000026792
ailuropoda_melanoleuca ENSAMEG00000008679
neovison_vison ENSNVIG00000013120
mustela_putorius_furo ENSMPUG00000017310
canis_lupus_familiaris ENSCAFG00000017964
canis_lupus_dingo ENSCAFG00020003848
vulpes_vulpes ENSVVUG00000018759
panthera_pardus ENSPPRG00000021935
panthera_tigris_altaica ENSPTIG00000018867
felis_catus ENSFCAG00000000352
castor_canadensis ENSCCNG00000006164
dipodomys_ordii ENSDORG00000014977
mus_spicilegus ENSMSIG00000008410
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033413
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000040188
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032273
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015139
rattus_norvegicus ENSRNOG00000019136
meriones_unguiculatus ENSMUGG00000006510
microtus_ochrogaster ENSMOCG00000015878
peromyscus_maniculatus_bairdii ENSPEMG00000006736
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001013466
cricetulus_griseus_crigri_1.0 ENSCGRG00000010721
cricetulus_griseus_crigri-picr ENSCGRG00015024973
mesocricetus_auratus ENSMAUG00000020313
nannospalax_galili ENSNGAG00000021198
jaculus_jaculus ENSJJAG00000003930
chinchilla_lanigera ENSCLAG00000006647
octodon_degus ENSODEG00000014960
cavia_porcellus ENSCPOG00000019739
cavia_aperea ENSCAPG00000013685
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000001630
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013670
fukomys_damarensis ENSFDAG00000012208
urocitellus_parryii ENSUPAG00010005507
spermophilus_dauricus ENSSDAG00000016301
ictidomys_tridecemlineatus ENSSTOG00000012527
marmota_marmota_marmota ENSMMMG00000002746
vicugna_pacos ENSVPAG00000001119
bos_taurus ENSBTAG00000005844
equus_asinus_asinus ENSEASG00005015757
loxodonta_africana ENSLAFG00000006265
procavia_capensis ENSPCAG00000002542
propithecus_coquereli ENSPCOG00000022502
prolemur_simus ENSPSMG00000007446
otolemur_garnettii ENSOGAG00000005603
tupaia_belangeri ENSTBEG00000014172
microcebus_murinus ENSMICG00000009722
aotus_nancymaae ENSANAG00000028705
echinops_telfairi ENSETEG00000019242
ornithorhynchus_anatinus ENSOANG00000020887
xenopus_tropicalis ENSXETG00000025486
latimeria_chalumnae ENSLACG00000001001
mastacembelus_armatus ENSMAMG00000013762
monopterus_albus ENSMALG00000014270
anabas_testudineus ENSATEG00000019790
seriola_lalandi_dorsalis ENSSLDG00000000491
seriola_dumerili ENSSDUG00000000467
scophthalmus_maximus ENSSMAG00000010233
fundulus_heteroclitus ENSFHEG00000015228
cyprinodon_variegatus ENSCVAG00000000154
xiphophorus_maculatus ENSXMAG00000025884
xiphophorus_couchianus ENSXCOG00000018202
gambusia_affinis ENSGAFG00000003274
poecilia_latipinna ENSPLAG00000023123
poecilia_formosa ENSPFOG00000015391
poecilia_mexicana ENSPMEG00000023446
poecilia_reticulata ENSPREG00000006416
kryptolebias_marmoratus ENSKMAG00000001527
oryzias_latipes_asm223471v1 ENSORLG00020022319
oryzias_latipes_asm223469v1 ENSORLG00015022693
oryzias_latipes_asm223467v1 ENSORLG00000001630
oryzias_melastigma ENSOMEG00000007243
amphiprion_percula ENSAPEG00000002930
amphiprion_ocellaris ENSAOCG00000021320
acanthochromis_polyacanthus ENSAPOG00000019031
stegastes_partitus ENSSPAG00000000616
maylandia_zebra ENSMZEG00005013584
haplochromis_burtoni ENSHBUG00000020359
astatotilapia_calliptera ENSACLG00000013578
pundamilia_nyererei ENSPNYG00000011074
neolamprologus_brichardi ENSNBRG00000020324
oreochromis_niloticus ENSONIG00000005721
amphilophus_citrinellus ENSACIG00000013490
takifugu_rubripes ENSTRUG00000016531
tetraodon_nigroviridis ENSTNIG00000009578
mola_mola ENSMMOG00000002275
gasterosteus_aculeatus ENSGACG00000017012
labrus_bergylta ENSLBEG00000017943
cynoglossus_semilaevis ENSCSEG00000008811
hippocampus_comes ENSHCOG00000018108
periophthalmus_magnuspinnatus ENSPMGG00000003412
gadus_morhua ENSGMOG00000008464
esox_lucius ENSELUG00000022128
astyanax_mexicanus ENSAMXG00000034251
pygocentrus_nattereri ENSPNAG00000021222
ictalurus_punctatus ENSIPUG00000013855
danio_rerio ENSDARG00000017010
paramormyrops_kingsleyae ENSPKIG00000017442
scleropages_formosus ENSSFOG00015009946
scleropages_formosus ENSSFOG00015021414
paramormyrops_kingsleyae ENSPKIG00000023594
fundulus_heteroclitus ENSFHEG00000018228
cyprinodon_variegatus ENSCVAG00000001599
xiphophorus_maculatus ENSXMAG00000012952
xiphophorus_couchianus ENSXCOG00000000361
gambusia_affinis ENSGAFG00000005491
poecilia_formosa ENSPFOG00000005300
poecilia_mexicana ENSPMEG00000013162
poecilia_latipinna ENSPLAG00000006875
poecilia_reticulata ENSPREG00000013585
kryptolebias_marmoratus ENSKMAG00000006931
tetraodon_nigroviridis ENSTNIG00000010397
tetraodon_nigroviridis ENSTNIG00000002221
takifugu_rubripes ENSTRUG00000016067
mola_mola ENSMMOG00000018981
labrus_bergylta ENSLBEG00000019545
gasterosteus_aculeatus ENSGACG00000007153
anabas_testudineus ENSATEG00000021561
monopterus_albus ENSMALG00000016014
seriola_dumerili ENSSDUG00000023562
seriola_lalandi_dorsalis ENSSLDG00000002442
scophthalmus_maximus ENSSMAG00000004814
amphiprion_ocellaris ENSAOCG00000011641
amphiprion_percula ENSAPEG00000012420
acanthochromis_polyacanthus ENSAPOG00000023756
stegastes_partitus ENSSPAG00000012739
mastacembelus_armatus ENSMAMG00000023071
cynoglossus_semilaevis ENSCSEG00000001867
astatotilapia_calliptera ENSACLG00000023915
maylandia_zebra ENSMZEG00005011191
haplochromis_burtoni ENSHBUG00000007616
pundamilia_nyererei ENSPNYG00000009698
neolamprologus_brichardi ENSNBRG00000017179
oreochromis_niloticus ENSONIG00000015646
amphilophus_citrinellus ENSACIG00000012315
oryzias_latipes_asm223469v1 ENSORLG00015015369
oryzias_latipes_asm223471v1 ENSORLG00020021946
oryzias_latipes_asm223467v1 ENSORLG00000026524
oryzias_melastigma ENSOMEG00000013290
hippocampus_comes ENSHCOG00000008543
periophthalmus_magnuspinnatus ENSPMGG00000018836
gadus_morhua ENSGMOG00000019326
esox_lucius ENSELUG00000000090
pygocentrus_nattereri ENSPNAG00000024118
astyanax_mexicanus ENSAMXG00000036875
ictalurus_punctatus ENSIPUG00000010987
danio_rerio ENSDARG00000010279
lepisosteus_oculatus ENSLOCG00000014941
eptatretus_burgeri ENSEBUG00000006955
