calidris_pygmaea ENSCPGG00000003930
octodon_degus ENSODEG00000007451
cavia_porcellus ENSCPOG00000034540
cavia_aperea ENSCAPG00000014693
chinchilla_lanigera ENSCLAG00000016246
urocitellus_parryii ENSUPAG00010003867
ictidomys_tridecemlineatus ENSSTOG00000023922
spermophilus_dauricus ENSSDAG00000011043
marmota_marmota_marmota ENSMMMG00000013090
ochotona_princeps ENSOPRG00000000591
tupaia_belangeri ENSTBEG00000009384
pan_paniscus ENSPPAG00000031092
pan_troglodytes ENSPTRG00000020108
gorilla_gorilla ENSGGOG00000004099
homo_sapiens ENSG00000168077
pongo_abelii ENSPPYG00000018467
nomascus_leucogenys ENSNLEG00000016505
rhinopithecus_bieti ENSRBIG00000043052
rhinopithecus_roxellana ENSRROG00000041739
colobus_angolensis_palliatus ENSCANG00000027847
piliocolobus_tephrosceles ENSPTEG00000030146
macaca_fascicularis ENSMFAG00000026741
macaca_mulatta ENSMMUG00000021517
macaca_nemestrina ENSMNEG00000037952
chlorocebus_sabaeus ENSCSAG00000015975
cercocebus_atys ENSCATG00000037167
theropithecus_gelada ENSTGEG00000003460
papio_anubis ENSPANG00000016907
mandrillus_leucophaeus ENSMLEG00000035030
cebus_capucinus_imitator ENSCCAG00000036648
saimiri_boliviensis_boliviensis ENSSBOG00000021459
callithrix_jacchus ENSCJAG00000019539
aotus_nancymaae ENSANAG00000032323
carlito_syrichta ENSTSYG00000008415
propithecus_coquereli ENSPCOG00000017002
microcebus_murinus ENSMICG00000035553
prolemur_simus ENSPSMG00000011055
otolemur_garnettii ENSOGAG00000031170
oryctolagus_cuniculus ENSOCUG00000009918
canis_lupus_familiaris ENSCAFG00000008395
canis_lupus_dingo ENSCAFG00020012469
vulpes_vulpes ENSVVUG00000003490
mustela_putorius_furo ENSMPUG00000000906
neovison_vison ENSNVIG00000006779
ursus_maritimus ENSUMAG00000000172
ursus_americanus ENSUAMG00000011851
ailuropoda_melanoleuca ENSAMEG00000000140
panthera_pardus ENSPPRG00000022181
panthera_tigris_altaica ENSPTIG00000018843
felis_catus ENSFCAG00000014424
pteropus_vampyrus ENSPVAG00000012195
equus_caballus ENSECAG00000011350
equus_asinus_asinus ENSEASG00005016295
erinaceus_europaeus ENSEEUG00000008050
sorex_araneus ENSSARG00000009230
myotis_lucifugus ENSMLUG00000006744
capra_hircus ENSCHIG00000025164
ovis_aries ENSOARG00000014811
bos_taurus ENSBTAG00000007657
bos_mutus ENSBMUG00000017830
bison_bison_bison ENSBBBG00000021921
tursiops_truncatus ENSTTRG00000006001
sus_scrofa ENSSSCG00000020846
vicugna_pacos ENSVPAG00000010917
loxodonta_africana ENSLAFG00000011471
procavia_capensis ENSPCAG00000011598
echinops_telfairi ENSETEG00000020130
choloepus_hoffmanni ENSCHOG00000008249
dasypus_novemcinctus ENSDNOG00000016680
phascolarctos_cinereus ENSPCIG00000035188
notamacropus_eugenii ENSMEUG00000007540
monodelphis_domestica ENSMODG00000015965
sarcophilus_harrisii ENSSHAG00000018558
ornithorhynchus_anatinus ENSOANG00000001256
xenopus_tropicalis ENSXETG00000002137
latimeria_chalumnae ENSLACG00000009804
scleropages_formosus ENSSFOG00015014905
paramormyrops_kingsleyae ENSPKIG00000016074
xiphophorus_maculatus ENSXMAG00000007680
gambusia_affinis ENSGAFG00000003799
poecilia_mexicana ENSPMEG00000013206
poecilia_formosa ENSPFOG00000016516
poecilia_latipinna ENSPLAG00000013849
poecilia_reticulata ENSPREG00000015334
fundulus_heteroclitus ENSFHEG00000015529
cyprinodon_variegatus ENSCVAG00000003776
kryptolebias_marmoratus ENSKMAG00000022146
oryzias_latipes_asm223469v1 ENSORLG00015014857
oryzias_latipes_asm223471v1 ENSORLG00020016629
oryzias_latipes_asm223467v1 ENSORLG00000017778
oryzias_melastigma ENSOMEG00000002212
pundamilia_nyererei ENSPNYG00000001690
haplochromis_burtoni ENSHBUG00000011835
maylandia_zebra ENSMZEG00005004209
astatotilapia_calliptera ENSACLG00000026808
neolamprologus_brichardi ENSNBRG00000002078
oreochromis_niloticus ENSONIG00000005667
amphilophus_citrinellus ENSACIG00000009567
takifugu_rubripes ENSTRUG00000013231
tetraodon_nigroviridis ENSTNIG00000012208
cynoglossus_semilaevis ENSCSEG00000003644
gasterosteus_aculeatus ENSGACG00000007636
mola_mola ENSMMOG00000015489
labrus_bergylta ENSLBEG00000016012
monopterus_albus ENSMALG00000021578
mastacembelus_armatus ENSMAMG00000001944
anabas_testudineus ENSATEG00000021397
seriola_dumerili ENSSDUG00000006578
seriola_lalandi_dorsalis ENSSLDG00000022776
scophthalmus_maximus ENSSMAG00000019311
amphiprion_ocellaris ENSAOCG00000023113
amphiprion_percula ENSAPEG00000006788
acanthochromis_polyacanthus ENSAPOG00000010619
stegastes_partitus ENSSPAG00000015978
hippocampus_comes ENSHCOG00000009220
periophthalmus_magnuspinnatus ENSPMGG00000013662
gadus_morhua ENSGMOG00000004202
esox_lucius ENSELUG00000023024
pygocentrus_nattereri ENSPNAG00000010283
astyanax_mexicanus ENSAMXG00000018111
ictalurus_punctatus ENSIPUG00000005721
danio_rerio ENSDARG00000008060
lepisosteus_oculatus ENSLOCG00000016771
amphilophus_citrinellus ENSACIG00000004758
poecilia_latipinna ENSPLAG00000006379
scophthalmus_maximus ENSSMAG00000016452
gasterosteus_aculeatus ENSGACG00000017058
amphiprion_ocellaris ENSAOCG00000013770
cynoglossus_semilaevis ENSCSEG00000000426
esox_lucius ENSELUG00000001430
eptatretus_burgeri ENSEBUG00000005197
