calidris_pugnax ENSCPUG00000003978
oryzias_latipes_asm223469v1 ENSORLG00015010717
oryzias_melastigma ENSOMEG00000008218
pundamilia_nyererei ENSPNYG00000019439
astatotilapia_calliptera ENSACLG00000025234
maylandia_zebra ENSMZEG00005013362
haplochromis_burtoni ENSHBUG00000003112
neolamprologus_brichardi ENSNBRG00000022613
oreochromis_niloticus ENSONIG00000021387
amphilophus_citrinellus ENSACIG00000001139
amphiprion_ocellaris ENSAOCG00000021363
amphiprion_percula ENSAPEG00000004232
acanthochromis_polyacanthus ENSAPOG00000005079
stegastes_partitus ENSSPAG00000003849
periophthalmus_magnuspinnatus ENSPMGG00000006981
esox_lucius ENSELUG00000013658
pygocentrus_nattereri ENSPNAG00000029763
astyanax_mexicanus ENSAMXG00000025096
ictalurus_punctatus ENSIPUG00000010423
danio_rerio ENSDARG00000062947
scleropages_formosus ENSSFOG00015007992
paramormyrops_kingsleyae ENSPKIG00000000659
lepisosteus_oculatus ENSLOCG00000009838
ciona_intestinalis ENSCING00000023032
drosophila_melanogaster FBgn0025686
