gallus_gallus ENSGALG00000011389
panthera_tigris_altaica ENSPTIG00000020503
panthera_pardus ENSPPRG00000025084
felis_catus ENSFCAG00000010003
vicugna_pacos ENSVPAG00000007459
myotis_lucifugus ENSMLUG00000009682
equus_asinus_asinus ENSEASG00005004011
equus_caballus ENSECAG00000037175
ornithorhynchus_anatinus ENSOANG00000014633
xenopus_tropicalis ENSXETG00000012746
latimeria_chalumnae ENSLACG00000009084
latimeria_chalumnae ENSLACG00000013172
astyanax_mexicanus ENSAMXG00000029095
paramormyrops_kingsleyae ENSPKIG00000005701
kryptolebias_marmoratus ENSKMAG00000007853
