sarcophilus_harrisii ENSSHAG00000017536
propithecus_coquereli ENSPCOG00000013541
otolemur_garnettii ENSOGAG00000008246
ovis_aries ENSOARG00000003526
capra_hircus ENSCHIG00000006046
bos_taurus ENSBTAG00000016295
bos_mutus ENSBMUG00000017956
bison_bison_bison ENSBBBG00000012140
sus_scrofa ENSSSCG00000010973
equus_asinus_asinus ENSEASG00005003941
ursus_americanus ENSUAMG00000017571
ursus_maritimus ENSUMAG00000006167
ailuropoda_melanoleuca ENSAMEG00000018492
neovison_vison ENSNVIG00000024059
mustela_putorius_furo ENSMPUG00000018501
canis_lupus_dingo ENSCAFG00020016014
canis_lupus_familiaris ENSCAFG00000001921
canis_lupus_dingo ENSCAFG00020012012
canis_lupus_familiaris ENSCAFG00000016001
vulpes_vulpes ENSVVUG00000020969
panthera_tigris_altaica ENSPTIG00000005605
panthera_pardus ENSPPRG00000017440
felis_catus ENSFCAG00000003154
loxodonta_africana ENSLAFG00000032542
echinops_telfairi ENSETEG00000011863
dasypus_novemcinctus ENSDNOG00000019178
ornithorhynchus_anatinus ENSOANG00000009912
xenopus_tropicalis ENSXETG00000011501
pogona_vitticeps ENSPVIG00000016734
anolis_carolinensis ENSACAG00000006073
notechis_scutatus ENSNSUG00000011467
salvator_merianae ENSSMRG00000020185
sphenodon_punctatus ENSSPUG00000008964
apteryx_rowi ENSARWG00000004793
apteryx_owenii ENSAOWG00000012321
apteryx_haastii ENSAHAG00000017631
dromaius_novaehollandiae ENSDNVG00000003433
nothoprocta_perdicaria ENSNPEG00000004848
zonotrichia_albicollis ENSZALG00000008487
ficedula_albicollis ENSFALG00000014465
taeniopygia_guttata ENSTGUG00000001727
lonchura_striata_domestica ENSLSDG00000013254
serinus_canaria ENSSCAG00000016383
cyanistes_caeruleus ENSCCEG00000001178
manacus_vitellinus ENSMVIG00005013725
manacus_vitellinus ENSMVIG00005000269
lepidothrix_coronata ENSLCOG00000013633
melopsittacus_undulatus ENSMUNG00000008557
calidris_pugnax ENSCPUG00000005563
meleagris_gallopavo ENSMGAG00000016753
gallus_gallus ENSGALG00000038723
coturnix_japonica ENSCJPG00005005680
numida_meleagris ENSNMEG00000015258
anser_brachyrhynchus ENSABRG00000016498
crocodylus_porosus ENSCPRG00005015207
chelonoidis_abingdonii ENSCABG00000009927
gopherus_agassizii ENSGAGG00000011963
chrysemys_picta_bellii ENSCPBG00000007586
pelodiscus_sinensis ENSPSIG00000001239
latimeria_chalumnae ENSLACG00000002116
astyanax_mexicanus ENSAMXG00000025915
ictalurus_punctatus ENSIPUG00000008480
danio_rerio ENSDARG00000070131
oryzias_latipes_asm223467v1 ENSORLG00000016974
oryzias_latipes_asm223471v1 ENSORLG00020009461
oryzias_melastigma ENSOMEG00000004716
hippocampus_comes ENSHCOG00000012506
gasterosteus_aculeatus ENSGACG00000003010
cynoglossus_semilaevis ENSCSEG00000001147
periophthalmus_magnuspinnatus ENSPMGG00000009633
takifugu_rubripes ENSTRUG00000012742
tetraodon_nigroviridis ENSTNIG00000001083
gambusia_affinis ENSGAFG00000007564
xiphophorus_maculatus ENSXMAG00000021577
poecilia_mexicana ENSPMEG00000006240
poecilia_formosa ENSPFOG00000014123
cyprinodon_variegatus ENSCVAG00000001425
fundulus_heteroclitus ENSFHEG00000004503
pundamilia_nyererei ENSPNYG00000015442
haplochromis_burtoni ENSHBUG00000017386
astatotilapia_calliptera ENSACLG00000014092
maylandia_zebra ENSMZEG00005017361
neolamprologus_brichardi ENSNBRG00000007368
oreochromis_niloticus ENSONIG00000020844
amphiprion_percula ENSAPEG00000019714
amphiprion_ocellaris ENSAOCG00000023822
amphiprion_ocellaris ENSAOCG00000018221
amphiprion_percula ENSAPEG00000020323
acanthochromis_polyacanthus ENSAPOG00000005638
kryptolebias_marmoratus ENSKMAG00000004496
mastacembelus_armatus ENSMAMG00000017970
monopterus_albus ENSMALG00000004203
seriola_dumerili ENSSDUG00000020936
seriola_lalandi_dorsalis ENSSLDG00000008474
scophthalmus_maximus ENSSMAG00000017982
labrus_bergylta ENSLBEG00000021808
mola_mola ENSMMOG00000012226
gadus_morhua ENSGMOG00000009771
esox_lucius ENSELUG00000003776
paramormyrops_kingsleyae ENSPKIG00000014101
scleropages_formosus ENSSFOG00015012496
lepisosteus_oculatus ENSLOCG00000018327
anolis_carolinensis ENSACAG00000017124
pogona_vitticeps ENSPVIG00000019606
notechis_scutatus ENSNSUG00000002606
salvator_merianae ENSSMRG00000000566
sphenodon_punctatus ENSSPUG00000012298
gopherus_agassizii ENSGAGG00000016425
chelonoidis_abingdonii ENSCABG00000018089
chrysemys_picta_bellii ENSCPBG00000002823
pelodiscus_sinensis ENSPSIG00000000500
crocodylus_porosus ENSCPRG00005006446
dromaius_novaehollandiae ENSDNVG00000000644
nothoprocta_perdicaria ENSNPEG00000006448
apteryx_haastii ENSAHAG00000015617
apteryx_owenii ENSAOWG00000017221
apteryx_rowi ENSARWG00000014469
gallus_gallus ENSGALG00000052307
coturnix_japonica ENSCJPG00005007533
numida_meleagris ENSNMEG00000011589
anser_brachyrhynchus ENSABRG00000020605
serinus_canaria ENSSCAG00000013308
lonchura_striata_domestica ENSLSDG00000009084
zonotrichia_albicollis ENSZALG00000016218
junco_hyemalis ENSJHYG00000014772
ficedula_albicollis ENSFALG00000015221
cyanistes_caeruleus ENSCCEG00000023699
parus_major ENSPMJG00000008051
lepidothrix_coronata ENSLCOG00000015569
manacus_vitellinus ENSMVIG00005013820
melopsittacus_undulatus ENSMUNG00000012612
calidris_pugnax ENSCPUG00000011266
calidris_pygmaea ENSCPGG00000000648
mus_spicilegus ENSMSIG00000008586
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0033409
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000062309
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0032269
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0015135
rattus_norvegicus ENSRNOG00000018812
meriones_unguiculatus ENSMUGG00000006465
peromyscus_maniculatus_bairdii ENSPEMG00000013556
microtus_ochrogaster ENSMOCG00000002124
cricetulus_griseus_crigri_1.0 ENSCGRG00000018955
cricetulus_griseus_crigri-picr ENSCGRG00015025026
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001007824
mesocricetus_auratus ENSMAUG00000010292
castor_canadensis ENSCCNG00000015039
dipodomys_ordii ENSDORG00000003487
jaculus_jaculus ENSJJAG00000002186
ictidomys_tridecemlineatus ENSSTOG00000020282
urocitellus_parryii ENSUPAG00010005550
oryctolagus_cuniculus ENSOCUG00000000533
prolemur_simus ENSPSMG00000007666
otolemur_garnettii ENSOGAG00000005614
saimiri_boliviensis_boliviensis ENSSBOG00000010892
callithrix_jacchus ENSCJAG00000043872
cebus_capucinus_imitator ENSCCAG00000008089
aotus_nancymaae ENSANAG00000012625
pan_paniscus ENSPPAG00000010583
pan_troglodytes ENSPTRG00000007290
gorilla_gorilla ENSGGOG00000012397
homo_sapiens ENSG00000178718
pongo_abelii ENSPPYG00000006653
nomascus_leucogenys ENSNLEG00000018596
macaca_fascicularis ENSMFAG00000006670
macaca_nemestrina ENSMNEG00000038052
macaca_mulatta ENSMMUG00000011678
cercocebus_atys ENSCATG00000015909
theropithecus_gelada ENSTGEG00000028455
chlorocebus_sabaeus ENSCSAG00000019733
papio_anubis ENSPANG00000015979
colobus_angolensis_palliatus ENSCANG00000017632
piliocolobus_tephrosceles ENSPTEG00000024494
tupaia_belangeri ENSTBEG00000013041
bos_mutus ENSBMUG00000001430
bos_taurus ENSBTAG00000021693
bison_bison_bison ENSBBBG00000010081
capra_hircus ENSCHIG00000009989
tursiops_truncatus ENSTTRG00000008005
sus_scrofa ENSSSCG00000001888
myotis_lucifugus ENSMLUG00000004989
pteropus_vampyrus ENSPVAG00000012958
ursus_americanus ENSUAMG00000018863
ailuropoda_melanoleuca ENSAMEG00000008641
mustela_putorius_furo ENSMPUG00000020146
neovison_vison ENSNVIG00000013177
panthera_pardus ENSPPRG00000018244
panthera_tigris_altaica ENSPTIG00000006425
felis_catus ENSFCAG00000003840
equus_caballus ENSECAG00000003353
equus_asinus_asinus ENSEASG00005015746
dasypus_novemcinctus ENSDNOG00000014573
loxodonta_africana ENSLAFG00000004997
procavia_capensis ENSPCAG00000002670
vulpes_vulpes ENSVVUG00000018786
canis_lupus_dingo ENSCAFG00020003838
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000020622
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100013530
chinchilla_lanigera ENSCLAG00000017830
octodon_degus ENSODEG00000020254
phascolarctos_cinereus ENSPCIG00000006297
xenopus_tropicalis ENSXETG00000025487
latimeria_chalumnae ENSLACG00000001035
mola_mola ENSMMOG00000016495
takifugu_rubripes ENSTRUG00000024908
labrus_bergylta ENSLBEG00000011461
monopterus_albus ENSMALG00000012815
mastacembelus_armatus ENSMAMG00000003370
anabas_testudineus ENSATEG00000002353
seriola_lalandi_dorsalis ENSSLDG00000015958
seriola_dumerili ENSSDUG00000005645
amphiprion_percula ENSAPEG00000009293
amphiprion_ocellaris ENSAOCG00000002079
acanthochromis_polyacanthus ENSAPOG00000019213
stegastes_partitus ENSSPAG00000013680
haplochromis_burtoni ENSHBUG00000001861
maylandia_zebra ENSMZEG00005007118
astatotilapia_calliptera ENSACLG00000016269
pundamilia_nyererei ENSPNYG00000011460
neolamprologus_brichardi ENSNBRG00000010094
oreochromis_niloticus ENSONIG00000002759
amphilophus_citrinellus ENSACIG00000003689
scophthalmus_maximus ENSSMAG00000008643
cynoglossus_semilaevis ENSCSEG00000007722
gasterosteus_aculeatus ENSGACG00000016627
xiphophorus_couchianus ENSXCOG00000013077
xiphophorus_maculatus ENSXMAG00000007909
gambusia_affinis ENSGAFG00000010298
poecilia_latipinna ENSPLAG00000004887
poecilia_mexicana ENSPMEG00000012667
poecilia_formosa ENSPFOG00000016462
poecilia_reticulata ENSPREG00000005962
fundulus_heteroclitus ENSFHEG00000023122
cyprinodon_variegatus ENSCVAG00000018618
kryptolebias_marmoratus ENSKMAG00000017281
oryzias_latipes_asm223471v1 ENSORLG00020021219
oryzias_latipes_asm223469v1 ENSORLG00015019640
oryzias_latipes_asm223467v1 ENSORLG00000013397
oryzias_melastigma ENSOMEG00000015380
periophthalmus_magnuspinnatus ENSPMGG00000021871
hippocampus_comes ENSHCOG00000021102
gadus_morhua ENSGMOG00000003933
esox_lucius ENSELUG00000016347
pygocentrus_nattereri ENSPNAG00000014805
astyanax_mexicanus ENSAMXG00000034774
danio_rerio ENSDARG00000101536
pygocentrus_nattereri ENSPNAG00000029864
astyanax_mexicanus ENSAMXG00000044094
ictalurus_punctatus ENSIPUG00000010514
danio_rerio ENSDARG00000112256
scleropages_formosus ENSSFOG00015002563
paramormyrops_kingsleyae ENSPKIG00000004280
scleropages_formosus ENSSFOG00015016823
paramormyrops_kingsleyae ENSPKIG00000019597
tetraodon_nigroviridis ENSTNIG00000016050
takifugu_rubripes ENSTRUG00000017082
mola_mola ENSMMOG00000012697
labrus_bergylta ENSLBEG00000013554
hippocampus_comes ENSHCOG00000016883
amphiprion_ocellaris ENSAOCG00000005485
amphiprion_percula ENSAPEG00000000875
stegastes_partitus ENSSPAG00000009956
astatotilapia_calliptera ENSACLG00000007197
maylandia_zebra ENSMZEG00005028424
haplochromis_burtoni ENSHBUG00000003596
pundamilia_nyererei ENSPNYG00000021770
neolamprologus_brichardi ENSNBRG00000002526
xiphophorus_maculatus ENSXMAG00000025305
xiphophorus_couchianus ENSXCOG00000016382
gambusia_affinis ENSGAFG00000014458
poecilia_mexicana ENSPMEG00000023373
poecilia_formosa ENSPFOG00000020174
poecilia_formosa ENSPFOG00000020884
poecilia_mexicana ENSPMEG00000004480
poecilia_latipinna ENSPLAG00000020402
poecilia_reticulata ENSPREG00000015949
cyprinodon_variegatus ENSCVAG00000008072
fundulus_heteroclitus ENSFHEG00000009428
kryptolebias_marmoratus ENSKMAG00000001128
oryzias_latipes_asm223467v1 ENSORLG00000004898
oryzias_latipes_asm223469v1 ENSORLG00015005565
oryzias_melastigma ENSOMEG00000014093
seriola_lalandi_dorsalis ENSSLDG00000008089
seriola_dumerili ENSSDUG00000021822
scophthalmus_maximus ENSSMAG00000010728
monopterus_albus ENSMALG00000008615
gadus_morhua ENSGMOG00000002461
lepisosteus_oculatus ENSLOCG00000015144
eptatretus_burgeri ENSEBUG00000004388
drosophila_melanogaster FBgn0033092
caenorhabditis_elegans_strain_n2 WBGene00014020
