latimeria_chalumnae ENSLACG00000013923
panthera_pardus ENSPPRG00000022495
panthera_tigris_altaica ENSPTIG00000008282
felis_catus ENSFCAG00000007278
capra_hircus ENSCHIG00000021249
ovis_aries ENSOARG00000017912
bos_mutus ENSBMUG00000013635
bos_taurus ENSBTAG00000009182
tursiops_truncatus ENSTTRG00000010779
sus_scrofa ENSSSCG00000016462
vicugna_pacos ENSVPAG00000011986
dasypus_novemcinctus ENSDNOG00000048494
choloepus_hoffmanni ENSCHOG00000005459
ornithorhynchus_anatinus ENSOANG00000003501
oryzias_latipes_asm223469v1 ENSORLG00015000828
oryzias_latipes_asm223467v1 ENSORLG00000006134
oryzias_latipes_asm223471v1 ENSORLG00020006121
oryzias_melastigma ENSOMEG00000016076
kryptolebias_marmoratus ENSKMAG00000019056
haplochromis_burtoni ENSHBUG00000019359
maylandia_zebra ENSMZEG00005002212
oreochromis_niloticus ENSONIG00000007006
poecilia_reticulata ENSPREG00000001065
poecilia_formosa ENSPFOG00000008368
cyprinodon_variegatus ENSCVAG00000021915
fundulus_heteroclitus ENSFHEG00000001934
acanthochromis_polyacanthus ENSAPOG00000017619
seriola_dumerili ENSSDUG00000003093
seriola_lalandi_dorsalis ENSSLDG00000014698
scophthalmus_maximus ENSSMAG00000012360
mastacembelus_armatus ENSMAMG00000019173
anabas_testudineus ENSATEG00000016129
gasterosteus_aculeatus ENSGACG00000001982
esox_lucius ENSELUG00000021862
pygocentrus_nattereri ENSPNAG00000027002
astyanax_mexicanus ENSAMXG00000009534
ictalurus_punctatus ENSIPUG00000009264
danio_rerio ENSDARG00000062084
paramormyrops_kingsleyae ENSPKIG00000011841
mola_mola ENSMMOG00000016099
mola_mola ENSMMOG00000016097
cynoglossus_semilaevis ENSCSEG00000008219
cynoglossus_semilaevis ENSCSEG00000020149
amphiprion_percula ENSAPEG00000010967
amphiprion_percula ENSAPEG00000010958
stegastes_partitus ENSSPAG00000005347
periophthalmus_magnuspinnatus ENSPMGG00000018709
tetraodon_nigroviridis ENSTNIG00000008050
takifugu_rubripes ENSTRUG00000001381
gasterosteus_aculeatus ENSGACG00000010357
maylandia_zebra ENSMZEG00005017499
astatotilapia_calliptera ENSACLG00000023478
haplochromis_burtoni ENSHBUG00000014750
pundamilia_nyererei ENSPNYG00000023197
neolamprologus_brichardi ENSNBRG00000001323
oreochromis_niloticus ENSONIG00000012880
acanthochromis_polyacanthus ENSAPOG00000022877
poecilia_mexicana ENSPMEG00000016882
poecilia_formosa ENSPFOG00000012772
poecilia_reticulata ENSPREG00000010305
xiphophorus_maculatus ENSXMAG00000011547
xiphophorus_couchianus ENSXCOG00000019349
gambusia_affinis ENSGAFG00000014010
cyprinodon_variegatus ENSCVAG00000001174
kryptolebias_marmoratus ENSKMAG00000006908
oryzias_latipes_asm223469v1 ENSORLG00015011789
oryzias_latipes_asm223467v1 ENSORLG00000012097
oryzias_latipes_asm223471v1 ENSORLG00020005655
oryzias_melastigma ENSOMEG00000012527
seriola_lalandi_dorsalis ENSSLDG00000023359
seriola_dumerili ENSSDUG00000011240
scophthalmus_maximus ENSSMAG00000011881
amphiprion_ocellaris ENSAOCG00000016135
amphilophus_citrinellus ENSACIG00000003359
poecilia_mexicana ENSPMEG00000009773
poecilia_latipinna ENSPLAG00000012838
gambusia_affinis ENSGAFG00000003166
xiphophorus_couchianus ENSXCOG00000018992
labrus_bergylta ENSLBEG00000015215
cynoglossus_semilaevis ENSCSEG00000017129
cynoglossus_semilaevis ENSCSEG00000017133
amphiprion_percula ENSAPEG00000002197
stegastes_partitus ENSSPAG00000014177
xiphophorus_maculatus ENSXMAG00000025832
pundamilia_nyererei ENSPNYG00000002993
astatotilapia_calliptera ENSACLG00000016147
neolamprologus_brichardi ENSNBRG00000003046
mola_mola ENSMMOG00000000192
periophthalmus_magnuspinnatus ENSPMGG00000015405
monopterus_albus ENSMALG00000005455
gadus_morhua ENSGMOG00000011061
esox_lucius ENSELUG00000017193
astyanax_mexicanus ENSAMXG00000019025
pygocentrus_nattereri ENSPNAG00000003638
ictalurus_punctatus ENSIPUG00000008413
danio_rerio ENSDARG00000012269
scleropages_formosus ENSSFOG00015002308
monopterus_albus ENSMALG00000022472
monopterus_albus ENSMALG00000022473
mastacembelus_armatus ENSMAMG00000001794
mastacembelus_armatus ENSMAMG00000001818
amphiprion_percula ENSAPEG00000010933
scleropages_formosus ENSSFOG00015002279
amphiprion_percula ENSAPEG00000002220
amphiprion_ocellaris ENSAOCG00000018904
amphilophus_citrinellus ENSACIG00000011631
cynoglossus_semilaevis ENSCSEG00000020151
paramormyrops_kingsleyae ENSPKIG00000025201
lepisosteus_oculatus ENSLOCG00000008392
eptatretus_burgeri ENSEBUG00000010648
petromyzon_marinus ENSPMAG00000009238
