mastacembelus_armatus ENSMAMG00000015593
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0027118
rattus_norvegicus ENSRNOG00000060107
meriones_unguiculatus ENSMUGG00000015130
meriones_unguiculatus ENSMUGG00000015203
cricetulus_griseus_crigri_1.0 ENSCGRG00000001006
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001020153
cricetulus_griseus_crigri-picr ENSCGRG00015008560
mesocricetus_auratus ENSMAUG00000012660
peromyscus_maniculatus_bairdii ENSPEMG00000000027
microtus_ochrogaster ENSMOCG00000002333
meriones_unguiculatus ENSMUGG00000016508
nannospalax_galili ENSNGAG00000020717
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000000566
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100010572
fukomys_damarensis ENSFDAG00000014192
chinchilla_lanigera ENSCLAG00000002968
octodon_degus ENSODEG00000002881
cavia_porcellus ENSCPOG00000034513
cavia_aperea ENSCAPG00000003441
castor_canadensis ENSCCNG00000006382
ictidomys_tridecemlineatus ENSSTOG00000021338
urocitellus_parryii ENSUPAG00010012707
spermophilus_dauricus ENSSDAG00000011966
marmota_marmota_marmota ENSMMMG00000008336
oryctolagus_cuniculus ENSOCUG00000006552
ochotona_princeps ENSOPRG00000012560
cebus_capucinus_imitator ENSCCAG00000029536
saimiri_boliviensis_boliviensis ENSSBOG00000033383
callithrix_jacchus ENSCJAG00000045619
aotus_nancymaae ENSANAG00000022345
pan_troglodytes ENSPTRG00000016311
pan_paniscus ENSPPAG00000034488
homo_sapiens ENSG00000164031
gorilla_gorilla ENSGGOG00000000153
pongo_abelii ENSPPYG00000014956
gorilla_gorilla ENSGGOG00000022841
nomascus_leucogenys ENSNLEG00000029741
macaca_fascicularis ENSMFAG00000037104
macaca_mulatta ENSMMUG00000006831
macaca_nemestrina ENSMNEG00000035915
mandrillus_leucophaeus ENSMLEG00000041628
cercocebus_atys ENSCATG00000040344
theropithecus_gelada ENSTGEG00000026167
papio_anubis ENSPANG00000006557
chlorocebus_sabaeus ENSCSAG00000004085
piliocolobus_tephrosceles ENSPTEG00000036740
colobus_angolensis_palliatus ENSCANG00000030016
rhinopithecus_bieti ENSRBIG00000038025
rhinopithecus_roxellana ENSRROG00000006853
carlito_syrichta ENSTSYG00000029761
otolemur_garnettii ENSOGAG00000005340
otolemur_garnettii ENSOGAG00000028500
propithecus_coquereli ENSPCOG00000027326
prolemur_simus ENSPSMG00000019121
microcebus_murinus ENSMICG00000002463
bos_mutus ENSBMUG00000008782
bison_bison_bison ENSBBBG00000022595
tursiops_truncatus ENSTTRG00000015016
myotis_lucifugus ENSMLUG00000003711
panthera_tigris_altaica ENSPTIG00000014080
dipodomys_ordii ENSDORG00000015503
jaculus_jaculus ENSJJAG00000019348
procavia_capensis ENSPCAG00000003244
loxodonta_africana ENSLAFG00000000688
echinops_telfairi ENSETEG00000009069
xenopus_tropicalis ENSXETG00000009306
xenopus_tropicalis ENSXETG00000011168
latimeria_chalumnae ENSLACG00000005421
xiphophorus_couchianus ENSXCOG00000006194
petromyzon_marinus ENSPMAG00000003510
