oryzias_latipes_asm223467v1 ENSORLG00000001987
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100018254
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000008057
fukomys_damarensis ENSFDAG00000007865
chinchilla_lanigera ENSCLAG00000012702
octodon_degus ENSODEG00000015953
cavia_porcellus ENSCPOG00000015672
cavia_aperea ENSCAPG00000006052
urocitellus_parryii ENSUPAG00010009959
ictidomys_tridecemlineatus ENSSTOG00000002121
marmota_marmota_marmota ENSMMMG00000000803
spermophilus_dauricus ENSSDAG00000003157
ochotona_princeps ENSOPRG00000009174
oryctolagus_cuniculus ENSOCUG00000000979
pan_troglodytes ENSPTRG00000010933
pan_paniscus ENSPPAG00000033469
homo_sapiens ENSG00000104814
gorilla_gorilla ENSGGOG00000016787
pongo_abelii ENSPPYG00000009937
nomascus_leucogenys ENSNLEG00000016835
theropithecus_gelada ENSTGEG00000003955
chlorocebus_sabaeus ENSCSAG00000004031
macaca_fascicularis ENSMFAG00000034374
macaca_mulatta ENSMMUG00000021630
papio_anubis ENSPANG00000025341
mandrillus_leucophaeus ENSMLEG00000030747
cercocebus_atys ENSCATG00000044985
macaca_nemestrina ENSMNEG00000035006
rhinopithecus_roxellana ENSRROG00000039227
rhinopithecus_bieti ENSRBIG00000041282
colobus_angolensis_palliatus ENSCANG00000041878
piliocolobus_tephrosceles ENSPTEG00000002382
saimiri_boliviensis_boliviensis ENSSBOG00000012340
cebus_capucinus_imitator ENSCCAG00000020037
callithrix_jacchus ENSCJAG00000013713
aotus_nancymaae ENSANAG00000031767
carlito_syrichta ENSTSYG00000026838
prolemur_simus ENSPSMG00000013231
propithecus_coquereli ENSPCOG00000010741
microcebus_murinus ENSMICG00000016445
otolemur_garnettii ENSOGAG00000015436
equus_caballus ENSECAG00000017061
equus_asinus_asinus ENSEASG00005011282
pteropus_vampyrus ENSPVAG00000012895
myotis_lucifugus ENSMLUG00000010151
capra_hircus ENSCHIG00000012238
ovis_aries ENSOARG00000005746
bos_mutus ENSBMUG00000001279
bos_taurus ENSBTAG00000021145
bison_bison_bison ENSBBBG00000019635
tursiops_truncatus ENSTTRG00000010660
sus_scrofa ENSSSCG00000002962
ursus_americanus ENSUAMG00000004306
ursus_maritimus ENSUMAG00000019101
ailuropoda_melanoleuca ENSAMEG00000010182
mustela_putorius_furo ENSMPUG00000017795
neovison_vison ENSNVIG00000009416
canis_lupus_familiaris ENSCAFG00000005874
canis_lupus_dingo ENSCAFG00020017544
vulpes_vulpes ENSVVUG00000007156
felis_catus ENSFCAG00000000829
panthera_tigris_altaica ENSPTIG00000020707
panthera_pardus ENSPPRG00000005868
erinaceus_europaeus ENSEEUG00000003273
sorex_araneus ENSSARG00000001270
dasypus_novemcinctus ENSDNOG00000033645
notamacropus_eugenii ENSMEUG00000009396
phascolarctos_cinereus ENSPCIG00000021104
monodelphis_domestica ENSMODG00000013308
sarcophilus_harrisii ENSSHAG00000004941
ornithorhynchus_anatinus ENSOANG00000000504
numida_meleagris ENSNMEG00000005084
gallus_gallus ENSGALG00000048646
xenopus_tropicalis ENSXETG00000002836
latimeria_chalumnae ENSLACG00000018587
