xiphophorus_maculatus ENSXMAG00000018132
apteryx_rowi ENSARWG00000008432
apteryx_haastii ENSAHAG00000008381
dromaius_novaehollandiae ENSDNVG00000012277
taeniopygia_guttata ENSTGUG00000006064
lonchura_striata_domestica ENSLSDG00000003090
serinus_canaria ENSSCAG00000003356
junco_hyemalis ENSJHYG00000005749
cyanistes_caeruleus ENSCCEG00000005329
parus_major ENSPMJG00000006404
ficedula_albicollis ENSFALG00000001692
manacus_vitellinus ENSMVIG00005011871
lepidothrix_coronata ENSLCOG00000014163
melopsittacus_undulatus ENSMUNG00000002972
calidris_pygmaea ENSCPGG00000007245
calidris_pugnax ENSCPUG00000014667
nothoprocta_perdicaria ENSNPEG00000013480
gopherus_agassizii ENSGAGG00000021844
chelonoidis_abingdonii ENSCABG00000004540
chrysemys_picta_bellii ENSCPBG00000012281
pelodiscus_sinensis ENSPSIG00000009613
crocodylus_porosus ENSCPRG00005007765
sphenodon_punctatus ENSSPUG00000017642
pan_troglodytes ENSPTRG00000021537
pan_troglodytes ENSPTRG00000043161
pan_paniscus ENSPPAG00000029054
gorilla_gorilla ENSGGOG00000013400
homo_sapiens ENSG00000122140
pongo_abelii ENSPPYG00000019758
nomascus_leucogenys ENSNLEG00000008804
piliocolobus_tephrosceles ENSPTEG00000029191
colobus_angolensis_palliatus ENSCANG00000032278
rhinopithecus_bieti ENSRBIG00000042014
rhinopithecus_roxellana ENSRROG00000029542
macaca_fascicularis ENSMFAG00000001860
macaca_nemestrina ENSMNEG00000021216
macaca_mulatta ENSMMUG00000021597
theropithecus_gelada ENSTGEG00000009478
papio_anubis ENSPANG00000026112
cercocebus_atys ENSCATG00000041977
mandrillus_leucophaeus ENSMLEG00000035518
chlorocebus_sabaeus ENSCSAG00000015621
cebus_capucinus_imitator ENSCCAG00000031563
saimiri_boliviensis_boliviensis ENSSBOG00000024746
callithrix_jacchus ENSCJAG00000010436
aotus_nancymaae ENSANAG00000031323
carlito_syrichta ENSTSYG00000009349
propithecus_coquereli ENSPCOG00000021399
microcebus_murinus ENSMICG00000030645
prolemur_simus ENSPSMG00000017708
otolemur_garnettii ENSOGAG00000000550
chinchilla_lanigera ENSCLAG00000005994
octodon_degus ENSODEG00000015658
cavia_aperea ENSCAPG00000000630
cavia_porcellus ENSCPOG00000035320
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000011363
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100008584
fukomys_damarensis ENSFDAG00000007080
spermophilus_dauricus ENSSDAG00000009175
marmota_marmota_marmota ENSMMMG00000012797
ictidomys_tridecemlineatus ENSSTOG00000002273
urocitellus_parryii ENSUPAG00010008428
castor_canadensis ENSCCNG00000026879
dipodomys_ordii ENSDORG00000009636
mus_spicilegus ENSMSIG00000020191
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024267
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000035772
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023350
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0024807
rattus_norvegicus ENSRNOG00000010164
meriones_unguiculatus ENSMUGG00000005502
cricetulus_griseus_crigri-picr ENSCGRG00015012883
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001024411
cricetulus_griseus_crigri_1.0 ENSCGRG00000016434
mesocricetus_auratus ENSMAUG00000011150
microtus_ochrogaster ENSMOCG00000006783
microtus_ochrogaster ENSMOCG00000018447
microtus_ochrogaster ENSMOCG00000006116
peromyscus_maniculatus_bairdii ENSPEMG00000024330
nannospalax_galili ENSNGAG00000012946
jaculus_jaculus ENSJJAG00000004108
myotis_lucifugus ENSMLUG00000013877
dasypus_novemcinctus ENSDNOG00000041081
choloepus_hoffmanni ENSCHOG00000005552
loxodonta_africana ENSLAFG00000023206
equus_asinus_asinus ENSEASG00005010711
equus_caballus ENSECAG00000032143
pteropus_vampyrus ENSPVAG00000009539
ailuropoda_melanoleuca ENSAMEG00000006236
ursus_americanus ENSUAMG00000015488
neovison_vison ENSNVIG00000017571
mustela_putorius_furo ENSMPUG00000012038
canis_lupus_familiaris ENSCAFG00000019862
vulpes_vulpes ENSVVUG00000027559
panthera_tigris_altaica ENSPTIG00000010932
panthera_pardus ENSPPRG00000000729
felis_catus ENSFCAG00000000137
sus_scrofa ENSSSCG00000005759
tursiops_truncatus ENSTTRG00000000014
ovis_aries ENSOARG00000000077
capra_hircus ENSCHIG00000020569
bison_bison_bison ENSBBBG00000021048
bos_mutus ENSBMUG00000001899
bos_taurus ENSBTAG00000005688
ochotona_princeps ENSOPRG00000012165
echinops_telfairi ENSETEG00000002673
notamacropus_eugenii ENSMEUG00000005181
phascolarctos_cinereus ENSPCIG00000019526
sarcophilus_harrisii ENSSHAG00000018437
monodelphis_domestica ENSMODG00000017608
ornithorhynchus_anatinus ENSOANG00000020558
xenopus_tropicalis ENSXETG00000022329
latimeria_chalumnae ENSLACG00000018836
petromyzon_marinus ENSPMAG00000004348
eptatretus_burgeri ENSEBUG00000007583
drosophila_melanogaster FBgn0031639
ciona_intestinalis ENSCING00000008713
caenorhabditis_elegans_strain_n2 WBGene00020718
junco_hyemalis ENSJHYG00000001009
saccharomyces_cerevisiae_strain_s288c YHL004W
