astyanax_mexicanus ENSAMXG00000037589
peromyscus_maniculatus_bairdii ENSPEMG00000009598
microtus_ochrogaster ENSMOCG00000002955
nannospalax_galili ENSNGAG00000016131
jaculus_jaculus ENSJJAG00000011679
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100021303
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000021426
fukomys_damarensis ENSFDAG00000012974
chinchilla_lanigera ENSCLAG00000001668
octodon_degus ENSODEG00000019485
castor_canadensis ENSCCNG00000031617
dipodomys_ordii ENSDORG00000015094
ictidomys_tridecemlineatus ENSSTOG00000028673
urocitellus_parryii ENSUPAG00010021494
marmota_marmota_marmota ENSMMMG00000013923
oryctolagus_cuniculus ENSOCUG00000003972
prolemur_simus ENSPSMG00000024544
propithecus_coquereli ENSPCOG00000007598
microcebus_murinus ENSMICG00000001894
otolemur_garnettii ENSOGAG00000030584
pan_troglodytes ENSPTRG00000011171
gorilla_gorilla ENSGGOG00000023972
homo_sapiens ENSG00000170604
pongo_abelii ENSPPYG00000010136
nomascus_leucogenys ENSNLEG00000018408
colobus_angolensis_palliatus ENSCANG00000015294
piliocolobus_tephrosceles ENSPTEG00000037769
rhinopithecus_roxellana ENSRROG00000024812
rhinopithecus_bieti ENSRBIG00000025631
papio_anubis ENSPANG00000002641
theropithecus_gelada ENSTGEG00000022130
macaca_mulatta ENSMMUG00000019680
macaca_fascicularis ENSMFAG00000010425
macaca_nemestrina ENSMNEG00000017409
cercocebus_atys ENSCATG00000019478
chlorocebus_sabaeus ENSCSAG00000019628
cebus_capucinus_imitator ENSCCAG00000019148
callithrix_jacchus ENSCJAG00000038370
saimiri_boliviensis_boliviensis ENSSBOG00000011517
aotus_nancymaae ENSANAG00000019622
dasypus_novemcinctus ENSDNOG00000016864
phascolarctos_cinereus ENSPCIG00000007642
notamacropus_eugenii ENSMEUG00000000420
monodelphis_domestica ENSMODG00000021532
latimeria_chalumnae ENSLACG00000015853
