caenorhabditis_elegans_strain_n2 WBGene00022420
amphiprion_percula ENSAPEG00000024095
acanthochromis_polyacanthus ENSAPOG00000007558
stegastes_partitus ENSSPAG00000005525
stegastes_partitus ENSSPAG00000005499
amphilophus_citrinellus ENSACIG00000003750
hippocampus_comes ENSHCOG00000018175
periophthalmus_magnuspinnatus ENSPMGG00000013953
gadus_morhua ENSGMOG00000018145
esox_lucius ENSELUG00000016049
astyanax_mexicanus ENSAMXG00000008345
pygocentrus_nattereri ENSPNAG00000015788
ictalurus_punctatus ENSIPUG00000005271
danio_rerio ENSDARG00000090581
paramormyrops_kingsleyae ENSPKIG00000003403
scleropages_formosus ENSSFOG00015003880
lepisosteus_oculatus ENSLOCG00000003903
saccharomyces_cerevisiae_strain_s288c YDR165W
