apteryx_rowi ENSARWG00000007543
poecilia_formosa ENSPFOG00000002946
poecilia_mexicana ENSPMEG00000005173
poecilia_reticulata ENSPREG00000011001
xiphophorus_maculatus ENSXMAG00000015377
xiphophorus_couchianus ENSXCOG00000009482
gambusia_affinis ENSGAFG00000015715
kryptolebias_marmoratus ENSKMAG00000004100
oryzias_latipes_asm223471v1 ENSORLG00020007969
oryzias_latipes_asm223467v1 ENSORLG00000016138
oryzias_latipes_asm223469v1 ENSORLG00015007340
oryzias_melastigma ENSOMEG00000022671
monopterus_albus ENSMALG00000006665
mastacembelus_armatus ENSMAMG00000003734
anabas_testudineus ENSATEG00000022346
takifugu_rubripes ENSTRUG00000018082
tetraodon_nigroviridis ENSTNIG00000017375
gadus_morhua ENSGMOG00000016503
esox_lucius ENSELUG00000008877
paramormyrops_kingsleyae ENSPKIG00000001099
scleropages_formosus ENSSFOG00015017698
lepisosteus_oculatus ENSLOCG00000011242
petromyzon_marinus ENSPMAG00000006344
caenorhabditis_elegans_strain_n2 WBGene00016591
