pan_troglodytes ENSPTRG00000003403
gopherus_agassizii ENSGAGG00000018659
chelonoidis_abingdonii ENSCABG00000006585
chrysemys_picta_bellii ENSCPBG00000017576
pelodiscus_sinensis ENSPSIG00000014948
pogona_vitticeps ENSPVIG00000005059
anolis_carolinensis ENSACAG00000000048
notechis_scutatus ENSNSUG00000018128
salvator_merianae ENSSMRG00000014918
sphenodon_punctatus ENSSPUG00000009216
latimeria_chalumnae ENSLACG00000016365
labrus_bergylta ENSLBEG00000003141
gasterosteus_aculeatus ENSGACG00000011021
acanthochromis_polyacanthus ENSAPOG00000013091
stegastes_partitus ENSSPAG00000006424
cynoglossus_semilaevis ENSCSEG00000009012
amphiprion_ocellaris ENSAOCG00000021791
acanthochromis_polyacanthus ENSAPOG00000014672
amphiprion_percula ENSAPEG00000010930
stegastes_partitus ENSSPAG00000006464
maylandia_zebra ENSMZEG00005017373
astatotilapia_calliptera ENSACLG00000003691
pundamilia_nyererei ENSPNYG00000021743
haplochromis_burtoni ENSHBUG00000007157
neolamprologus_brichardi ENSNBRG00000010864
oreochromis_niloticus ENSONIG00000010493
amphilophus_citrinellus ENSACIG00000021002
mola_mola ENSMMOG00000018839
mastacembelus_armatus ENSMAMG00000002960
monopterus_albus ENSMALG00000013661
anabas_testudineus ENSATEG00000018989
seriola_dumerili ENSSDUG00000019907
seriola_lalandi_dorsalis ENSSLDG00000011425
cynoglossus_semilaevis ENSCSEG00000015332
hippocampus_comes ENSHCOG00000008416
scophthalmus_maximus ENSSMAG00000009551
poecilia_latipinna ENSPLAG00000005644
poecilia_mexicana ENSPMEG00000014565
poecilia_formosa ENSPFOG00000013039
poecilia_reticulata ENSPREG00000020311
xiphophorus_maculatus ENSXMAG00000019243
xiphophorus_couchianus ENSXCOG00000002212
gambusia_affinis ENSGAFG00000021838
fundulus_heteroclitus ENSFHEG00000011313
cyprinodon_variegatus ENSCVAG00000003058
kryptolebias_marmoratus ENSKMAG00000001028
oryzias_latipes_asm223467v1 ENSORLG00000016552
oryzias_latipes_asm223471v1 ENSORLG00020008671
oryzias_latipes_asm223469v1 ENSORLG00015022307
oryzias_melastigma ENSOMEG00000023549
periophthalmus_magnuspinnatus ENSPMGG00000009492
takifugu_rubripes ENSTRUG00000005978
takifugu_rubripes ENSTRUG00000022356
tetraodon_nigroviridis ENSTNIG00000006646
gadus_morhua ENSGMOG00000004921
esox_lucius ENSELUG00000000706
astyanax_mexicanus ENSAMXG00000016995
pygocentrus_nattereri ENSPNAG00000006867
ictalurus_punctatus ENSIPUG00000004801
pygocentrus_nattereri ENSPNAG00000007707
acanthochromis_polyacanthus ENSAPOG00000021348
danio_rerio ENSDARG00000051879
pygocentrus_nattereri ENSPNAG00000030045
astyanax_mexicanus ENSAMXG00000000949
ictalurus_punctatus ENSIPUG00000011235
danio_rerio ENSDARG00000077007
scleropages_formosus ENSSFOG00015001504
paramormyrops_kingsleyae ENSPKIG00000002041
lepisosteus_oculatus ENSLOCG00000002032
petromyzon_marinus ENSPMAG00000008018
eptatretus_burgeri ENSEBUG00000013695
petromyzon_marinus ENSPMAG00000001392
eptatretus_burgeri ENSEBUG00000002859
hippocampus_comes ENSHCOG00000004184
labrus_bergylta ENSLBEG00000010652
paramormyrops_kingsleyae ENSPKIG00000022376
pogona_vitticeps ENSPVIG00000001745
dromaius_novaehollandiae ENSDNVG00000012846
phascolarctos_cinereus ENSPCIG00000033240
equus_caballus ENSECAG00000027792
petromyzon_marinus ENSPMAG00000008105
