calidris_pygmaea ENSCPGG00000008079
marmota_marmota_marmota ENSMMMG00000014877
equus_caballus ENSECAG00000022676
equus_asinus_asinus ENSEASG00005007871
capra_hircus ENSCHIG00000023612
ovis_aries ENSOARG00000014103
bos_mutus ENSBMUG00000011792
bos_taurus ENSBTAG00000005998
bison_bison_bison ENSBBBG00000011983
sus_scrofa ENSSSCG00000024596
vicugna_pacos ENSVPAG00000003667
tursiops_truncatus ENSTTRG00000013558
mustela_putorius_furo ENSMPUG00000016137
neovison_vison ENSNVIG00000020230
canis_lupus_dingo ENSCAFG00020020824
canis_lupus_familiaris ENSCAFG00000003725
vulpes_vulpes ENSVVUG00000021461
ursus_americanus ENSUAMG00000011467
ursus_maritimus ENSUMAG00000014943
ailuropoda_melanoleuca ENSAMEG00000011061
panthera_tigris_altaica ENSPTIG00000008672
panthera_pardus ENSPPRG00000009488
felis_catus ENSFCAG00000030026
pteropus_vampyrus ENSPVAG00000017841
myotis_lucifugus ENSMLUG00000009023
chinchilla_lanigera ENSCLAG00000003384
octodon_degus ENSODEG00000003057
cavia_porcellus ENSCPOG00000003827
cavia_aperea ENSCAPG00000005005
heterocephalus_glaber_hetgla_female_1.0 ENSHGLG00000019383
heterocephalus_glaber_hetgla_1.0 ENSHGLG00100012584
tupaia_belangeri ENSTBEG00000009092
fukomys_damarensis ENSFDAG00000018163
castor_canadensis ENSCCNG00000004464
mus_spicilegus ENSMSIG00000012523
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0025906
mus_musculus_strain_reference_cl57bl6 ENSMUSG00000023087
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0024971
mus_pahari_strain_pahari_eij MGP_PahariEiJ_G0026412
rattus_norvegicus ENSRNOG00000010799
meriones_unguiculatus ENSMUGG00000007529
cricetulus_griseus_crigri_1.0 ENSCGRG00000014052
cricetulus_griseus_crigri-picr ENSCGRG00015007415
cricetulus_griseus_chok1gs_hdv1 ENSCGRG00001021050
mesocricetus_auratus ENSMAUG00000013688
microtus_ochrogaster ENSMOCG00000013676
peromyscus_maniculatus_bairdii ENSPEMG00000016096
nannospalax_galili ENSNGAG00000010135
jaculus_jaculus ENSJJAG00000019776
carlito_syrichta ENSTSYG00000032273
gorilla_gorilla ENSGGOG00000028610
dipodomys_ordii ENSDORG00000000869
erinaceus_europaeus ENSEEUG00000010558
erinaceus_europaeus ENSEEUG00000013650
sorex_araneus ENSSARG00000008892
ornithorhynchus_anatinus ENSOANG00000013761
xenopus_tropicalis ENSXETG00000016899
latimeria_chalumnae ENSLACG00000015874
scleropages_formosus ENSSFOG00015024047
paramormyrops_kingsleyae ENSPKIG00000013368
paramormyrops_kingsleyae ENSPKIG00000022066
scleropages_formosus ENSSFOG00015019938
fundulus_heteroclitus ENSFHEG00000005067
cyprinodon_variegatus ENSCVAG00000001857
xiphophorus_couchianus ENSXCOG00000013730
xiphophorus_maculatus ENSXMAG00000029143
gambusia_affinis ENSGAFG00000019587
poecilia_formosa ENSPFOG00000004800
poecilia_latipinna ENSPLAG00000004749
poecilia_mexicana ENSPMEG00000008265
poecilia_reticulata ENSPREG00000006876
oryzias_melastigma ENSOMEG00000010743
oryzias_latipes_asm223469v1 ENSORLG00015019270
labrus_bergylta ENSLBEG00000024022
gasterosteus_aculeatus ENSGACG00000019619
takifugu_rubripes ENSTRUG00000004981
tetraodon_nigroviridis ENSTNIG00000014249
mola_mola ENSMMOG00000001406
monopterus_albus ENSMALG00000000329
mastacembelus_armatus ENSMAMG00000002501
anabas_testudineus ENSATEG00000015612
seriola_lalandi_dorsalis ENSSLDG00000007584
seriola_dumerili ENSSDUG00000000870
scophthalmus_maximus ENSSMAG00000015100
amphiprion_percula ENSAPEG00000018097
amphiprion_ocellaris ENSAOCG00000014089
acanthochromis_polyacanthus ENSAPOG00000016421
stegastes_partitus ENSSPAG00000023537
kryptolebias_marmoratus ENSKMAG00000001493
hippocampus_comes ENSHCOG00000005299
periophthalmus_magnuspinnatus ENSPMGG00000004558
gadus_morhua ENSGMOG00000012270
esox_lucius ENSELUG00000002538
pygocentrus_nattereri ENSPNAG00000029426
astyanax_mexicanus ENSAMXG00000002383
ictalurus_punctatus ENSIPUG00000017932
danio_rerio ENSDARG00000077726
seriola_lalandi_dorsalis ENSSLDG00000008012
seriola_dumerili ENSSDUG00000019799
scophthalmus_maximus ENSSMAG00000012233
anabas_testudineus ENSATEG00000022975
mastacembelus_armatus ENSMAMG00000006732
amphiprion_ocellaris ENSAOCG00000005363
amphiprion_percula ENSAPEG00000015529
acanthochromis_polyacanthus ENSAPOG00000005454
stegastes_partitus ENSSPAG00000010999
poecilia_formosa ENSPFOG00000015717
poecilia_latipinna ENSPLAG00000016228
poecilia_mexicana ENSPMEG00000019690
poecilia_reticulata ENSPREG00000001623
xiphophorus_maculatus ENSXMAG00000017762
xiphophorus_couchianus ENSXCOG00000012036
gambusia_affinis ENSGAFG00000015232
cyprinodon_variegatus ENSCVAG00000001093
fundulus_heteroclitus ENSFHEG00000013623
kryptolebias_marmoratus ENSKMAG00000019996
oryzias_latipes_asm223467v1 ENSORLG00000002100
oryzias_latipes_asm223471v1 ENSORLG00020013826
oryzias_latipes_asm223469v1 ENSORLG00015013405
oryzias_melastigma ENSOMEG00000021625
takifugu_rubripes ENSTRUG00000014977
tetraodon_nigroviridis ENSTNIG00000012346
hippocampus_comes ENSHCOG00000013999
astatotilapia_calliptera ENSACLG00000010843
haplochromis_burtoni ENSHBUG00000001687
pundamilia_nyererei ENSPNYG00000003447
neolamprologus_brichardi ENSNBRG00000017964
maylandia_zebra ENSMZEG00005011616
oreochromis_niloticus ENSONIG00000003358
amphilophus_citrinellus ENSACIG00000013054
cynoglossus_semilaevis ENSCSEG00000014449
monopterus_albus ENSMALG00000021977
gasterosteus_aculeatus ENSGACG00000018465
mola_mola ENSMMOG00000006622
labrus_bergylta ENSLBEG00000017977
labrus_bergylta ENSLBEG00000021526
periophthalmus_magnuspinnatus ENSPMGG00000019525
gadus_morhua ENSGMOG00000019550
esox_lucius ENSELUG00000011415
danio_rerio ENSDARG00000078525
lepisosteus_oculatus ENSLOCG00000010593
petromyzon_marinus ENSPMAG00000002990
drosophila_melanogaster FBgn0261808
